idx,metrics,predict,AD_type,y_pred,y_true
1202,1.8210802,89.950264,OAD,89.37439,90.0
1203,1.9998616,90.73049,OAD,92.70495,91.0
1204,2.631574,91.2849,IAD,94.63534,92.0
1205,3.5080686,84.18393,IAD,83.019455,80.0
1206,3.8350232,85.472115,IAD,87.06901,91.0
1207,4.294055,80.97922,IAD,78.640114,76.0
1208,4.1253285,82.66246,IAD,80.08467,87.0
1209,3.3082757,80.494774,IAD,78.97321,78.0
1210,3.1191885,83.150154,IAD,88.527306,90.0
1211,3.2281654,85.281525,IAD,86.31364,90.0
1212,3.6282115,84.053314,IAD,89.852066,91.0
1213,8.254066,34.520363,IAD,31.987654,49.0
1214,8.502872,49.079277,IAD,48.039555,46.0
1215,3.0924053,85.44917,IAD,85.33619,88.0
1216,2.269702,87.51394,OAD,91.16809,90.0
1217,1.9919448,86.6458,OAD,90.118195,92.0
1218,1.6563184,89.07212,OAD,90.41242,91.0
1219,7.5639553,27.849768,IAD,42.355835,88.0
1220,11.730797,55.174915,IAD,38.688984,86.0
1221,11.730797,55.174915,IAD,38.688984,0.0
1222,10.846455,30.966654,IAD,24.066341,8.0
1223,7.3555856,16.128664,IAD,11.455277,25.0
1224,7.5948186,27.794888,IAD,13.641358,0.0
1225,5.0619717,20.822092,IAD,7.115049,11.0
1226,4.131614,59.30755,IAD,54.531494,33.0
1227,6.186776,38.87028,IAD,31.358734,56.0
1228,6.007357,50.56483,IAD,36.21422,0.0
1229,4.153546,11.608436,IAD,5.5733776,38.0
1230,2.7521107,84.072685,IAD,86.20087,51.0
1231,4.796742,50.911503,IAD,49.345455,89.0
1232,8.367189,68.57566,IAD,53.051685,87.0
1233,8.367189,68.57566,IAD,53.051685,0.0
1234,3.9223495,78.856964,IAD,75.07631,24.0
1235,7.0107574,18.533405,IAD,23.264986,76.0
1236,10.184168,36.517467,IAD,61.137478,90.0
1237,13.153597,67.231995,IAD,50.45316,50.0
1238,5.824126,88.11968,IAD,71.17528,81.0
1239,7.7093005,32.347897,IAD,50.707275,98.0
1240,11.9682865,55.69643,IAD,69.57718,86.0
1241,4.1444273,85.33353,IAD,80.80226,45.0
1242,10.408369,57.55856,IAD,48.882427,82.0
1243,3.9354258,85.92998,IAD,79.217476,30.0
1244,2.9127398,87.52095,IAD,72.701744,80.0
1245,6.648616,74.96132,IAD,72.60623,83.0
1246,9.274066,71.92577,IAD,72.44465,99.0
1247,11.450001,70.67238,IAD,72.56271,50.0
1248,2.7628727,95.10079,IAD,84.553314,96.0
1249,6.1034193,63.66697,IAD,69.814064,98.0
1250,4.030071,84.829994,IAD,76.01176,20.0
1251,5.016816,39.7116,IAD,41.4032,65.0
1252,4.589686,86.18552,IAD,74.33081,85.0
1253,6.394944,17.61874,IAD,18.680412,10.0
1254,6.3647637,23.977331,IAD,26.15511,13.0
1255,3.6838183,58.227997,IAD,55.161747,60.0
1256,5.4261456,63.245213,IAD,60.2152,61.0
1257,4.4547033,56.693718,IAD,53.660904,63.0
1258,9.94059,31.167831,IAD,37.405,66.0
1259,5.415449,71.294395,IAD,73.516106,76.0
1260,4.3634706,74.24426,IAD,76.122345,76.0
1261,4.1416535,75.128975,IAD,71.418304,75.0
1262,6.8827915,66.37963,IAD,69.85911,62.0
1263,3.9522135,79.62955,IAD,75.96907,90.0
1264,3.0679755,87.06374,IAD,83.62149,90.0
1265,6.583975,22.79093,IAD,30.625093,11.0
1266,2.9236567,3.1436417,IAD,-3.7897136,3.0
1267,2.4985743,88.464615,IAD,89.674034,90.0
1268,2.6647577,81.92423,IAD,91.75419,89.0
1269,2.2841291,86.33374,OAD,90.55114,93.0
1270,2.0315063,87.88943,OAD,87.90715,88.0
1271,2.3485813,89.28528,IAD,89.177025,89.0
1272,2.1479006,89.18192,OAD,85.671364,85.0
1273,2.6097004,84.691696,IAD,85.245834,86.0
1274,2.924135,85.04888,IAD,92.506355,93.0
1275,4.8084745,82.43784,IAD,82.940704,81.0
1276,7.161671,78.84248,IAD,78.12617,79.0
1277,4.9213963,74.27137,IAD,77.038925,75.0
1278,3.742183,80.02817,IAD,76.19185,76.0
1279,4.364549,84.39106,IAD,79.18223,80.0
1280,3.4491107,86.68233,IAD,90.46985,95.0
1281,3.5453026,91.23141,IAD,94.36546,90.0
1282,3.5644748,84.305405,IAD,89.311134,93.0
1283,3.4735622,83.25929,IAD,81.10734,94.0
1284,3.6507335,85.68232,IAD,91.13353,95.0
1285,5.0503674,82.66086,IAD,82.22646,93.0
1286,2.9446301,86.03082,IAD,82.82796,91.0
1287,5.050966,83.23273,IAD,81.65789,90.0
1288,2.7256453,87.769875,IAD,85.91745,87.0
1289,3.1727982,85.1791,IAD,84.4957,83.0
1290,4.3217077,81.51502,IAD,83.96017,90.0
1291,4.2258406,80.86713,IAD,76.07773,61.0
1292,3.332008,84.95988,IAD,84.78736,78.0
1293,3.056157,83.283,IAD,79.41521,82.0
1294,4.3563976,79.439064,IAD,86.09019,79.0
1295,3.0125358,83.85774,IAD,84.545845,80.0
1296,5.825788,80.74323,IAD,83.528946,92.0
1297,8.747488,61.3081,IAD,57.557114,69.0
1298,6.208868,65.250084,IAD,67.00916,40.0
1299,7.9714303,27.286036,IAD,45.17445,33.0
1300,15.20029,55.903675,IAD,31.361343,0.0
1301,4.247872,87.634865,IAD,91.26592,94.0
1302,4.561356,80.49457,IAD,81.198166,90.0
1303,3.240817,85.00866,IAD,85.41607,72.0
1304,8.380613,73.69604,IAD,65.95909,90.0
1305,4.5494366,76.9376,IAD,74.654045,77.0
1306,3.6313245,78.666855,IAD,71.10621,68.0
1307,8.15162,32.17874,IAD,33.87731,33.0
1308,4.176438,81.59523,IAD,90.55817,86.0
1309,3.6305332,70.169815,IAD,74.86108,83.0
1310,4.0446987,76.67596,IAD,75.72351,75.0
1311,7.901402,74.85642,IAD,78.40637,91.0
1312,11.396795,58.322002,IAD,74.882545,91.0
1313,4.3080106,69.000984,IAD,86.24066,91.0
1314,6.8942976,76.45445,IAD,83.11455,82.0
1315,8.617708,69.115204,IAD,79.41359,57.0
1316,3.5075006,76.17177,IAD,79.94367,95.0
1317,3.504258,76.24182,IAD,79.94367,91.0
1318,4.473436,77.71969,IAD,86.52538,78.0
1319,3.5075006,76.17177,IAD,79.94367,83.0
1320,2.2810397,83.42451,OAD,82.822014,75.0
1321,8.532191,68.8242,IAD,69.09879,79.0
1322,4.610664,78.521774,IAD,76.91062,74.0
1323,5.2233233,68.350235,IAD,71.93315,80.0
1324,8.200326,61.876404,IAD,70.8992,66.0
1325,2.7055547,74.39908,IAD,71.12082,75.0
1326,4.0465436,70.31511,IAD,58.65708,47.0
1327,3.935618,66.842255,IAD,57.524982,53.0
1328,3.7759311,78.00373,IAD,74.66878,81.0
1329,7.6046996,10.543777,IAD,20.025885,0.0
1330,2.1721468,82.894936,OAD,80.49583,81.0
1331,3.6748772,80.48989,IAD,81.70293,77.0
1332,4.344463,81.35188,IAD,80.436295,76.0
1333,3.1146266,78.21822,IAD,80.213585,78.0
1334,5.5003953,74.96134,IAD,68.160446,67.0
1335,2.9034271,82.36831,IAD,81.74557,80.0
1336,3.6450293,82.55796,IAD,79.13214,85.0
1337,4.2633867,75.85538,IAD,74.70208,82.0
1338,5.728142,69.74232,IAD,44.975372,72.0
1339,4.726716,59.28818,IAD,49.92163,61.0
1340,2.6448047,81.19255,IAD,84.457245,82.0
1341,8.153106,19.613756,IAD,2.133299,0.0
1342,4.015196,75.84132,IAD,79.15,73.0
1343,3.394083,76.76674,IAD,71.55316,80.0
1344,3.0190408,75.85121,IAD,77.07413,63.0
1345,2.808438,71.98134,IAD,66.208115,76.0
1346,5.3095107,61.940174,IAD,55.268925,54.0
1347,4.3556113,61.222572,IAD,54.818684,62.0
1348,7.2688117,70.258675,IAD,66.035095,0.0
1349,14.254929,61.87224,IAD,44.533993,63.0
1350,6.983524,69.3812,IAD,69.422905,78.0
1351,6.070427,65.93754,IAD,78.31251,54.0
1352,10.564124,39.799557,IAD,39.485172,0.0
1353,4.535254,6.1928477,IAD,6.6488333,42.0
1354,11.299203,61.582813,IAD,56.093,0.0
1355,7.8133345,76.67872,IAD,86.69708,92.0
1356,6.3330464,77.207184,IAD,54.892883,88.0
1357,3.7084448,84.42591,IAD,66.304115,0.0
1358,7.442073,83.65172,IAD,85.70385,92.0
1359,2.243781,88.9753,OAD,73.97831,92.0
1360,2.6558187,86.750656,IAD,84.98892,91.0
1361,9.646307,70.63022,IAD,74.87051,90.0
1362,2.4240563,88.843796,IAD,81.407455,89.0
1363,3.2355378,86.85707,IAD,79.85881,77.0
1364,2.8953843,84.03735,IAD,92.273926,70.0
1365,2.6983607,88.675705,IAD,76.17996,74.0
1366,6.0465727,75.03529,IAD,71.091934,18.0
1367,7.5878797,71.16222,IAD,74.4585,83.0
1368,3.580866,89.154396,IAD,85.623634,83.0
1369,11.770426,32.835823,IAD,58.83935,81.0
1370,8.472979,71.809875,IAD,73.26921,70.0
1371,2.309263,87.20623,IAD,88.13941,88.0
1372,7.8133345,76.67872,IAD,86.69708,85.0
1373,2.294549,89.432816,OAD,83.00424,65.0
1374,3.701912,81.835846,IAD,77.00061,80.0
1375,3.8264651,80.98915,IAD,79.92274,88.0
1376,1.9750552,91.95547,OAD,89.14961,95.0
1377,2.1108258,91.392494,OAD,88.85011,85.0
1378,4.3999367,84.45241,IAD,71.01094,78.0
1379,2.9263475,86.60626,IAD,86.42125,90.0
1380,3.4472258,79.89466,IAD,80.44249,76.0
1381,2.709934,86.13093,IAD,83.18955,91.0
1382,2.6575904,89.16987,IAD,89.00596,85.0
1383,3.2074304,78.81235,IAD,80.598274,87.0
1384,2.632214,88.85688,IAD,82.458115,91.0
1385,4.6886926,63.4863,IAD,70.08183,85.0
1386,6.734229,72.355194,IAD,67.13266,70.0
1387,3.1440387,71.78331,IAD,72.06721,70.0
1388,2.8421328,76.92813,IAD,73.35175,68.0
1389,4.7783713,69.18968,IAD,74.174034,65.0
1390,3.7311285,73.45584,IAD,71.78234,72.0
1391,2.2774858,79.87299,OAD,77.72633,73.0
1392,3.6082268,74.94372,IAD,71.59696,72.0
1393,2.6484952,74.633415,IAD,76.1312,60.0
1394,4.5046015,78.455215,IAD,69.7228,94.0
1395,1.5590863,93.35637,OAD,93.31638,65.0
1396,5.086292,77.85612,IAD,78.5539,95.0
1397,2.569562,86.04514,IAD,85.93228,81.0
1398,8.922697,70.548805,IAD,75.16413,92.0
1399,8.845343,50.898018,IAD,72.96461,60.0
1400,2.3093946,88.5778,IAD,83.97995,64.0
1401,2.7579272,87.779335,IAD,90.572235,92.0
1402,2.315683,91.78975,IAD,90.89357,95.0
1403,5.988514,84.785835,IAD,90.79448,87.0
1404,3.0604146,88.7616,IAD,90.48244,93.0
1405,3.0134726,89.10344,IAD,87.40328,86.0
1406,3.4435532,84.892,IAD,89.76503,44.0
1407,4.6419067,79.79975,IAD,88.7872,85.0
1408,3.598189,88.23159,IAD,98.03883,97.0
1409,2.4842155,88.05871,IAD,77.89773,80.18
1410,4.4790254,75.25669,IAD,69.86406,76.0
1411,2.896885,84.41115,IAD,86.8331,76.0
1412,3.785682,71.75234,IAD,55.42233,60.0
1413,2.9044409,79.0365,IAD,80.9919,85.0
1414,4.8717766,67.967674,IAD,79.86872,70.0
1415,4.8549495,71.045715,IAD,81.07332,79.0
1416,5.13656,67.35743,IAD,78.35176,83.0
1417,4.8343625,75.88131,IAD,75.72904,82.0
1418,3.51668,78.211235,IAD,79.004524,81.0
1419,2.9487777,85.517975,IAD,69.10589,82.0
1420,2.9060457,83.28436,IAD,79.75613,98.0
1421,4.170553,65.44972,IAD,68.148026,71.0
1422,4.9020305,74.56012,IAD,74.54316,78.0
1423,2.5986097,87.62261,IAD,83.798,96.0
1424,3.81835,78.97436,IAD,70.017525,88.0
1425,11.452207,42.277622,IAD,23.020163,3.0
1426,7.7122717,21.55311,IAD,5.3823366,15.0
1427,10.667901,48.66924,IAD,34.427227,14.0
1428,12.124188,44.77158,IAD,46.105145,69.0
1429,4.108693,79.27025,IAD,85.1522,78.87
1430,4.616096,76.88323,IAD,83.975395,60.12
1431,4.846488,20.471905,IAD,25.510242,12.0
1432,6.4641366,26.13543,IAD,26.488926,8.0
1433,5.5899153,52.44848,IAD,38.847065,59.4
1434,6.0393643,67.77636,IAD,60.602375,79.75
1435,2.6425855,88.86452,IAD,92.85373,95.0
1436,4.365824,77.51265,IAD,67.80963,82.0
1437,6.5349274,36.295494,IAD,29.613043,9.0
1438,6.7596655,18.15613,IAD,28.270624,2.0
1439,5.9678993,21.934206,IAD,32.602814,38.0
1440,10.919638,65.38426,IAD,63.06904,49.0
1441,3.620938,80.68585,IAD,86.76214,83.0
1442,5.320437,73.46903,IAD,71.40777,66.0
1443,5.3255396,25.635088,IAD,25.31317,14.0
1444,5.4990277,20.778593,IAD,34.129852,6.0
1445,8.529984,41.024277,IAD,37.38517,42.0
1446,9.809671,64.05398,IAD,52.64375,61.0
1447,6.322492,77.57342,IAD,48.27223,1.0
1448,11.751184,29.082825,IAD,43.76102,5.0
1449,9.863881,50.09692,IAD,57.561966,42.0
1450,4.7669954,86.9586,IAD,75.666,60.0
1451,9.687389,59.280495,IAD,70.383995,98.0
1452,2.868591,88.67593,IAD,73.35397,98.0
1453,11.427985,67.388275,IAD,40.12137,60.0
1454,8.12193,43.043335,IAD,60.900246,52.0
1455,2.868591,88.67593,IAD,73.35397,59.0
1456,6.6970506,77.19042,IAD,78.54152,95.0
1457,2.2976387,91.5963,OAD,88.019585,96.0
1458,4.207531,82.80815,IAD,85.53507,92.0
1459,1.6729282,93.34499,OAD,84.158134,98.0
1460,1.7167593,92.93632,OAD,94.63061,90.0
1461,3.751548,81.62057,IAD,82.56766,96.0
1462,3.518881,85.852615,IAD,83.87336,84.0
1463,2.971108,86.349266,IAD,79.78367,98.0
1464,2.3661761,86.92563,IAD,83.3105,75.0
1465,2.5325363,87.97582,IAD,86.3714,89.0
1466,7.5636444,78.23799,IAD,80.37299,84.0
1467,2.050471,93.346115,OAD,93.64752,93.0
1468,2.7959132,87.003365,IAD,87.424866,94.0
1469,4.470747,75.190346,IAD,81.28194,94.0
1470,2.1039941,92.498146,OAD,90.85831,82.0
1471,3.0787039,82.81537,IAD,89.581604,58.0
1472,5.576652,64.96651,IAD,79.585526,59.0
1473,4.405584,86.71772,IAD,77.30735,88.0
1474,2.5541465,87.87738,IAD,86.63652,95.0
1475,2.0636492,91.56603,OAD,88.75258,92.0
1476,1.8303069,89.94651,OAD,88.637566,94.0
1477,2.6044009,96.385826,IAD,92.96417,94.0
1478,2.8662586,85.27716,IAD,86.92275,88.0
1479,3.5325975,85.54612,IAD,82.163925,92.0
1480,3.8607488,80.147095,IAD,89.02686,81.0
1481,6.0565767,70.41798,IAD,82.62049,92.0
1482,3.1218483,80.00625,IAD,97.24603,95.0
1483,1.9342283,91.25259,OAD,88.49157,96.0
1484,2.2040603,92.35712,OAD,90.84772,91.0
1485,2.85427,88.81653,IAD,94.099,94.0
1486,3.5300858,78.442314,IAD,79.004135,85.0
1487,2.0784218,90.874626,OAD,94.29634,81.0
1488,2.6455054,87.24654,IAD,93.42511,90.0
1489,3.6390758,81.264435,IAD,84.25642,91.0
1490,2.6027672,87.45779,IAD,88.37542,93.0
1491,2.1653671,91.86121,OAD,91.87359,96.0
1492,3.6316645,85.13522,IAD,86.97719,96.0
1493,3.052338,83.829895,IAD,83.14272,64.0
1494,4.9780455,82.311295,IAD,82.58681,95.0
1495,2.1211529,93.59906,OAD,99.753365,95.0
1496,2.1703408,90.59558,OAD,89.20312,63.0
1497,5.8969936,77.89282,IAD,79.33267,76.0
1498,3.7754138,81.12485,IAD,75.523476,91.0
1499,2.5804486,87.95032,IAD,87.40089,88.0
1500,1.8585618,97.36159,OAD,90.76455,93.0
1501,3.2538083,82.78312,IAD,80.372154,98.0
1502,9.084015,77.4566,IAD,91.426025,98.0
1503,2.5543883,87.78833,IAD,91.76871,98.0
1504,1.9503103,93.828636,OAD,97.80841,95.0
1505,2.3611972,88.31876,IAD,90.522224,64.0
1506,4.7108793,84.29582,IAD,89.3831,95.0
1507,1.8768296,90.7433,OAD,89.23049,95.0
1508,3.693511,87.61392,IAD,89.05772,64.0
1509,9.069061,46.062412,IAD,76.16942,75.0
1510,8.6253605,48.760365,IAD,70.1856,70.0
1511,5.8053217,70.09429,IAD,78.58524,82.0
1512,4.9438934,80.042114,IAD,73.46564,80.0
1513,1.8010942,76.76068,OAD,78.328224,79.0
1514,3.2035263,85.94098,IAD,77.191444,74.0
1515,3.9271173,77.21146,IAD,79.9112,78.0
1516,3.4252043,80.515945,IAD,78.43326,76.0
1517,3.5011454,79.15174,IAD,77.83764,77.0
1518,5.311376,74.97958,IAD,77.41938,80.0
1519,8.5449295,59.916428,IAD,80.62393,77.0
1520,4.50931,68.89725,IAD,75.796906,83.0
1521,4.2847323,69.33075,IAD,69.29966,74.0
1522,8.147735,41.4556,IAD,70.46749,65.0
1523,3.8217702,82.17471,IAD,84.626114,35.0
1524,9.033286,53.38233,IAD,68.78876,56.0
1525,4.2063036,71.43374,IAD,71.90896,80.0
1526,4.4108033,67.70711,IAD,45.947308,63.0
1527,8.5669,65.224236,IAD,60.801815,1.0
1528,4.842819,81.23623,IAD,81.72056,80.0
1529,6.130257,56.27785,IAD,40.359974,82.0
1530,5.432621,54.71229,IAD,49.25775,82.0
1531,4.9563594,75.18459,IAD,70.65674,53.0
1532,4.337538,78.797806,IAD,82.975624,67.0
1533,5.935995,75.69391,IAD,73.22108,90.0
1534,4.7318997,69.494316,IAD,67.15272,82.0
1535,4.3263917,72.70476,IAD,74.82171,35.0
1536,4.659011,70.60475,IAD,78.15672,41.0
1537,11.766429,62.58088,IAD,74.88575,70.0
1538,8.249187,46.95952,IAD,30.734838,96.0
1539,8.249187,46.95952,IAD,30.734838,98.0
1540,2.0723362,93.45837,OAD,91.57369,36.0
1541,12.531995,58.933212,IAD,56.108505,86.0
1542,2.0723362,93.45837,OAD,91.57369,0.0
1543,7.0515537,75.918564,IAD,70.85728,94.0
1544,4.255891,87.65652,IAD,80.1318,99.0
1545,2.895936,89.740685,IAD,85.36633,95.0
1546,4.3253775,94.2698,IAD,92.242325,94.0
1547,3.8569713,89.041794,IAD,76.15302,86.0
1548,3.9931076,91.27623,IAD,94.0037,86.0
1549,3.133084,95.537415,IAD,93.489555,92.0
1550,4.925743,86.79908,IAD,92.03373,87.0
1551,6.541648,84.171814,IAD,83.25187,96.0
1552,4.349421,85.72779,IAD,89.757904,85.0
1553,4.8000927,86.58815,IAD,88.89623,48.0
1554,4.974787,87.54964,IAD,89.78292,94.0
1555,2.2684877,94.014244,OAD,93.827354,99.0
1556,2.518906,92.29685,IAD,97.69855,99.0
1557,7.9341702,78.25674,IAD,84.89783,75.0
1558,9.268506,76.28789,IAD,75.85043,86.0
1559,5.914586,83.901276,IAD,69.62437,88.0
1560,5.3857074,85.2303,IAD,82.54209,88.0
1561,3.1369593,91.65877,IAD,86.14247,99.0
1562,5.946406,14.99512,IAD,25.224094,2.0
1563,3.4989452,3.5928962,IAD,11.082054,0.0
1564,6.845206,22.100815,IAD,39.08661,0.0
1565,5.2166286,17.551384,IAD,22.46067,14.0
1566,14.156753,58.213535,IAD,73.92787,75.0
1567,8.946731,72.30942,IAD,48.304928,20.0
1568,4.4866443,78.67707,IAD,62.46611,71.0
1569,3.3098748,77.21279,IAD,70.52684,79.0
1570,12.985583,65.085815,IAD,58.647312,87.0
1571,4.9604573,69.97611,IAD,63.790344,82.0
1572,11.020647,75.05968,IAD,54.05951,44.0
1573,8.827832,62.570312,IAD,50.17314,26.0
1574,6.004915,7.2698593,IAD,24.51956,0.0
1575,5.139663,11.914767,IAD,9.934584,0.0
1576,10.392556,41.263893,IAD,25.334375,14.0
1577,8.209535,21.974228,IAD,17.264114,0.0
1578,7.03956,76.25168,IAD,72.05549,81.0
1579,2.7300828,84.886765,IAD,82.12219,80.0
1580,5.5652294,76.11115,IAD,79.60919,77.0
1581,4.5591273,88.420975,IAD,87.83554,90.0
1582,9.252006,80.48748,IAD,81.01438,82.0
1583,2.805165,86.871216,IAD,82.10681,90.0
1584,9.933045,76.97405,IAD,84.7875,87.0
1585,4.6776543,80.01092,IAD,81.638176,96.0
1586,3.206818,84.84999,IAD,80.91545,93.0
1587,4.2125635,80.02153,IAD,84.46265,82.0
1588,9.133496,75.550415,IAD,89.48758,82.0
1589,4.8239765,79.657845,IAD,83.88254,88.0
1590,8.113966,77.27832,IAD,91.92049,82.0
1591,3.8753808,84.26108,IAD,88.23956,88.0
1592,13.170493,69.881004,IAD,80.55225,77.0
1593,5.8614407,76.58688,IAD,73.918526,66.0
1594,3.7566292,83.30376,IAD,80.5669,91.0
1595,3.2403786,88.78797,IAD,85.88066,80.0
1596,4.348743,78.0346,IAD,84.55019,79.0
1597,5.0901303,79.36375,IAD,83.02804,80.0
1598,4.415249,79.32074,IAD,84.07613,86.0
1599,4.209475,77.35178,IAD,80.02477,52.0
1600,2.8017082,86.901,IAD,87.67128,88.0
1601,5.8535995,72.18674,IAD,69.80453,78.0
1602,7.2543178,76.123505,IAD,81.15264,89.0
1603,4.7074947,77.56315,IAD,76.86443,75.0
1604,6.470683,79.59105,IAD,81.27928,89.0
1605,5.763632,75.44122,IAD,64.62091,65.0
1606,4.9962525,77.91798,IAD,78.392365,75.0
1607,6.0060406,78.32903,IAD,79.518684,76.0
1608,2.8391485,84.80857,IAD,87.474365,94.0
1609,2.4968584,86.884186,IAD,89.03925,81.0
1610,2.6393707,91.35667,IAD,98.13191,91.0
1611,2.963101,88.7953,IAD,95.10043,89.0
1612,2.97674,88.13776,IAD,93.207466,84.0
1613,3.5661747,86.37401,IAD,82.67674,99.0
1614,3.085554,85.76457,IAD,91.8823,82.0
1615,2.7730608,88.640205,IAD,83.40049,98.0
1616,3.1795254,79.16639,IAD,77.95758,92.0
1617,2.801605,89.59423,IAD,93.19199,99.0
1618,4.0831943,84.24942,IAD,88.2033,98.0
1619,3.7791262,86.32783,IAD,82.68839,67.0
1620,2.775569,84.68421,IAD,81.79288,95.0
1621,4.3233533,81.74645,IAD,87.027824,95.0
1622,3.09809,84.482605,IAD,91.43566,90.0
1623,2.5354123,88.030106,IAD,94.35648,99.0
1624,3.4263954,84.592636,IAD,89.66633,96.0
1625,3.8111296,90.47285,IAD,80.16416,68.0
1626,2.4886231,89.221146,IAD,91.76998,86.0
1627,3.6473825,83.93297,IAD,75.60444,80.0
1628,2.8289068,85.61289,IAD,94.75817,93.0
1629,3.7664633,83.5548,IAD,88.46894,46.0
1630,7.452172,63.8314,IAD,50.1721,91.0
1631,4.255953,80.71985,IAD,72.026596,90.0
1632,4.95154,83.79721,IAD,88.333046,95.0
1633,3.3720586,88.69333,IAD,91.543495,86.0
1634,6.5126348,81.79492,IAD,86.3375,82.0
1635,4.2326064,86.483475,IAD,83.50655,83.0
1636,4.888355,85.86568,IAD,89.34953,99.0
1637,2.9697917,86.66765,IAD,80.66119,89.0
1638,5.321055,76.27316,IAD,86.226685,81.0
1639,3.3946323,92.28264,IAD,85.389244,90.0
1640,3.0328684,85.05724,IAD,86.826164,74.0
1641,3.7652974,89.81641,IAD,79.67329,98.0
1642,4.1749525,87.96762,IAD,90.77033,97.0
1643,3.727843,86.47308,IAD,89.172745,95.0
1644,5.1663866,82.06912,IAD,78.4595,99.0
1645,4.231449,89.78022,IAD,90.28583,99.0
1646,4.67164,77.85852,IAD,69.73274,82.0
1647,8.764362,76.13882,IAD,87.458336,88.0
1648,4.9242826,85.73889,IAD,82.64573,82.0
1649,4.6207347,79.334984,IAD,85.961494,93.0
1650,5.9670653,72.2366,IAD,70.101845,62.0
1651,4.1735697,84.3544,IAD,69.957054,72.0
1652,7.273728,78.22887,IAD,86.72742,60.0
1653,3.701157,87.76686,IAD,77.97218,92.0
1654,3.504851,85.34074,IAD,87.35038,47.0
1655,8.763733,60.795643,IAD,50.99127,91.0
1656,4.2250333,91.19804,IAD,80.96225,78.0
1657,5.1005363,85.38319,IAD,94.6879,91.0
1658,8.974103,46.218758,IAD,45.611107,51.0
1659,6.670351,26.26845,IAD,11.471222,11.0
1660,6.1512423,25.079731,IAD,3.2290168,1.0
1661,5.5317054,19.65923,IAD,16.913902,14.0
1662,5.8756514,58.205,IAD,60.31858,35.0
1663,5.572073,57.413586,IAD,55.488297,64.0
1664,2.042216,81.4,OAD,76.20074,99.0
1665,2.0867875,84.69943,OAD,79.06739,77.0
1666,2.2788541,84.52971,OAD,81.858376,82.0
1667,2.6038797,82.85442,IAD,81.64831,84.0
1668,1.8824303,79.80216,OAD,84.045456,79.0
1669,3.5904078,83.799805,IAD,83.8082,86.0
1670,2.7126138,82.572334,IAD,82.144966,84.0
1671,2.7576375,86.730965,IAD,88.887184,88.0
1672,2.05289,82.365685,OAD,77.43288,75.0
1673,2.0215707,82.11142,OAD,92.66171,96.0
1674,3.9713466,79.210106,IAD,80.67988,95.0
1675,2.2067962,85.45161,OAD,84.50033,69.0
1676,4.626355,77.93109,IAD,67.522575,67.0
1677,3.2854455,77.48225,IAD,78.853,82.0
1678,2.2735746,82.08809,OAD,85.22894,92.0
1679,2.187895,86.88487,OAD,87.57408,88.0
1680,3.2863402,72.93649,IAD,70.620186,68.0
1681,2.8205087,89.50996,IAD,90.46642,93.0
1682,2.2318149,84.1852,OAD,91.80404,93.0
1683,3.2479112,89.88611,IAD,89.16596,89.0
1684,2.280229,83.36623,OAD,66.709984,62.0
1685,2.549777,83.4036,IAD,75.16656,75.0
1686,1.6450042,88.60389,OAD,95.96722,96.0
1687,1.5394096,89.99947,OAD,88.95617,89.0
1688,4.426015,77.287025,IAD,67.82747,88.0
1689,3.9776952,82.935265,IAD,84.11758,85.0
1690,2.3445675,89.31008,IAD,88.61548,82.0
1691,1.5318558,88.19651,OAD,94.34411,98.0
1692,2.2275505,70.461716,OAD,73.84968,75.0
1693,3.4371037,68.44032,IAD,71.74371,76.0
1694,5.0221553,66.57631,IAD,70.838066,70.0
1695,3.4569008,69.46744,IAD,72.79658,61.0
1696,3.4050753,68.519485,IAD,65.29875,75.0
1697,4.7179084,69.64525,IAD,64.85581,75.0
1698,3.799723,65.888916,IAD,64.81612,59.0
1699,10.117238,32.546303,IAD,43.60117,35.0
1700,6.075308,58.974876,IAD,58.326637,46.0
1701,4.393088,66.69366,IAD,60.958702,64.0
1702,6.7006764,57.62237,IAD,50.450935,59.0
1703,2.445677,66.53044,IAD,70.247475,71.0
1704,3.3549173,66.77282,IAD,64.04672,71.0
1705,2.9712677,72.1055,IAD,69.91948,66.0
1706,3.4535763,70.80792,IAD,74.952126,85.0
1707,3.3812907,68.48557,IAD,59.686214,84.0
1708,3.470042,71.058235,IAD,64.27724,40.0
1709,3.4535763,70.80792,IAD,74.952126,78.0
1710,3.583437,70.07958,IAD,75.84737,75.0
1711,2.114635,70.663185,OAD,69.952545,70.0
1712,2.1044528,70.24453,OAD,71.12238,75.0
1713,3.4253974,70.923645,IAD,56.37034,45.0
1714,2.9601786,69.98903,IAD,61.530003,58.0
1715,2.1102006,72.5678,OAD,66.96617,66.0
1716,3.7871213,70.873955,IAD,60.156662,56.0
1717,3.976905,74.22617,IAD,82.64906,63.0
1718,4.589316,72.98903,IAD,76.739426,82.0
1719,2.8954916,87.09851,IAD,81.326996,91.0
1720,3.6131094,80.21667,IAD,86.42069,85.0
1721,3.4990757,80.3745,IAD,77.7547,80.0
1722,4.5562196,77.50223,IAD,59.559483,65.0
1723,13.618396,54.77859,IAD,37.92414,79.0
1724,2.9905515,89.84571,IAD,72.83873,86.0
1725,3.317598,78.50632,IAD,81.983955,84.0
1726,11.132408,48.558834,IAD,57.145943,63.0
