idx,density,log_density,AD_type,y_pred,y_true
1056,6.32969724510891e-90,-205.38740596302864,OAD,73.66978,71.0
1057,6.276333823988865e-90,-205.39587234544243,OAD,70.70429,77.0
1058,8.777687614700173e-95,-216.5733708310993,OAD,64.00897,59.0
1059,1.1042048240147662e-94,-216.34387328179488,OAD,69.03213,26.0
1060,1.0149979128567622e-94,-216.42811218524741,OAD,68.35597,62.0
1061,7.651722329965762e-90,-205.19772760579414,OAD,57.963863,35.0
1062,3.806640525326739e-108,-247.34244299507293,OAD,45.790863,0.0
1063,7.305740307915725e-90,-205.24399798676578,OAD,74.263794,35.0
1064,7.227777575755749e-90,-205.2547267697926,OAD,73.81904,37.0
1065,7.305740307915725e-90,-205.24399798676578,OAD,74.263794,72.0
1066,7.227777575755749e-90,-205.2547267697926,OAD,73.81904,74.0
1067,6.32969724510891e-90,-205.38740596302864,OAD,73.66978,66.0
1068,6.32969724510891e-90,-205.38740596302864,OAD,73.66978,82.0
1069,6.32969724510891e-90,-205.38740596302864,OAD,73.66978,69.0
1070,6.32969724510891e-90,-205.38740596302864,OAD,73.66978,80.0
1071,6.32969724510891e-90,-205.38740596302864,OAD,73.66978,82.0
1072,4.226474583910714e-90,-205.7912901556028,OAD,72.930275,55.0
1073,3.390199946135373e-89,-203.70918437565615,OAD,68.456406,52.0
1074,3.517095705479283e-90,-205.97502280409364,OAD,64.292725,73.0
1075,6.639264964639985e-91,-207.6422422031937,OAD,67.28488,55.0
1076,3.5171761413631563e-90,-205.97499993438214,OAD,72.27296,50.0
1077,1.2935496939882302e-90,-206.97526822932215,OAD,48.763897,47.0
1078,3.5170957045784267e-90,-205.97502280434978,OAD,53.834167,44.0
1079,1.8638940901201554e-91,-208.91257556641406,OAD,74.62991,74.0
1080,4.203627270557931e-92,-210.4018807670346,OAD,69.43115,48.0
1081,3.5191422542445117e-90,-205.9744410873198,OAD,74.451004,70.0
1082,3.5174646312851296e-90,-205.97491791458,OAD,73.11435,49.0
1083,3.5231149875870007e-90,-205.97331283152695,OAD,73.406494,78.0
1084,3.5309094044730318e-90,-205.97110291003392,OAD,70.8562,49.0
1085,5.162282839265808e-91,-207.89386457008902,OAD,60.857002,56.0
1086,3.5557870114653715e-90,-205.96408194914468,OAD,61.229332,57.0
1087,3.517130228787879e-90,-205.9750129882848,OAD,79.58676,81.0
1088,3.5171052932409577e-90,-205.9750200780522,OAD,74.30763,43.0
1089,3.5171886628059467e-90,-205.9749963743044,OAD,79.36434,78.0
1090,3.517148552266847e-90,-205.97500777851715,OAD,60.588326,50.0
1091,4.325974116516477e-90,-205.7680210251882,OAD,76.33659,82.0
1092,3.4849832297619715e-90,-205.98419513738315,OAD,66.546776,78.0
1093,3.8497869964960644e-90,-205.88464054828037,OAD,69.44824,57.0
1094,3.4356560019491104e-92,-210.6036206721893,OAD,22.549782,2.5
1095,3.781968285895007e-104,-238.13860508671772,OAD,67.52412,55.0
1096,5.616640953163515e-90,-205.5069245794161,OAD,73.043144,82.0
1097,2.1051217158579077e-89,-204.18569998874707,OAD,67.749504,52.0
1098,1.888019519678141e-91,-208.89971505597572,OAD,73.06396,74.0
1099,4.051006707750097e-92,-210.43886313540727,OAD,68.15934,48.0
1100,3.5413164286623934e-90,-205.96815983894237,OAD,73.84654,78.0
1101,3.5457721394698514e-90,-205.9669024223455,OAD,69.68788,49.0
1102,3.504477570648699e-90,-205.97861691268366,OAD,63.637928,56.0
1103,3.575001076910276e-90,-205.95869289208454,OAD,72.63135,57.0
1104,3.462682405607785e-90,-205.99061481901828,OAD,59.9989,50.0
1105,3.8214511816749734e-76,-173.65583682657828,OAD,75.62694,76.0
1106,3.8214511816749734e-76,-173.65583682657828,OAD,75.62694,35.0
1107,5.269238061885926e-76,-173.33458129573424,OAD,70.85719,53.0
1108,1.1073081740256837e-77,-177.19712015890366,OAD,69.74633,57.0
1109,6.628042206210255e-83,-189.2232532510966,OAD,58.48445,42.0
1110,1.4253120602020728e-77,-176.94466138118014,OAD,44.74601,88.0
1111,6.72400525010027e-80,-182.30112344317743,OAD,32.136974,63.0
1112,8.47548717533437e-86,-195.88513986205828,OAD,51.284233,84.0
1113,1.1147087995244491e-79,-181.79562914207318,OAD,32.654926,55.0
1114,1.4253120602020728e-77,-176.94466138118014,OAD,44.74601,88.0
1115,7.0694696593773e-79,-179.94843688225265,OAD,46.2175,43.0
1116,1.040102700636727e-81,-186.4700730736277,OAD,43.430237,92.0
1117,4.680142157049138e-83,-189.5712342335997,OAD,40.43294,45.0
1118,8.66834598689488e-83,-188.95488472020432,OAD,57.763622,78.0
1119,1.6212864206928254e-85,-195.23651298352232,OAD,53.791607,42.0
1120,1.0227853061977725e-86,-197.99978839940792,OAD,52.64873,73.0
1121,2.6092841368653974e-87,-199.36582718383127,OAD,50.653465,29.0
1122,5.861482600523029e-83,-189.34616014341464,OAD,57.93875,84.0
1123,1.0892856131378912e-83,-191.02904063792465,OAD,53.602596,38.0
1124,1.2823662518333464e-87,-200.07619608492698,OAD,57.624367,79.0
1125,3.3320771057057917e-88,-201.42389231847105,OAD,52.91907,40.0
1126,2.8021112355336028e-86,-196.99194485174095,OAD,64.84109,89.0
1127,3.7288096971239226e-88,-201.31139911680123,OAD,58.271915,52.0
1128,2.7171983110076113e-92,-210.83822723871035,OAD,58.48583,63.0
1129,4.1578292403032e-93,-212.71542052760188,OAD,54.295986,33.0
1130,9.449159338515156e-82,-186.56605184685046,OAD,55.32743,83.0
1131,1.370951663235556e-85,-195.40422776111032,OAD,55.008347,81.0
1132,4.885799298668764e-85,-194.1334000093197,OAD,62.73226,91.0
1133,9.014033679167109e-90,-205.033875708885,OAD,59.44215,61.0
1134,1.0051432262270818e-79,-181.8990923015139,OAD,43.76919,43.0
1135,2.183252083865156e-83,-190.33374717171606,OAD,44.814213,39.0
1136,3.0944861264064163e-84,-192.28752595261963,OAD,52.020393,51.0
1137,3.7284157749763843e-88,-201.311504765249,OAD,51.00852,34.0
1138,9.462833193312368e-94,-214.19562691132177,OAD,71.329124,79.0
1139,1.5784387840836447e-96,-220.5917326802328,OAD,66.69123,87.0
1140,4.688494000670811e-97,-221.80564259812962,OAD,65.83678,88.0
1141,1.412996866808033e-99,-227.61021132011467,OAD,70.614456,90.0
1142,4.062749972172354e-98,-224.25147903604196,OAD,73.80838,89.0
1143,2.647310963864846e-84,-192.4436034173064,OAD,67.21378,79.0
1144,4.1721905872608116e-91,-208.106802243894,OAD,67.66508,92.0
1145,1.192929890477052e-98,-225.47692673943993,OAD,57.338654,39.0
1146,8.599650259772497e-102,-232.71195795042846,OAD,52.043045,63.3
1147,1.47364493843874e-101,-232.1733555106615,OAD,51.254913,9.73
1148,7.004539608283665e-82,-186.86541917118262,OAD,55.471603,86.0
1149,1.7035117649451202e-84,-192.88445594706778,OAD,45.707653,72.0
1150,1.2014458272276563e-91,-209.35171777489768,OAD,49.398968,83.0
1151,1.4223355114464343e-85,-195.36743265759117,OAD,51.030853,34.0
1152,1.606570850196376e-81,-186.03529053170888,OAD,66.46836,36.0
1153,9.153620616450115e-79,-179.6900728497222,OAD,61.125797,29.0
1154,3.763380124611447e-81,-185.18407500963525,OAD,58.204998,27.0
1155,7.004539608283665e-82,-186.86541917118262,OAD,55.471603,86.0
1156,9.778653238580855e-83,-188.83436094960794,OAD,45.775986,50.0
1157,1.1319236039223385e-85,-195.5958144146914,OAD,59.99778,79.0
1158,2.707224387507014e-87,-199.32897919170514,OAD,53.677593,32.0
1159,2.0752957271128618e-89,-204.19996961385175,OAD,61.87177,81.0
1160,6.621666043913517e-92,-209.94748154890155,OAD,55.538113,46.0
1161,8.526426011479899e-88,-200.4843179002213,OAD,59.654873,71.0
1162,2.2236638095838897e-90,-206.43350216925776,OAD,56.33033,36.0
1163,8.185152104847307e-93,-212.03809185443023,OAD,50.83282,78.0
1164,8.349885016513288e-93,-212.01816588015575,OAD,49.387653,42.0
1165,5.349703336509074e-86,-196.34527688923728,OAD,68.3915,92.0
1166,1.159248860091871e-86,-197.87454573651416,OAD,64.542244,61.0
1167,5.303140311228604e-94,-214.77469958479531,OAD,52.965565,81.0
1168,1.548474428385219e-95,-218.30831362793666,OAD,48.63671,39.0
1169,5.104713402635154e-96,-219.4180046179097,OAD,54.888397,83.0
1170,8.324372502540296e-96,-218.92898126947296,OAD,53.85054,37.0
1171,1.473055812238919e-91,-209.1479044355129,OAD,51.909798,73.0
1172,1.1528261435436484e-91,-209.39302701871264,OAD,55.66579,71.0
1173,2.3641989036462759e-91,-208.6748042278555,OAD,54.07439,67.0
1174,1.1506572754291496e-83,-190.97422939554818,OAD,59.77645,58.0
1175,2.0878861889339608e-85,-194.9835807431746,OAD,52.534534,41.0
1176,2.5636875811745902e-89,-203.98862659305158,OAD,54.783375,40.0
1177,4.7080461621951263e-91,-207.985970468054,OAD,56.691257,36.0
1178,3.215945138332294e-92,-210.66970726325727,OAD,49.36825,45.0
1179,4.191289452093535e-102,-233.4306710536727,OAD,69.32374,82.0
1180,5.868675149509511e-105,-240.00180585455888,OAD,57.188957,42.0
1181,2.2353021166365488e-73,-167.28433539440627,OAD,64.42866,94.0
1182,2.5722398781347282e-108,-247.7344129761148,OAD,43.678257,91.0
1183,1.8710875579603907e-72,-165.15960685196094,IAD,66.23694,92.0
1184,1.757130461046982e-75,-172.13019991594396,IAD,67.15452,94.0
1185,1.2204729341901363e-76,-174.797228632944,OAD,79.57824,49.0
1186,1.8611662755143206e-94,-215.82179542036985,OAD,44.139545,4.0
1187,1.1688971653951876e-90,-207.07659765885455,OAD,50.71879,83.0
1188,7.811974268554078e-92,-209.78217083627908,OAD,62.900288,74.0
1189,4.245364645075602e-91,-208.089415746484,OAD,59.263527,70.0
1190,7.925747202798409e-109,-248.91165853676733,OAD,52.793846,24.0
1191,1.5872472559447944e-89,-204.4680720462141,OAD,67.9215,87.0
1192,1.4192010247901392e-90,-206.8825643148012,OAD,65.68968,70.0
1193,2.3331444138833062e-91,-208.68802657082742,OAD,47.769974,54.0
1194,1.7877692509177509e-90,-206.65168975533757,OAD,52.89879,44.0
1195,4.401015260529521e-100,-228.77667404406753,OAD,61.279514,82.0
1196,2.038886055020138e-88,-201.915084576221,OAD,70.460045,91.0
1197,6.351698705885657e-90,-205.38393607959677,OAD,68.053444,90.0
1198,1.143685951822377e-89,-204.7958169388371,OAD,62.218487,89.0
1199,6.747010428564604e-96,-219.1390694201248,OAD,60.252506,90.0
1200,1.1041770132323219e-88,-202.52838791040114,OAD,66.29418,89.0
1201,2.3149363852062766e-98,-224.81395690564838,OAD,76.2044,92.0
1202,9.208372449364928e-96,-218.82805580837277,OAD,69.52752,90.0
1203,3.3516446498400227e-100,-229.04905813378858,OAD,68.21164,91.0
1204,5.130888540024861e-94,-214.8077198925726,OAD,81.85476,92.0
1205,1.3972984134411284e-88,-202.29294751581853,OAD,50.298122,80.0
1206,3.1220053530029056e-88,-201.4890126467773,OAD,54.5332,91.0
1207,1.3107417590923557e-89,-204.659480071189,OAD,56.799583,76.0
1208,3.407609327997198e-89,-203.7040623078776,OAD,61.01791,87.0
1209,4.2407045206709823e-91,-208.09051404648181,OAD,58.07751,78.0
1210,7.979588474193619e-91,-207.45835662197612,OAD,60.37538,90.0
1211,3.486218073451758e-101,-231.31227689032917,OAD,39.499393,90.0
1212,7.378613957396613e-96,-219.0495831171055,OAD,47.441845,91.0
1213,3.497706105965343e-91,-208.28313610712576,OAD,-1.8633373,49.0
1214,4.8761482160469665e-93,-212.5560580402328,OAD,10.816242,46.0
1215,1.1575354286285038e-93,-213.99412053405,OAD,59.740463,88.0
1216,8.97274655328997e-94,-214.2488069190053,OAD,61.86597,90.0
1217,8.994455348720004e-93,-211.94380533332503,OAD,64.17957,92.0
1218,1.6427930357207989e-93,-213.6440157846289,OAD,59.47378,91.0
1219,1.2125684807691622e-89,-204.73733245525057,OAD,35.88009,88.0
1220,3.5268936362364736e-83,-189.85414522471356,OAD,41.943886,86.0
1221,3.5268936362364736e-83,-189.85414522471356,OAD,41.943886,0.0
1222,5.038794809981391e-84,-191.7999808830152,OAD,59.690517,8.0
1223,5.038794809981391e-84,-191.7999808830152,OAD,59.690517,25.0
1224,4.421280890661292e-86,-196.5358885491133,OAD,33.51567,0.0
1225,4.421280890661292e-86,-196.5358885491133,OAD,33.51567,11.0
1226,1.7009466841631123e-96,-220.51698395832534,OAD,31.232115,33.0
1227,1.7009466841631123e-96,-220.51698395832534,OAD,31.232115,56.0
1228,1.9485192456266443e-91,-208.86817373956038,OAD,35.76658,0.0
1229,1.9485192456266443e-91,-208.86817373956038,OAD,35.76658,38.0
1230,1.4723195953769456e-95,-218.35874472126946,OAD,34.21414,51.0
1231,1.4723195953769456e-95,-218.35874472126946,OAD,34.21414,89.0
1232,1.8471436394132538e-87,-199.7112626232507,OAD,37.44186,87.0
1233,1.8471436394132538e-87,-199.7112626232507,OAD,37.44186,0.0
1234,3.269345653345817e-116,-265.91528092843447,OAD,29.227898,24.0
1235,3.269345653345817e-116,-265.91528092843447,OAD,29.227898,76.0
1236,3.133396971993632e-93,-212.99829593783392,OAD,60.32864,90.0
1237,6.720380526284742e-97,-221.44560924155533,OAD,51.83642,50.0
1238,1.8978501811660733e-98,-225.01261735145172,OAD,64.98751,81.0
1239,1.8858398429624598e-93,-213.50604038673663,OAD,56.052723,98.0
1240,1.411546557521381e-94,-216.09831278884397,OAD,63.29677,86.0
1241,6.708583902940251e-95,-216.8421959485043,OAD,60.771713,45.0
1242,6.708583902940251e-95,-216.8421959485043,OAD,60.771713,82.0
1243,6.325527767557265e-95,-216.90099036179078,OAD,56.332,30.0
1244,2.2591931347119604e-93,-213.32540591894784,OAD,56.056614,80.0
1245,4.999949105335487e-98,-224.04391137996708,OAD,59.98084,83.0
1246,4.470803477769182e-103,-235.66869643697248,OAD,59.437943,99.0
1247,6.170907417512125e-98,-223.83349321702397,OAD,59.73641,50.0
1248,5.27817579963317e-99,-226.29234366088235,OAD,71.883896,96.0
1249,3.79078857379005e-93,-212.80783958403177,OAD,67.67388,98.0
1250,1.4867278536037558e-97,-222.95417638677293,OAD,57.139423,20.0
1251,2.456152422112981e-101,-231.6624983229185,OAD,54.96658,65.0
1252,1.0070940466035245e-106,-244.0669508551397,OAD,55.18763,85.0
1253,4.734905991150125e-87,-198.7699412180748,OAD,60.189518,10.0
1254,1.623732332477569e-84,-192.93242040324762,OAD,48.762535,13.0
1255,1.7827167251530834e-77,-176.72091370968744,OAD,57.066776,60.0
1256,1.343822566370545e-78,-179.30611903921942,OAD,42.69846,61.0
1257,7.388089113497233e-80,-182.20693831533504,OAD,19.28267,63.0
1258,1.8576105154016896e-84,-192.7978568188084,OAD,19.03393,66.0
1259,1.3133462345987724e-78,-179.32905899564352,OAD,53.199474,76.0
1260,1.3791861274649764e-78,-179.28014369105142,OAD,53.18728,76.0
1261,1.0549184689759858e-78,-179.54817377018531,OAD,54.9192,75.0
1262,1.9561757443237045e-78,-178.93064583712285,OAD,52.56174,62.0
1263,3.40091743711231e-80,-182.9827622098555,OAD,56.392628,90.0
1264,3.6163018263576736e-80,-182.92135553079856,OAD,56.370792,90.0
1265,6.15133962217338e-81,-184.692722649676,OAD,56.81296,11.0
1266,2.4858038921713305e-82,-187.90138152042164,OAD,35.389805,3.0
1267,7.43337942307142e-89,-202.92409268627813,OAD,64.738365,90.0
1268,8.301203631885271e-92,-209.72142803527365,OAD,62.841805,89.0
1269,1.114648611277602e-80,-184.098268231117,OAD,61.601406,93.0
1270,1.3237332288624289e-80,-183.92635149108503,OAD,58.658485,88.0
1271,6.78042251825024e-81,-184.5953531141811,OAD,63.465767,89.0
1272,6.326332414511574e-91,-207.69052279160914,OAD,70.876854,85.0
1273,3.360914040379726e-83,-189.90234974569842,OAD,60.771877,86.0
1274,5.911904642649264e-88,-200.85052012941736,OAD,60.401108,93.0
1275,1.3855346950357085e-81,-186.1833064059833,OAD,59.20178,81.0
1276,3.940063524058906e-86,-196.65112115145047,OAD,57.708412,79.0
1277,3.8492188911380905e-87,-198.977032848185,OAD,59.52689,75.0
1278,1.1728976189217676e-80,-184.04733015505818,OAD,65.68407,76.0
1279,1.4162761291723755e-84,-193.06911682876193,OAD,63.981533,80.0
1280,1.9899517639501615e-88,-201.93937778425442,OAD,71.26742,95.0
1281,1.9003833897829132e-88,-201.98543253356303,OAD,70.722725,90.0
1282,3.232082043843003e-86,-196.84919147229886,OAD,68.93125,93.0
1283,1.294304812415469e-93,-213.88243992182615,OAD,65.04751,94.0
1284,1.1228201706512342e-95,-218.62974030449158,OAD,73.3193,95.0
1285,1.0781016675473288e-95,-218.67038205512617,OAD,65.573875,93.0
1286,3.7227403568925283e-93,-212.82595359627973,OAD,65.16247,91.0
1287,1.6833299631040748e-88,-202.10671423097526,OAD,53.052776,90.0
1288,9.295610774990144e-90,-205.0031160403914,OAD,66.79035,87.0
1289,2.1512861873493214e-85,-194.95366701454645,OAD,55.416218,83.0
1290,1.6957728443828046e-86,-197.4941794051835,OAD,64.48365,90.0
1291,1.2753687981369275e-92,-211.5945931652268,OAD,51.726616,61.0
1292,1.3131738099099073e-93,-213.86796668571753,OAD,56.245647,78.0
1293,7.257252438535865e-95,-216.76358252922097,OAD,49.53598,82.0
1294,2.4296119352147826e-92,-210.95009700829522,OAD,57.211357,79.0
1295,5.193960431566155e-95,-217.09808733932712,OAD,59.517555,80.0
1296,1.3398546769517522e-92,-211.54526739740652,OAD,61.579178,92.0
1297,1.2629680160332004e-93,-213.9069491292044,OAD,64.86157,69.0
1298,7.3337350096433e-98,-223.66085417618405,OAD,66.09793,40.0
1299,1.8885138477469578e-95,-218.10979363862103,OAD,59.361046,33.0
1300,5.736684400681608e-91,-207.78836204956275,OAD,16.743853,0.0
1301,4.475644545132296e-92,-210.33917818166526,OAD,77.95817,94.0
1302,1.1985870575793704e-95,-218.56444042339882,OAD,67.01984,90.0
1303,9.075712041189082e-94,-214.23739690252833,OAD,66.607376,72.0
1304,1.3727803880433365e-94,-216.12616057788975,OAD,54.415024,90.0
1305,4.3351953980088485e-91,-208.06847677872963,OAD,49.870533,77.0
1306,1.1938041032442246e-93,-213.96326871457106,OAD,47.716457,68.0
1307,6.76367139597906e-100,-228.34694345086427,OAD,54.40616,33.0
1308,2.462527153057771e-95,-217.84439571380858,OAD,71.281265,86.0
1309,5.192520247088987e-95,-217.09836465837887,OAD,56.855656,83.0
1310,1.7607122883754357e-100,-229.692790862923,OAD,65.01062,75.0
1311,6.413647698284297e-86,-196.1638898247158,OAD,65.029854,91.0
1312,4.96343705210541e-97,-221.7486555656139,OAD,47.15364,91.0
1313,3.852408277964163e-99,-226.6072257269272,OAD,56.383442,91.0
1314,4.359145904771646e-87,-198.85262694571165,OAD,61.74901,82.0
1315,4.347729761931537e-87,-198.8552492754242,OAD,51.99434,57.0
1316,4.700092410094833e-87,-198.77732092023695,OAD,59.951004,95.0
1317,4.910823652713603e-87,-198.7334614127005,OAD,59.773857,91.0
1318,4.700092410094833e-87,-198.77732092023695,OAD,59.951004,78.0
1319,4.700092410094833e-87,-198.77732092023695,OAD,59.951004,83.0
1320,3.882855322117101e-90,-205.87608757871413,OAD,68.910095,75.0
1321,8.198395265811866e-90,-205.12871993363675,OAD,63.393406,79.0
1322,3.5364220360138174e-90,-205.96954287773454,OAD,67.80857,74.0
1323,1.0511904095835552e-101,-232.51117114699534,OAD,59.403915,80.0
1324,3.81243555805911e-90,-205.8943901304776,OAD,69.61858,66.0
1325,3.809683305760627e-90,-205.89511230562792,OAD,65.72774,75.0
1326,3.809206006786221e-90,-205.89523759921218,OAD,56.226517,47.0
1327,3.8169384925118483e-90,-205.8932097099226,OAD,58.705597,53.0
1328,7.598860754245173e-89,-202.90207494117124,OAD,64.54631,81.0
1329,7.617022705878757e-92,-209.80744298311828,OAD,15.225281,0.0
1330,5.566730156424113e-90,-205.5158505334289,OAD,71.246994,81.0
1331,5.566730156424113e-90,-205.5158505334289,OAD,71.246994,77.0
1332,3.8137809544808856e-90,-205.89403729590137,OAD,72.00466,76.0
1333,1.4871710195706162e-91,-209.1383677917946,OAD,71.16506,78.0
1334,3.8357118535806074e-90,-205.88830333164057,OAD,63.70733,67.0
1335,3.3837556177765516e-98,-224.43435289124938,OAD,68.63434,80.0
1336,3.8095512587214067e-90,-205.89514696712524,OAD,74.16182,85.0
1337,3.8095853578918224e-90,-205.89513801619756,OAD,66.9269,82.0
1338,3.8582654594863556e-90,-205.88244064980847,OAD,54.958355,72.0
1339,3.809363883115741e-90,-205.89519615407698,OAD,58.01427,61.0
1340,4.169436522866269e-90,-205.80487746919476,OAD,76.596275,82.0
1341,2.0475988418925961e-91,-208.81857565244962,OAD,18.391962,0.0
1342,3.809581526741984e-90,-205.89513902185865,OAD,65.04175,73.0
1343,3.809581526741984e-90,-205.89513902185865,OAD,65.04175,80.0
1344,3.8091974514753313e-90,-205.89523984517118,OAD,65.573425,63.0
1345,3.8091974514753313e-90,-205.89523984517118,OAD,65.573425,76.0
1346,3.809197654000723e-90,-205.8952397920037,OAD,49.563698,54.0
1347,3.8091991777021925e-90,-205.8952393919979,OAD,40.39364,62.0
1348,2.4826694565574232e-95,-217.8362494593807,OAD,60.66894,0.0
1349,8.259676956573163e-96,-218.936783450034,OAD,67.82318,63.0
1350,3.871458681432007e-94,-215.08936738514853,OAD,61.055984,78.0
1351,1.7874131549947258e-92,-211.25705914566478,OAD,62.102123,54.0
1352,4.253472346468086e-74,-168.94356120950604,OAD,39.733025,0.0
1353,3.0515068235130982e-74,-169.2756613724418,OAD,40.680927,42.0
1354,3.865572575214531e-74,-169.0391870668403,OAD,55.88744,0.0
1355,1.2267648438206753e-71,-163.27916110654382,IAD,51.506706,92.0
1356,1.0971396526595266e-76,-174.9037605902005,OAD,48.40091,88.0
1357,2.6032131381870007e-74,-169.43455037715225,IAD,68.977425,0.0
1358,1.2267648438206753e-71,-163.27916110654382,IAD,51.506706,92.0
1359,4.750321372951428e-85,-194.16152063127254,OAD,28.0853,92.0
1360,1.303256789363871e-80,-183.94194108530746,OAD,49.910374,91.0
1361,1.2674891942427398e-81,-186.27235460132312,OAD,33.77639,90.0
1362,1.875941715403738e-82,-188.18286684395846,OAD,49.508823,89.0
1363,2.406942247023853e-77,-176.4206949957867,OAD,39.113686,77.0
1364,5.198942836572791e-80,-182.55835213526373,OAD,58.553097,70.0
1365,8.593394724040155e-80,-182.05581358671398,OAD,25.69994,74.0
1366,8.623637012563797e-76,-172.84196014464655,OAD,40.442455,18.0
1367,8.117062391550492e-76,-172.90249875326964,OAD,55.449574,83.0
1368,4.2784750021251577e-75,-171.24028533636715,OAD,58.970367,83.0
1369,2.0329435643684444e-73,-167.37922701408385,OAD,51.0842,81.0
1370,3.159117186025057e-84,-192.26685519444356,OAD,57.015247,70.0
1371,1.2198460374064374e-71,-163.284816950643,IAD,51.4265,88.0
1372,1.2267648438206753e-71,-163.27916110654382,IAD,51.506706,85.0
1373,1.2191039844901875e-79,-181.70610619655932,OAD,50.59477,65.0
1374,4.7084000665925245e-81,-184.96004437081817,OAD,51.431267,80.0
1375,7.037686292083229e-84,-191.4658683470404,OAD,61.20403,88.0
1376,1.2092306331324454e-81,-186.3194082155277,OAD,61.064358,95.0
1377,1.251364010444037e-81,-186.28515836778334,OAD,57.180614,85.0
1378,7.589669947226269e-86,-195.99552989223983,OAD,38.534653,78.0
1379,8.52169387591558e-86,-195.87970286467996,OAD,54.287853,90.0
1380,5.776337385140421e-87,-198.57113327904256,OAD,57.53941,76.0
1381,7.741799050377395e-96,-219.0015348313864,OAD,61.525288,91.0
1382,8.459473527866183e-95,-216.6102968935013,OAD,72.910706,85.0
1383,6.869308364487014e-91,-207.6081800360391,OAD,69.68171,87.0
1384,3.5243100747108788e-90,-205.9729736758425,OAD,59.517555,91.0
1385,4.938663317949154e-86,-196.4252232863135,OAD,37.804188,85.0
1386,4.6076325148033207e-91,-208.00752929163636,OAD,28.332468,70.0
1387,2.792609799797619e-98,-224.62636254269464,OAD,61.843197,70.0
1388,1.1737576858597882e-93,-213.980203348804,OAD,69.03115,68.0
1389,7.051942709887617e-89,-202.97677013591985,OAD,49.288273,65.0
1390,1.2749730044872795e-97,-223.10782901498735,OAD,64.72613,72.0
1391,3.48618243526215e-93,-212.89160636902238,OAD,73.11202,73.0
1392,2.2839997042101553e-90,-206.40673020717554,OAD,50.057144,72.0
1393,8.25072101729441e-94,-214.33269814887683,OAD,58.930683,60.0
1394,2.0570612313421624e-87,-199.60362471295124,OAD,54.12389,94.0
1395,2.0570612313421624e-87,-199.60362471295124,OAD,54.12389,65.0
1396,5.82089548539627e-91,-207.77378934908043,OAD,48.653122,95.0
1397,1.923729088236103e-98,-224.99907357761722,OAD,64.04623,81.0
1398,5.915142312229354e-83,-189.33704716181637,OAD,47.26808,92.0
1399,5.926895742964878e-87,-198.54540249801744,OAD,54.38242,60.0
1400,4.0267317796431837e-84,-192.02419273735083,OAD,54.500988,64.0
1401,2.4601510151192105e-101,-231.66087165607868,OAD,53.59843,92.0
1402,1.0193472143992432e-91,-209.51608102592346,OAD,77.44318,95.0
1403,3.6240250350095204e-89,-203.64248798019798,OAD,65.50445,87.0
1404,4.843381883780719e-103,-235.5886513653424,OAD,69.441536,93.0
1405,4.428756230366458e-103,-235.67814579438993,OAD,61.68299,86.0
1406,7.969580258508792e-93,-212.0647818222118,OAD,76.40215,44.0
1407,3.5373872076376597e-97,-222.08736564272814,OAD,59.309128,85.0
1408,6.7239028590425345e-112,-255.98386164679138,OAD,64.815636,97.0
1409,1.973588370581147e-98,-224.97348571969113,OAD,55.527588,80.18
1410,8.252046477438465e-101,-230.45063316494196,OAD,63.94338,76.0
1411,2.2745889430118596e-98,-224.83153976172935,OAD,80.05061,76.0
1412,9.797737356500927e-91,-207.25309198542868,OAD,44.806637,60.0
1413,9.548799061735347e-95,-216.4891684405471,OAD,74.5646,85.0
1414,9.545880502669236e-97,-221.09464431996975,OAD,72.99368,70.0
1415,2.8782637836329966e-95,-217.68839657498057,OAD,75.584274,79.0
1416,2.0213814709699376e-91,-208.83146228827593,OAD,72.619255,83.0
1417,9.941056203464084e-111,-253.2902720494218,OAD,42.429707,82.0
1418,5.256784570410545e-94,-214.78347920001076,OAD,64.77726,81.0
1419,8.930831676841508e-122,-278.7258718218168,OAD,36.011833,82.0
1420,2.4107462850520513e-97,-222.47081765900788,OAD,68.38318,98.0
1421,1.577570601369596e-99,-227.5000381367524,OAD,64.36569,71.0
1422,6.467064208396668e-92,-209.97110630441531,OAD,63.17148,78.0
1423,1.550119949802243e-96,-220.60983661252226,OAD,66.836044,96.0
1424,4.8703810006095316e-95,-217.16241166618858,OAD,76.916084,88.0
1425,1.8965417065646054e-80,-183.56677536628482,OAD,40.2696,3.0
1426,1.7446379221566105e-86,-197.46577095782962,OAD,67.03339,15.0
1427,3.303148327373856e-84,-192.22227175923484,OAD,71.39614,14.0
1428,4.324398205800759e-83,-189.6502897309707,OAD,60.120457,69.0
1429,1.5497606663329361e-96,-220.61006841723696,OAD,57.5931,78.87
1430,4.9406003778976294e-95,-217.1480969766318,OAD,71.86382,60.12
1431,6.604425452143968e-84,-191.52940786411548,OAD,51.239223,12.0
1432,1.7446254583345244e-86,-197.46577810192895,OAD,60.598217,8.0
1433,3.3031333575618362e-84,-192.2222762912281,OAD,64.9016,59.4
1434,4.324428391345525e-83,-189.6502827507071,OAD,56.915962,79.75
1435,1.5497608431203857e-96,-220.61006830316293,OAD,61.232735,95.0
1436,4.8704482973190214e-95,-217.16239784873886,OAD,77.48997,82.0
1437,1.8067791945225633e-81,-185.91784672288279,OAD,34.605206,9.0
1438,1.7591532279428067e-86,-197.4574854247005,OAD,51.53117,2.0
