idx,leverage,AD_type,y_pred,y_true
1314,0.9015526823984769,OAD,61.74901,82.0
1315,0.9259847022580604,OAD,51.99434,57.0
1316,0.8853094703405063,OAD,59.951004,95.0
1317,0.8860979908375572,OAD,59.773857,91.0
1318,0.8853094703405063,OAD,59.951004,78.0
1319,0.8853094703405063,OAD,59.951004,83.0
1320,0.9343398775591616,OAD,68.910095,75.0
1321,0.8748224922620351,OAD,63.393406,79.0
1322,0.9033917280654243,OAD,67.80857,74.0
1323,1.091520209220718,OAD,59.403915,80.0
1324,0.9123439215562512,OAD,69.61858,66.0
1325,0.9055512425718026,OAD,65.72774,75.0
1326,0.9537460883946594,OAD,56.226517,47.0
1327,0.9180988164058164,OAD,58.705597,53.0
1328,0.8710304550613626,OAD,64.54631,81.0
1329,0.8909580808070269,OAD,15.225281,0.0
1330,0.9093089570213874,OAD,71.246994,81.0
1331,0.9093089570213874,OAD,71.246994,77.0
1332,0.9166735727700595,OAD,72.00466,76.0
1333,0.9185354886896782,OAD,71.16506,78.0
1334,0.9345176740993537,OAD,63.70733,67.0
1335,1.10067372975609,OAD,68.63434,80.0
1336,0.9388003575419888,OAD,74.16182,85.0
1337,0.9257257611128047,OAD,66.9269,82.0
1338,0.980731666817338,OAD,54.958355,72.0
1339,0.9405733439860686,OAD,58.01427,61.0
1340,0.9105936344539018,OAD,76.596275,82.0
1341,0.9276703970719331,OAD,18.391962,0.0
1342,0.9587971387529517,OAD,65.04175,73.0
1343,0.9587971387529517,OAD,65.04175,80.0
1344,0.9387582481031471,OAD,65.573425,63.0
1345,0.9387582481031471,OAD,65.573425,76.0
1346,0.9395905526146898,OAD,49.563698,54.0
1347,0.9340605479167017,OAD,40.39364,62.0
1348,0.9321736589446763,OAD,60.66894,0.0
1349,0.9245173758390276,OAD,67.82318,63.0
1350,0.9190840792562548,OAD,61.055984,78.0
1351,0.9421816006502792,OAD,62.102123,54.0
1352,1.0237369392729745,OAD,39.733025,0.0
1353,1.0279007104087388,OAD,40.680927,42.0
1354,2.9439658422828154,OAD,55.88744,0.0
1355,1.0123870299783402,OAD,51.506706,92.0
1356,1.3400282715548713,OAD,48.40091,88.0
1357,0.7807724116722543,OAD,68.977425,0.0
1358,1.0123870299783402,OAD,51.506706,92.0
1359,1.0445021448650982,OAD,28.0853,92.0
1360,1.0329293597792053,OAD,49.910374,91.0
1361,1.036275364621467,OAD,33.77639,90.0
1362,1.1267584489052935,OAD,49.508823,89.0
1363,20.83882071150088,OAD,39.113686,77.0
1364,1.0300603218736717,OAD,58.553097,70.0
1365,1.131212594227675,OAD,25.69994,74.0
1366,1.0466436192624735,OAD,40.442455,18.0
1367,1.0364631585440875,OAD,55.449574,83.0
1368,1.0308521769583898,OAD,58.970367,83.0
1369,2.0841800495212883,OAD,51.0842,81.0
1370,1.0608884334950028,OAD,57.015247,70.0
1371,1.0123876250494663,OAD,51.4265,88.0
1372,1.0123870299783402,OAD,51.506706,85.0
1373,1.1526998368046253,OAD,50.59477,65.0
1374,1.1817245144535509,OAD,51.431267,80.0
1375,1.1294818299054354,OAD,61.20403,88.0
1376,1.0483581692265198,OAD,61.064358,95.0
1377,1.0488210763866213,OAD,57.180614,85.0
1378,1.0815327301376574,OAD,38.534653,78.0
1379,1.0605756075521595,OAD,54.287853,90.0
1380,1.3400257443067947,OAD,57.53941,76.0
1381,1.1566535617606444,OAD,61.525288,91.0
1382,1.120684983034482,OAD,72.910706,85.0
1383,1.0918152587050187,OAD,69.68171,87.0
1384,1.3541649010130181,OAD,59.517555,91.0
1385,1.0840859976674544,OAD,37.804188,85.0
1386,1.1194440066583127,OAD,28.332468,70.0
1387,1.299933721770194,OAD,61.843197,70.0
1388,1.1573014848585412,OAD,69.03115,68.0
1389,1.0908514175886315,OAD,49.288273,65.0
1390,1.2663642473594314,OAD,64.72613,72.0
1391,1.120965257201547,OAD,73.11202,73.0
1392,1.2205438577022623,OAD,50.057144,72.0
1393,2.0428926762548834,OAD,58.930683,60.0
1394,1.0660955798242242,OAD,54.12389,94.0
1395,1.0660955798242242,OAD,54.12389,65.0
1396,1.07974660872729,OAD,48.653122,95.0
1397,1.2275938819087453,OAD,64.04623,81.0
1398,1.0611116594854502,OAD,47.26808,92.0
1399,1.0688199502884537,OAD,54.38242,60.0
1400,1.070336671170751,OAD,54.500988,64.0
1401,1.0532140125694343,OAD,53.59843,92.0
1402,1.0056850168973477,OAD,77.44318,95.0
1403,1.0248125885066042,OAD,65.50445,87.0
1404,1.136452484260773,OAD,69.441536,93.0
1405,1.1599861644537186,OAD,61.68299,86.0
1406,1.583108806789585,OAD,76.40215,44.0
1407,1.0704424856501213,OAD,59.309128,85.0
1408,2.6541626785639334,OAD,64.815636,97.0
1409,1.1839380386683227,OAD,55.527588,80.18
1410,1.937922059203715,OAD,63.94338,76.0
1411,1.2076780328782135,OAD,80.05061,76.0
1412,4.690767770086531,OAD,44.806637,60.0
1413,1.0994816665624925,OAD,74.5646,85.0
1414,1.8261715994621683,OAD,72.99368,70.0
1415,1.2714523624275018,OAD,75.584274,79.0
1416,1.714662690422041,OAD,72.619255,83.0
1417,139.882308816342,OAD,42.429707,82.0
1418,0.9820939018127405,OAD,64.77726,81.0
1419,139.8019847432923,OAD,36.011833,82.0
1420,1.0012747159488282,OAD,68.38318,98.0
1421,1.0160560064606585,OAD,64.36569,71.0
1422,0.9514005967808122,OAD,63.17148,78.0
1423,1.1292170650849833,OAD,66.836044,96.0
1424,4.877456406502696,OAD,76.916084,88.0
1425,0.532143679904804,OAD,40.2696,3.0
1426,0.5256484119543332,OAD,67.03339,15.0
1427,0.5344471935118783,OAD,71.39614,14.0
1428,0.5058405940553659,OAD,60.120457,69.0
1429,1.1642471495926996,OAD,57.5931,78.87
1430,4.899448080774846,OAD,71.86382,60.12
1431,0.5858686017897146,OAD,51.239223,12.0
1432,0.5571114101391448,OAD,60.598217,8.0
1433,0.5667783869700616,OAD,64.9016,59.4
1434,0.5365398737235663,OAD,56.915962,79.75
1435,1.0958281903052018,OAD,61.232735,95.0
1436,4.847404016743231,OAD,77.48997,82.0
1437,2.5217533275504525,OAD,34.605206,9.0
1438,0.4707380931933797,OAD,51.53117,2.0
1439,0.4807630064670816,OAD,58.20186,38.0
1440,0.4725410203906647,OAD,56.48858,49.0
1441,1.0693026831214203,OAD,52.331924,83.0
1442,4.819603404336451,OAD,73.970345,66.0
1443,2.4799787723899436,OAD,36.362213,14.0
1444,0.41614605631433105,IAD,46.20588,6.0
1445,0.42544574987631595,IAD,51.02917,42.0
1446,0.43096404973046126,IAD,57.4851,61.0
1447,2.1049742632920028,OAD,50.515717,1.0
1448,0.4466536801313614,OAD,43.966434,5.0
1449,0.22246502027988485,IAD,40.414078,42.0
1450,0.21428007313337494,IAD,55.27619,60.0
1451,0.21339820560768885,IAD,60.0021,98.0
1452,0.2566526668769167,IAD,63.621418,98.0
1453,0.4481907118877282,OAD,60.96745,60.0
1454,0.2846638621197881,IAD,52.855804,52.0
1455,0.2566526668769167,IAD,63.621418,59.0
1456,0.2518837309259916,IAD,69.00875,95.0
1457,0.41998210245987444,IAD,72.87796,96.0
1458,0.4252878405881044,IAD,71.98657,92.0
1459,0.4901316402612128,OAD,72.89415,98.0
1460,0.5608376712753826,OAD,74.52978,90.0
1461,0.46378540605307084,OAD,76.22218,96.0
1462,1.793790516279211,OAD,72.108376,84.0
1463,0.32384065861078426,IAD,78.856636,98.0
1464,0.5368539464135265,OAD,72.44584,75.0
1465,0.30265537492632655,IAD,65.149925,89.0
1466,0.8617555705319138,OAD,68.503525,84.0
1467,0.6020102218666483,OAD,74.931915,93.0
1468,0.7298669411983436,OAD,78.703094,94.0
1469,1.0878954463825279,OAD,55.82268,94.0
1470,0.5072831492649357,OAD,76.47829,82.0
1471,1.650763550783371,OAD,70.617805,58.0
1472,1.9946635215164834,OAD,73.10762,59.0
1473,0.86046555480584,OAD,69.274605,88.0
1474,0.2526151111937427,IAD,72.776146,95.0
1475,0.33816453057743834,IAD,77.50746,92.0
1476,0.5323513914444655,OAD,78.55,94.0
1477,0.3630596922310749,IAD,85.682396,94.0
1478,0.44602573461842354,IAD,74.52885,88.0
1479,0.5387940975711683,OAD,81.51333,92.0
1480,0.8928445095717694,OAD,69.56475,81.0
1481,0.25525291216884094,IAD,74.535194,92.0
1482,0.2932023324776719,IAD,89.681885,95.0
1483,0.30788787659799643,IAD,82.91079,96.0
1484,0.42473249158987214,IAD,89.61808,91.0
1485,0.4695742064996222,OAD,91.5907,94.0
1486,0.27363498864706326,IAD,70.87128,85.0
1487,0.3077330395242057,IAD,82.987434,81.0
1488,0.34348681076438314,IAD,84.92513,90.0
1489,1.1596230136092713,OAD,78.0867,91.0
1490,0.4203232243227084,IAD,84.77825,93.0
1491,0.35215451861277547,IAD,77.22705,96.0
1492,0.4512985253217021,OAD,76.33754,96.0
1493,0.3051941020633704,IAD,75.67916,64.0
1494,0.38237145364480973,IAD,76.93426,95.0
1495,0.4184597495540765,IAD,92.14019,95.0
1496,0.5070260273783198,OAD,77.768166,63.0
1497,0.31919380996697466,IAD,72.271774,76.0
1498,0.6659258711938614,OAD,77.882835,91.0
1499,0.2936236048409704,IAD,85.10696,88.0
1500,0.37399960926264564,IAD,86.745285,93.0
1501,0.41855191593072094,IAD,76.61789,98.0
1502,0.35534693992162003,IAD,79.68147,98.0
1503,0.302717094909972,IAD,80.16472,98.0
1504,0.3261801122340302,IAD,93.965416,95.0
1505,0.4950228573141229,OAD,76.263695,64.0
1506,0.36318808932030855,IAD,78.507095,95.0
1507,0.3754739475399656,IAD,87.42491,95.0
1508,3.076868209110007,OAD,71.88685,64.0
1509,0.33646301908453635,IAD,68.040764,75.0
1510,0.3578570727671635,IAD,73.3067,70.0
1511,0.31535233725386247,IAD,73.1577,82.0
1512,0.3640890238165011,IAD,74.85179,80.0
1513,0.5105810250002811,OAD,77.170654,79.0
1514,0.4314011185366464,IAD,70.598976,74.0
1515,1.7500036905214547,OAD,64.588,78.0
1516,2.153233774605969,OAD,68.252464,76.0
1517,0.9713491274848116,OAD,69.58171,77.0
1518,0.7857016083013781,OAD,74.79257,80.0
1519,0.5268434307023515,OAD,74.02911,77.0
1520,1.9820779208562964,OAD,70.63336,83.0
1521,1.2723521188696205,OAD,71.92935,74.0
1522,0.35348287495308606,IAD,69.75142,65.0
1523,0.3685637917534934,IAD,65.08092,35.0
1524,1.0976939421244865,OAD,46.886414,56.0
1525,1.0941843161424627,OAD,50.81037,80.0
1526,1.1261444297021024,OAD,52.908047,63.0
1527,1.1746961877486326,OAD,37.725735,1.0
1528,1.092594147088879,OAD,56.7447,80.0
1529,1.1256781619987888,OAD,45.021088,82.0
1530,1.133595015296243,OAD,45.57816,82.0
1531,1.1128740275531688,OAD,46.662983,53.0
1532,1.091089558821241,OAD,59.124027,67.0
1533,1.092594147088879,OAD,56.7447,90.0
1534,1.0941843161424627,OAD,50.81037,82.0
1535,1.1256781619987888,OAD,45.021088,35.0
1536,1.133595015296243,OAD,45.57816,41.0
1537,810.1635261185945,OAD,54.62807,70.0
1538,43.41469095548955,OAD,49.641438,96.0
1539,43.41469095548955,OAD,49.641438,98.0
1540,43.41469095548955,OAD,49.641438,36.0
1541,43.41064120783591,OAD,50.638573,86.0
1542,43.41469095548955,OAD,49.641438,0.0
1543,43.494833933212774,OAD,55.890972,94.0
1544,43.5664942408522,OAD,45.709038,99.0
1545,43.63395050624531,OAD,52.756702,95.0
1546,43.6327070492053,OAD,59.612907,94.0
1547,43.635204184512,OAD,44.60379,86.0
1548,43.65789232170227,OAD,57.222393,86.0
1549,43.61503179739778,OAD,61.606148,92.0
1550,43.49974140098581,OAD,59.278294,87.0
1551,43.57415351142964,OAD,58.649445,96.0
1552,43.6403602325325,OAD,56.52593,85.0
1553,43.658674107439026,OAD,56.442627,48.0
1554,43.63601643980277,OAD,58.133205,94.0
1555,43.54870391118342,OAD,58.280796,99.0
1556,43.60766858281852,OAD,47.77079,99.0
1557,43.86212159542656,OAD,43.593884,75.0
1558,43.725890679856725,OAD,50.834724,86.0
1559,43.64717515819828,OAD,51.33424,88.0
1560,43.68454519553384,OAD,52.539253,88.0
1561,43.6024359969481,OAD,46.001484,99.0
1562,0.5251909446833731,OAD,12.62184,2.0
1563,0.6725706633902275,OAD,9.410941,0.0
1564,4.418962105768272,OAD,32.71487,0.0
1565,0.6696938137126365,OAD,14.104023,14.0
1566,1.578826624121132,OAD,14.390149,75.0
1567,0.43036036181830073,IAD,32.263298,20.0
1568,1.6088360255437868,OAD,11.707394,71.0
1569,1.6024946859045537,OAD,11.255113,79.0
1570,1.570965873854306,OAD,5.6473255,87.0
1571,1.6323148530574807,OAD,8.996885,82.0
1572,1.9525207597144152,OAD,23.222927,44.0
1573,1.877747243443612,OAD,23.607382,26.0
1574,1.6375301256742087,OAD,28.330122,0.0
1575,0.6063718858898757,OAD,30.738419,0.0
1576,3060.3128711335385,OAD,6.763636,14.0
1577,3.8347639409936436,OAD,10.206609,0.0
1578,1.6326669314889686,OAD,16.641235,81.0
1579,2.651943889707347,OAD,31.142187,80.0
1580,1.8058389260765222,OAD,26.023085,77.0
1581,2.2448726959195233,OAD,35.36194,90.0
1582,1.6999880474939841,OAD,36.67082,82.0
1583,1.695138241979234,OAD,49.143147,90.0
1584,2.376894975536125,OAD,29.789333,87.0
1585,2.4013809814819913,OAD,27.429789,96.0
1586,1.9060034121541651,OAD,44.10748,93.0
1587,1.7493500997892812,OAD,48.375088,82.0
1588,1.841477361246418,OAD,31.753809,82.0
1589,2.050571327561183,OAD,31.007137,88.0
1590,1.9014583742043283,OAD,36.348557,82.0
1591,1.8936862167963042,OAD,30.496239,88.0
1592,1.7710421716069908,OAD,35.11498,77.0
1593,1.7657152789095223,OAD,33.012184,66.0
1594,2.139995655145662,OAD,30.640434,91.0
1595,1.7405170245451593,OAD,43.20051,80.0
1596,2.1319381935028385,OAD,36.575203,79.0
1597,2.019335011310121,OAD,40.036922,80.0
1598,1.9162691305230428,OAD,44.28837,86.0
1599,31.288368312763936,OAD,33.326763,52.0
1600,1.7142799994666036,OAD,42.20236,88.0
1601,1.9319468746868989,OAD,39.379005,78.0
1602,1.8423670625742432,OAD,43.032818,89.0
1603,2.688741955860392,OAD,36.378212,75.0
1604,2.065768231067544,OAD,39.603466,89.0
1605,1.9860706165173359,OAD,42.56811,65.0
1606,32.41878735907227,OAD,44.18821,75.0
1607,2.5928601653356727,OAD,46.30614,76.0
1608,1.6051651485532283,OAD,29.457258,94.0
1609,1.6486045582008182,OAD,27.377876,81.0
1610,1.874320614117051,OAD,33.822937,91.0
1611,1.6693924885070226,OAD,48.188114,89.0
1612,1.840825989798244,OAD,47.902462,84.0
1613,1.7419299648072335,OAD,45.734894,99.0
1614,1.8067504305579378,OAD,30.256866,82.0
1615,1.8464646928746888,OAD,35.819534,98.0
1616,2.8409127924837323,OAD,37.516666,92.0
1617,1.897569512349972,OAD,34.584274,99.0
1618,1.7057729156263073,OAD,34.308716,98.0
1619,1.7964780592937792,OAD,34.09852,67.0
1620,2.010512841782652,OAD,37.677776,95.0
1621,1.9857893341156152,OAD,37.849518,95.0
1622,1.8607186895806547,OAD,41.474144,90.0
1623,1.7249435431283684,OAD,40.598785,99.0
1624,1.7898830623791089,OAD,39.225403,96.0
1625,1.8804195551407736,OAD,35.800957,68.0
1626,1.849612473995164,OAD,46.802128,86.0
1627,2.6954033739166903,OAD,35.80115,80.0
1628,1.8560118569472177,OAD,36.55778,93.0
1629,2.300331227926616,OAD,31.314966,46.0
1630,2.3028643933415864,OAD,37.47902,91.0
1631,2.504339003484917,OAD,37.800198,90.0
1632,1.8837558889346977,OAD,64.068474,95.0
1633,1.8832707150644274,OAD,63.79797,86.0
1634,1.8846361297711602,OAD,56.64796,82.0
1635,1.8784120711107146,OAD,60.421566,83.0
1636,2.156864954662393,OAD,67.167015,99.0
1637,1.9438126399827864,OAD,57.273075,89.0
1638,1.9216834715151663,OAD,76.27483,81.0
1639,2.0876314025965352,OAD,65.66823,90.0
1640,2.0162239246794647,OAD,66.44426,74.0
1641,1.7690694142666197,OAD,52.944138,98.0
1642,1.9972974669560832,OAD,60.03731,97.0
1643,1.939911282564184,OAD,60.69506,95.0
1644,2.122326120166292,OAD,66.22668,99.0
1645,2.1702615951309787,OAD,66.201515,99.0
1646,2.8209537309128767,OAD,63.57635,82.0
1647,1.9465993062746814,OAD,63.313995,88.0
1648,1.98784336491528,OAD,65.806915,82.0
1649,1.9852228858568983,OAD,70.50373,93.0
1650,2.1231883618192082,OAD,69.326004,62.0
1651,1.8711711664746842,OAD,44.72887,72.0
1652,2.1060572530227946,OAD,68.13302,60.0
1653,1.8568705012630722,OAD,50.064716,92.0
1654,2.398870410765405,OAD,71.65921,47.0
1655,2.3987340080882307,OAD,71.63251,91.0
1656,1.7824037296375934,OAD,56.948944,78.0
1657,1.9964519151788869,OAD,60.097313,91.0
1658,0.784025995333359,OAD,23.01377,51.0
1659,0.38890221135987,IAD,10.801799,11.0
1660,0.6342757543152626,OAD,25.979183,1.0
1661,1.687500585307736,OAD,17.629904,14.0
1662,0.585359910667605,OAD,61.16796,35.0
1663,2.0831005754302305,OAD,68.94239,64.0
1664,2.1492523663011553,OAD,66.44611,99.0
1665,2.285496659573914,OAD,61.097267,77.0
1666,2.309504525330077,OAD,69.34708,82.0
1667,2.144351698393275,OAD,69.55457,84.0
1668,2.144351698393275,OAD,69.55457,79.0
1669,2.1911871002758776,OAD,67.927986,86.0
1670,2.1397892710739086,OAD,54.782536,84.0
1671,2.170214464634073,OAD,53.469555,88.0
1672,2.187761473356442,OAD,58.03289,75.0
1673,2.170670595148687,OAD,62.058075,96.0
1674,2.136124333670261,OAD,72.08338,95.0
1675,2.149856039486293,OAD,64.904274,69.0
1676,2.1810867991239764,OAD,63.684967,67.0
1677,2.1386961831605253,OAD,61.288498,82.0
1678,2.157410765600069,OAD,67.41954,92.0
1679,2.2772073461669695,OAD,65.291794,88.0
1680,2.168904353266215,OAD,71.562065,68.0
1681,2.1830562952343717,OAD,65.36727,93.0
1682,2.2272265759425434,OAD,62.899677,93.0
1683,2.219389901635589,OAD,60.39854,89.0
1684,2.164715827235244,OAD,60.1668,62.0
1685,2.2446095922814706,OAD,65.54511,75.0
1686,2.1972784271455543,OAD,73.26113,96.0
1687,2.1886150238775386,OAD,78.807175,89.0
1688,2.2331866783978302,OAD,56.82378,88.0
1689,2.2249596437378427,OAD,61.338264,85.0
1690,2.3025911918160418,OAD,73.485916,82.0
1691,2.184300993154465,OAD,76.6372,98.0
1692,161.4164537304897,OAD,40.15834,75.0
1693,161.4248469406808,OAD,39.78037,76.0
1694,161.43372861534675,OAD,40.801205,70.0
1695,161.4248469406808,OAD,39.78037,61.0
1696,161.44450039555971,OAD,37.210026,75.0
1697,161.3592694612738,OAD,40.276985,75.0
1698,161.2768134894946,OAD,42.124825,59.0
1699,161.25751476246108,OAD,39.279682,35.0
1700,161.34468395843948,OAD,36.52478,46.0
1701,161.34871715837437,OAD,38.35197,64.0
1702,161.45992503432052,OAD,26.411434,59.0
1703,161.3424092207403,OAD,36.99119,71.0
1704,161.37601816702022,OAD,31.921162,71.0
1705,161.32042091919521,OAD,33.300247,66.0
1706,161.45425922806083,OAD,46.412678,85.0
1707,161.46263087271086,OAD,45.8147,84.0
1708,161.46417369747616,OAD,45.515476,40.0
1709,161.45425922806083,OAD,46.412678,78.0
1710,161.62972336760288,OAD,46.173027,75.0
1711,161.46600975920438,OAD,45.092216,70.0
1712,161.55171973528434,OAD,42.81244,75.0
1713,161.48942995487243,OAD,43.267456,45.0
1714,161.52891178794374,OAD,40.488888,58.0
1715,161.47141615978794,OAD,46.791386,66.0
1716,161.4644853864421,OAD,39.909775,56.0
1717,161.57969084554128,OAD,54.429348,63.0
1718,161.45458236785333,OAD,43.8303,82.0
1719,350.82071609045914,OAD,46.794476,91.0
1720,350.79443024870113,OAD,53.837303,85.0
1721,350.92329100678523,OAD,52.973328,80.0
1722,350.875245884285,OAD,34.23707,65.0
1723,350.8194419848701,OAD,41.216545,79.0
1724,350.7804285144654,OAD,55.36845,86.0
1725,350.82066745268884,OAD,56.607796,84.0
1726,350.7433651921971,OAD,44.841248,63.0
1727,350.96338130613975,OAD,61.664402,86.0
1728,350.7632571460458,OAD,53.44963,86.0
1729,350.88660080308273,OAD,9.664639,0.0
1730,350.7073313101975,OAD,38.781322,0.0
1731,350.81012977012523,OAD,31.972301,0.0
1732,350.954175567315,OAD,49.68823,76.0
1733,350.8189999362646,OAD,38.44335,74.0
1734,161.43061029514402,OAD,32.258286,60.0
1735,161.47588929076065,OAD,42.743614,50.0
1736,161.32520818794112,OAD,30.393478,70.0
1737,161.3164137368999,OAD,30.760466,82.0
1738,161.30810775035067,OAD,30.760466,74.0
1739,161.19143774427923,OAD,33.47052,78.0
1740,161.21582262357654,OAD,27.120739,78.0
1741,161.2489621137068,OAD,36.318897,89.0
1742,161.2489621137068,OAD,36.318897,80.0
1743,161.2578351026236,OAD,36.289803,77.0
1744,161.2489621137068,OAD,36.318897,89.0
1745,161.39778739663072,OAD,35.529903,70.0
1746,161.3162690341789,OAD,45.170063,52.0
1747,161.29031434117243,OAD,36.655155,76.0
1748,161.27798750022492,OAD,27.595755,83.0
1749,161.3470348128472,OAD,25.294207,67.0
1750,161.27426377718683,OAD,42.287216,77.0
1751,161.2144881068932,OAD,48.568905,77.0
1752,161.30162809755012,OAD,34.614807,88.0
1753,161.28774412356887,OAD,49.870544,84.0
1754,350.86989527359106,OAD,45.6995,88.0
1755,161.48759086715256,OAD,39.345737,69.0
1756,161.4587872068543,OAD,47.416626,75.0
1757,350.8429366499382,OAD,53.130894,85.0
1758,161.49934073742995,OAD,40.88933,70.0
1759,350.9717922912098,OAD,52.223213,75.0
1760,161.58569122186339,OAD,38.768604,70.0
1761,350.8290386211728,OAD,52.9469,69.0
1762,161.56213251893087,OAD,38.06142,59.0
1763,351.010390703461,OAD,61.250065,90.0
1764,161.30233559434873,OAD,27.059324,87.0
1765,161.64582662292167,OAD,17.28029,86.0
1766,161.60638910260016,OAD,17.28029,74.0
1767,161.57466783844114,OAD,17.579092,33.0
1768,161.82521925966125,OAD,21.264868,83.0
1769,161.6510617969151,OAD,20.237354,81.0
1770,161.6510617969151,OAD,20.237354,0.0
1771,161.67342028949793,OAD,18.808722,42.0
1772,161.65504943552395,OAD,9.732447,77.0
1773,161.74519109723204,OAD,10.398172,76.0
1774,161.6621036053272,OAD,31.452913,66.0
1775,161.6175503072135,OAD,23.403374,64.0
1776,161.7734203327189,OAD,12.127917,92.0
1777,161.52836335552382,OAD,3.161658,0.0
1778,17.308570914047188,OAD,42.004776,16.0
1779,350.7673987906312,OAD,42.915337,68.0
1780,321.09481468153456,OAD,42.838203,78.0
1781,332.14930158709797,OAD,43.17245,19.0
1782,162.5962622871362,OAD,39.824093,51.0
1783,162.5962622871362,OAD,39.824093,11.0
1784,261.493507062651,OAD,39.901226,75.0
1785,197.25136611444464,OAD,40.15834,13.0
1786,216.20258252663288,OAD,40.15834,0.0
1787,910.180710741852,OAD,43.17245,18.0
1788,490.5606323419681,OAD,42.915337,11.0
1789,181.3872539018949,OAD,39.824093,11.0
1790,204.85551345141135,OAD,39.901226,0.0
1791,606.8581558084393,OAD,43.17245,0.0
1792,289.3880566905104,OAD,43.17245,0.0
1793,161.4164537304897,OAD,40.15834,80.0
1794,277.98533024844227,OAD,39.824093,9.0
1795,53.52237402653202,OAD,42.82912,1.0
1796,161.4164537304897,OAD,40.15834,80.0
1797,161.4164537304897,OAD,40.15834,75.0
1798,161.4248469406808,OAD,39.78037,76.0
1799,161.43372861534675,OAD,40.801205,70.0
1800,161.4248469406808,OAD,39.78037,72.0
1801,161.4248469406808,OAD,39.78037,61.0
1802,161.4248469406808,OAD,39.78037,50.0
1803,161.4248469406808,OAD,39.78037,81.0
1804,161.44450039555971,OAD,37.210026,75.0
1805,161.44450039555971,OAD,37.210026,60.0
1806,161.3592694612738,OAD,40.276985,75.0
1807,161.2768134894946,OAD,42.124825,59.0
1808,161.25751476246108,OAD,39.279682,35.0
1809,161.34468395843948,OAD,36.52478,46.0
1810,161.34871715837437,OAD,38.35197,64.0
1811,161.45992503432052,OAD,26.411434,59.0
1812,161.3424092207403,OAD,36.99119,71.0
1813,161.37601816702022,OAD,31.921162,71.0
1814,161.32042091919521,OAD,33.300247,66.0
1815,161.44450039555971,OAD,37.210026,54.0
1816,161.45425922806083,OAD,46.412678,85.0
1817,161.45424211158848,OAD,46.778095,74.0
1818,161.45425922806083,OAD,46.412678,78.0
1819,161.46263087271086,OAD,45.8147,84.0
1820,161.46417369747616,OAD,45.515476,40.0
1821,2.1141211015272043,OAD,42.42314,92.0
1822,2.0679743098805914,OAD,57.031647,95.0
1823,4.775282630864627,OAD,54.59875,87.0
1824,3.707123086162836,OAD,46.408066,97.0
1825,1.134203954715996,OAD,65.53493,97.0
1826,2.128081997345062,OAD,38.711147,97.0
1827,0.4994261434414149,OAD,76.62666,17.0
1828,0.30141658405130545,IAD,81.65914,94.0
1829,0.7072474836063447,OAD,85.48587,99.0
1830,2.1820740041081086,OAD,64.22746,49.0
1831,2.009480544319505,OAD,66.0539,98.0
1832,0.7175272436819928,OAD,81.43838,96.0
1833,0.7458347446934295,OAD,64.32503,95.0
1834,0.7137140806083295,OAD,79.90876,95.0
1835,0.7351548653893771,OAD,70.11747,93.0
1836,0.7094384951936485,OAD,87.607445,49.5
1837,0.7062862954555418,OAD,89.78048,76.0
1838,0.7618608247349243,OAD,90.07874,32.8
1839,1.5102633963472396,OAD,78.99581,45.0
1840,0.7348840703529191,OAD,73.92665,0.0
1841,0.7306423189469466,OAD,80.55601,12.0
1842,0.8739759243334837,OAD,47.212837,20.0
1843,0.7072474836063447,OAD,85.48587,72.0
1844,0.7072171264695712,OAD,83.12284,78.0
1845,0.7507712088439105,OAD,77.057976,92.0
1846,0.7404797881387393,OAD,75.321655,55.0
1847,2.0673711196629996,OAD,51.299034,88.0
1848,0.7523830817606623,OAD,77.765236,60.0
1849,2.0750716712860986,OAD,59.88273,82.0
1850,0.7944452873099842,OAD,82.66963,74.0
1851,2.104765668700971,OAD,61.079834,92.0
1852,1.0093128686678414,OAD,84.73906,72.0
1853,2.3662503331797953,OAD,65.86114,91.0
1854,0.7539166695385775,OAD,80.12537,53.0
1855,2.0875712797807386,OAD,51.20281,85.0
1856,2.1473530401735346,OAD,61.705967,95.0
1857,0.7588733614477805,OAD,81.05589,55.0
1858,2.1092747181704956,OAD,52.775772,88.0
1859,0.7755752713897259,OAD,81.336525,92.0
1860,0.7858924462866184,OAD,83.25764,74.0
1861,3.9425976378529413,OAD,67.606155,99.0
1862,0.7908721370935392,OAD,84.27596,92.0
1863,0.9166748929132189,OAD,70.213905,92.0
1864,2.1499172903308605,OAD,55.325527,95.0
1865,2.5165478039247895,OAD,60.41338,84.0
1866,9.94456482080354,OAD,42.935677,56.0
1867,2.960391043607398,OAD,58.960346,84.0
1868,2.403430932120544,OAD,55.620937,95.0
1869,3.854424547380013,OAD,57.986767,82.0
1870,3.0876552949789557,OAD,58.27737,91.0
1871,2.567150632258426,OAD,60.340626,92.0
1872,2.710233564741447,OAD,60.61744,97.0
1873,2.1552538131185193,OAD,53.069763,81.0
1874,2.505189689355746,OAD,59.339214,90.0
1875,2.4891575824308694,OAD,70.16454,78.0
1876,4.99073099583688,OAD,60.483932,75.0
1877,4.281880598908941,OAD,56.721745,95.0
1878,4.178900872549535,OAD,58.40665,66.0
1879,4.7746378782112355,OAD,60.10747,66.0
1880,4.158537224053045,OAD,58.82501,88.0
1881,4.1813431185553505,OAD,61.246243,77.4
1882,2.1865907763393806,OAD,12.33937,77.0
