idx,metrics,AD_type,y_pred,y_true
675,1.68647,IAD,89.40235,75.0
676,2.7768123,OAD,68.440125,53.0
677,4.7644396,OAD,75.15797,70.0
678,3.1541865,OAD,77.94421,89.0
679,8.4900255,OAD,27.811283,0.0
680,2.3024435,OAD,6.46867,0.0
681,5.6564198,OAD,37.515507,0.0
682,10.187022,OAD,39.900597,0.0
683,9.227948,OAD,28.209692,0.0
684,1.4398472,IAD,86.22648,87.0
685,4.26112,OAD,81.176285,80.0
686,9.105479,OAD,55.850834,70.0
687,3.6724246,OAD,74.697655,30.0
688,4.6083517,OAD,86.55325,84.0
689,2.4600644,OAD,84.938614,91.0
690,1.9216518,OAD,86.39979,94.0
691,2.8909552,OAD,94.51247,96.0
692,4.2283697,OAD,90.68965,87.0
693,2.018603,OAD,91.95564,95.0
694,1.6982328,IAD,91.2131,93.0
695,3.297154,OAD,76.44131,97.0
696,3.2462358,OAD,96.54437,95.0
697,1.2743555,IAD,92.81632,96.0
698,6.7865496,OAD,75.19638,96.0
699,2.1539073,OAD,88.598625,89.0
700,3.0314837,OAD,81.68874,96.0
701,3.507361,OAD,83.940056,70.0
702,1.7829391,IAD,78.73727,94.0
703,1.8535652,IAD,83.81527,95.0
704,1.8535652,IAD,83.81527,91.0
705,2.7046595,OAD,81.34225,85.0
706,5.0335946,OAD,78.322105,85.0
707,1.7951634,IAD,86.341194,94.0
708,2.8779485,OAD,76.19766,78.0
709,2.4931273,OAD,74.35141,80.0
710,5.0534453,OAD,70.671104,90.0
711,5.797534,OAD,54.104916,61.0
712,2.254491,OAD,79.60986,82.0
713,2.876968,OAD,70.018616,46.0
714,8.425142,OAD,88.43539,92.0
715,7.896418,OAD,64.971245,75.0
716,5.182721,OAD,57.081085,94.0
717,5.348918,OAD,63.58371,86.0
718,4.820668,OAD,80.78733,61.0
719,10.1921215,OAD,45.015255,40.0
720,7.387905,OAD,75.4339,5.0
721,1.5647763,IAD,93.565674,94.0
722,2.4118714,OAD,70.88593,51.0
723,3.673388,OAD,65.57337,84.0
724,5.0509357,OAD,89.33428,72.0
725,6.0551896,OAD,70.064285,95.0
726,8.914825,OAD,65.532814,81.0
727,4.876026,OAD,87.008484,95.0
728,2.2897182,OAD,94.97755,87.0
729,1.9601679,OAD,91.899216,93.0
730,2.4614136,OAD,94.30914,98.0
731,1.3512585,IAD,83.31471,84.0
732,2.050252,OAD,91.78613,79.0
733,0.92598253,IAD,94.495056,98.0
734,3.7634397,OAD,77.28285,61.0
735,4.352416,OAD,90.58579,88.0
736,9.542472,OAD,90.382195,91.0
737,0.43819,IAD,86.03785,77.0
738,1.0255218,IAD,71.82674,80.0
739,6.9001627,OAD,79.63389,72.0
740,1.1901387,IAD,80.27192,0.0
741,5.825721,OAD,70.24161,53.0
742,4.0947185,OAD,37.295692,26.0
743,10.845055,OAD,75.81234,78.0
744,6.6152453,OAD,56.251076,91.0
745,4.935393,OAD,58.26433,69.0
746,6.8873553,OAD,8.062071,8.0
747,2.3030925,OAD,29.983986,5.0
748,10.72582,OAD,7.716662,6.0
749,4.0955195,OAD,64.07107,12.0
750,4.0955195,OAD,64.07107,34.0
751,6.003796,OAD,52.663628,66.0
752,6.7255626,OAD,67.39843,73.0
753,15.086665,OAD,65.01857,77.0
754,14.076958,OAD,20.69124,16.0
755,15.453099,OAD,31.595604,12.0
756,9.337868,OAD,44.565727,36.0
757,4.0957766,OAD,65.26838,87.0
758,5.565628,OAD,58.189354,50.0
759,7.3384805,OAD,89.00461,90.0
760,5.587709,OAD,73.01748,78.0
761,1.5524487,IAD,84.00702,95.0
762,2.9988086,OAD,49.07664,85.0
763,2.6894846,OAD,81.77729,82.0
764,1.888516,IAD,88.119064,89.0
765,4.366895,OAD,69.411835,69.0
766,1.1177474,IAD,74.11229,74.0
767,5.8736377,OAD,86.78966,88.0
768,6.518501,OAD,32.52467,32.0
769,9.275849,OAD,52.357018,47.0
770,9.089411,OAD,39.54173,38.0
771,2.9443743,OAD,45.72433,46.0
772,6.108469,OAD,70.47155,71.0
773,2.3264186,OAD,80.10152,87.0
774,1.3125792,IAD,82.71977,82.0
775,2.2971256,OAD,77.718994,78.0
776,11.988621,OAD,88.164764,90.0
777,1.787284,IAD,85.140236,85.0
778,0.7030635,IAD,69.60593,72.0
779,2.0592408,OAD,74.44857,64.0
780,4.638334,OAD,92.09839,83.0
781,3.823811,OAD,90.02486,91.0
782,2.3310258,OAD,86.57619,74.0
783,2.624808,OAD,95.08012,95.0
784,1.900995,OAD,101.79417,90.0
785,2.0859954,OAD,93.16466,99.0
786,5.529084,OAD,87.16577,99.0
787,7.853223,OAD,72.38356,98.0
788,2.086042,OAD,98.56613,92.0
789,1.9187174,OAD,99.166725,99.0
790,2.6590257,OAD,73.606445,96.0
791,2.6148794,OAD,76.368164,99.0
792,5.5909405,OAD,78.74199,97.0
793,2.0983279,OAD,93.68462,99.0
794,0.95089513,IAD,90.999344,99.0
795,2.486762,OAD,91.18562,98.0
796,2.3741791,OAD,96.44845,69.0
797,2.1674647,OAD,93.621666,77.0
798,6.6341305,OAD,20.036182,24.0
799,2.83132,OAD,29.272457,12.0
800,4.986856,OAD,18.429935,40.0
801,2.8516366,OAD,42.135746,35.0
802,0.91285986,IAD,33.69648,37.0
803,5.483029,OAD,23.935701,30.0
804,3.8658645,OAD,25.181995,45.0
805,2.9351323,OAD,39.507988,54.0
806,4.2501755,OAD,25.41868,7.0
807,5.5819755,OAD,20.114151,8.0
808,2.486762,OAD,91.18562,99.0
809,2.7950425,OAD,95.69933,97.0
810,2.3946226,OAD,89.84941,97.0
811,2.6096447,OAD,89.54448,96.0
812,2.8706012,OAD,92.289154,87.0
813,2.1316285,OAD,91.73607,92.0
814,2.7979684,OAD,85.41084,90.0
815,2.96598,OAD,91.33004,94.0
816,1.7809916,IAD,83.28102,95.0
817,1.3165554,IAD,88.64144,94.0
818,1.9275923,OAD,86.02752,92.0
819,1.191752,IAD,92.63856,93.0
820,1.7588426,IAD,94.44996,85.0
821,1.4596449,IAD,93.35338,77.0
822,0.933327,IAD,91.140465,88.0
823,1.424052,IAD,94.054054,95.0
824,2.8063335,OAD,93.01422,97.0
825,3.059883,OAD,93.292175,98.0
826,2.0548534,OAD,88.270294,99.0
827,2.1471608,OAD,92.88134,92.0
828,3.3420787,OAD,73.37261,73.0
829,5.7931905,OAD,77.76613,85.0
830,3.6272542,OAD,82.14485,95.0
831,6.1018043,OAD,62.111603,88.0
832,3.9381943,OAD,73.70807,82.0
833,6.747151,OAD,77.02962,76.0
834,6.424816,OAD,60.038975,73.0
835,3.5350816,OAD,74.74241,70.0
836,2.5209446,OAD,74.560005,70.0
837,3.7999344,OAD,72.49353,76.0
838,4.597721,OAD,70.81047,82.0
839,2.5445447,OAD,79.64029,84.0
840,2.499995,OAD,74.22909,71.0
841,1.9298666,OAD,76.40258,79.0
842,10.379613,OAD,64.138466,5.0
843,7.8856454,OAD,62.565956,10.0
844,13.603798,OAD,42.317173,42.0
845,13.603798,OAD,42.317173,77.0
846,6.1364384,OAD,45.507484,93.0
847,13.603798,OAD,42.317173,87.0
848,10.768632,OAD,24.793102,0.0
849,8.7607,OAD,22.939314,0.0
850,4.3543487,OAD,25.917091,34.0
851,5.124357,OAD,41.24506,0.0
852,10.859258,OAD,0.9123119,42.0
853,2.9950633,OAD,27.690762,31.0
854,4.294096,OAD,32.989502,33.0
855,6.9129634,OAD,38.191612,27.0
856,7.273168,OAD,36.655174,7.0
857,13.139447,OAD,7.005748,38.0
858,2.0444615,OAD,29.746141,17.0
859,13.3953495,OAD,15.452158,31.0
860,7.309617,OAD,13.251768,18.0
861,1.1380963,IAD,17.201056,14.0
862,3.131735,OAD,44.97154,0.0
863,7.2293606,OAD,71.58225,91.0
864,5.6052136,OAD,79.492455,89.0
865,3.5126243,OAD,83.7319,90.0
866,2.8392384,OAD,89.28918,87.0
867,2.970506,OAD,86.33846,79.0
868,2.872188,OAD,80.276215,84.0
869,2.332988,OAD,82.74367,89.0
870,5.156031,OAD,84.04459,82.0
871,0.43316627,IAD,82.55514,85.0
872,0.42774814,IAD,84.2806,83.0
873,1.5996896,IAD,85.05629,87.0
874,0.99632835,IAD,84.56625,86.0
875,2.515841,OAD,82.919914,80.0
876,1.8307393,IAD,84.80449,91.0
877,4.824743,OAD,89.70321,85.0
878,2.2832074,OAD,75.65336,72.0
879,5.0046887,OAD,72.329666,73.0
880,2.5892925,OAD,73.53907,71.0
881,3.0133085,OAD,61.903873,53.0
882,3.957265,OAD,56.06864,48.0
883,1.594514,IAD,71.469894,95.0
884,1.4581591,IAD,77.4467,62.0
885,2.933172,OAD,87.19639,58.0
886,2.2752573,OAD,81.78061,70.0
887,2.7049043,OAD,82.88167,84.0
888,1.6105694,IAD,84.53182,80.0
889,1.7249992,IAD,81.818726,82.0
890,2.078623,OAD,81.04006,91.0
891,2.4113772,OAD,81.76491,87.0
892,2.078623,OAD,81.04006,85.0
893,5.3650618,OAD,75.76889,76.0
894,1.1112775,IAD,71.84358,70.0
895,6.4783907,OAD,57.69355,74.0
896,3.8307626,OAD,72.98634,72.0
897,3.9034667,OAD,82.597336,90.0
898,3.8401911,OAD,83.68155,89.0
899,0.6414954,IAD,88.681274,84.0
900,1.0010372,IAD,79.4602,80.0
901,7.924628,OAD,65.346054,76.0
902,1.5634291,IAD,76.19597,71.0
903,1.7544626,IAD,76.95411,88.0
904,3.124646,OAD,91.90672,85.0
905,4.6343555,OAD,83.73833,65.0
906,2.5398707,OAD,67.18213,72.0
907,12.501394,OAD,41.091328,0.0
908,11.837819,OAD,27.044218,0.0
909,5.226149,OAD,76.22434,74.0
910,5.1203,OAD,83.60936,87.0
911,6.76808,OAD,42.460938,41.0
912,8.685082,OAD,48.063873,48.0
913,7.1474977,OAD,53.098587,60.0
914,1.2555033,IAD,83.428734,90.0
915,9.881996,OAD,61.710117,87.0
916,5.1076293,OAD,79.03213,88.0
917,9.054054,OAD,72.2432,87.0
918,9.859939,OAD,62.768524,32.0
919,2.318869,OAD,84.187294,83.0
920,12.109348,OAD,51.23471,0.0
921,8.155778,OAD,45.373394,19.0
922,9.840116,OAD,65.29359,85.0
923,3.6869755,OAD,64.24375,4.0
924,2.5389104,OAD,4.645059,0.0
925,3.0042417,OAD,22.533957,19.0
926,10.635922,OAD,0.5289644,0.0
927,13.366336,OAD,28.459309,21.0
928,10.987067,OAD,10.227812,5.0
929,11.977001,OAD,5.4831305,0.0
930,1.608468,IAD,84.74424,90.0
931,4.0085626,OAD,85.68725,81.0
932,5.1203,OAD,83.60936,88.0
933,2.1569798,OAD,82.92245,90.0
934,3.5385146,OAD,77.536064,88.0
935,3.5945697,OAD,67.79105,63.0
936,2.2968771,OAD,80.02165,85.0
937,2.9669478,OAD,89.74416,90.0
938,2.3332982,OAD,79.83095,86.0
939,2.301881,OAD,85.82086,84.0
940,1.6315529,IAD,86.68336,90.0
941,3.0710332,OAD,73.737915,75.0
942,0.36856842,IAD,81.48105,80.0
943,2.1469364,OAD,78.57375,76.0
944,1.1104,IAD,78.381775,77.0
945,0.99645025,IAD,81.27626,80.0
946,2.4415975,OAD,82.5941,86.0
947,6.7184486,OAD,61.429142,56.0
948,2.7988257,OAD,69.99551,69.0
949,1.8828259,IAD,70.73151,74.0
950,2.033547,OAD,69.88569,62.0
951,3.8496034,OAD,64.870766,60.0
952,2.9323618,OAD,83.54141,85.0
953,3.096167,OAD,79.125565,76.0
954,3.4862404,OAD,54.82345,45.0
955,3.6275098,OAD,54.11519,52.0
956,2.0885634,OAD,59.09879,60.0
957,2.7555223,OAD,59.804115,62.0
958,4.201589,OAD,83.59215,88.0
959,6.960448,OAD,68.704384,65.0
960,1.8552866,IAD,83.94771,84.0
961,3.0174968,OAD,89.00568,92.0
962,1.2270739,IAD,79.982605,80.0
963,6.564177,OAD,32.04654,28.0
964,5.9679937,OAD,35.197464,32.0
965,9.813835,OAD,33.144756,26.0
966,2.6270278,OAD,42.521732,46.0
967,2.4865499,OAD,82.10695,93.0
968,2.006237,OAD,87.05428,54.0
969,1.2115524,IAD,84.811066,86.0
970,1.6122125,IAD,73.27318,75.0
971,2.263043,OAD,83.36924,85.0
972,5.337011,OAD,71.13518,64.0
973,13.347448,OAD,38.65761,14.0
974,4.678111,OAD,39.627365,15.0
975,7.117712,OAD,24.5631,20.0
976,3.8064194,OAD,56.27955,57.0
977,3.3300815,OAD,39.532837,47.0
978,2.171803,OAD,83.65029,82.0
979,2.4865499,OAD,82.10695,93.0
980,4.9296374,OAD,92.28388,95.0
981,1.5026085,IAD,89.37901,92.0
982,1.691498,IAD,85.50315,85.0
983,1.0442214,IAD,82.483635,79.0
984,0.87374467,IAD,84.14788,84.0
985,0.979614,IAD,93.13956,95.0
986,0.6699626,IAD,88.60426,88.0
987,1.0644939,IAD,86.38161,84.0
988,2.1268394,OAD,93.37132,93.0
989,0.92981684,IAD,86.93481,87.0
990,1.6153538,IAD,91.68273,93.0
991,4.1675224,OAD,81.5291,78.0
992,0.9796984,IAD,87.93573,90.0
993,1.2498778,IAD,88.16587,87.0
994,1.7820191,IAD,90.084496,89.0
995,0.9331822,IAD,85.35923,91.0
996,3.0876884,OAD,85.1183,90.0
997,2.0395458,OAD,86.89928,87.0
998,2.663018,OAD,78.905914,82.0
999,1.4670928,IAD,79.84978,78.0
1000,0.44900057,IAD,78.9178,79.0
1001,6.7129273,OAD,89.32228,92.0
1002,0.6983148,IAD,90.41559,91.0
1003,0.97010857,IAD,87.0964,85.0
1004,0.5850808,IAD,84.72916,82.0
1005,0.91648656,IAD,92.40197,91.0
1006,0.77389646,IAD,84.67977,90.0
1007,1.7786773,IAD,76.07536,76.0
1008,1.671292,IAD,82.95511,87.0
1009,2.0987618,OAD,85.475586,85.0
1010,1.363788,IAD,85.20496,87.0
1011,4.7915435,OAD,88.277565,90.0
1012,0.95415187,IAD,83.99603,83.0
1013,3.8490715,OAD,85.11409,86.0
1014,2.851001,OAD,76.20213,75.0
1015,1.0429709,IAD,69.47021,69.0
1016,7.840463,OAD,56.755657,51.0
1017,6.047853,OAD,78.00304,73.0
1018,4.566325,OAD,81.289116,85.0
1019,2.4798505,OAD,55.01159,57.0
1020,10.132133,OAD,27.88353,20.0
1021,3.7739575,OAD,28.834097,7.0
1022,7.086981,OAD,25.373417,8.0
1023,4.9313993,OAD,13.690721,2.0
1024,4.832572,OAD,25.130964,8.0
1025,7.115753,OAD,19.441095,10.0
1026,7.9481287,OAD,51.32406,72.0
1027,1.5446473,IAD,94.27965,60.0
1028,3.767897,OAD,53.77187,77.0
1029,21.125156,OAD,70.339645,54.0
1030,5.351006,OAD,74.7137,93.0
1031,8.421386,OAD,58.291977,88.0
1032,3.23936,OAD,64.05168,78.0
1033,2.8311777,OAD,84.774796,93.0
1034,8.407997,OAD,46.614525,53.0
1035,3.5348916,OAD,72.18393,17.0
1036,2.52992,OAD,83.46863,92.0
1037,1.7655671,IAD,83.570366,90.0
1038,7.050211,OAD,48.349754,58.0
1039,5.016126,OAD,72.141266,79.0
1040,4.1958165,OAD,72.972916,0.0
1041,3.2997735,OAD,85.94616,71.0
1042,1.0914476,IAD,68.627716,82.0
1043,2.0145798,OAD,70.18003,72.0
1044,2.1966617,OAD,68.098816,71.0
1045,1.173534,IAD,68.888954,69.0
1046,1.4849288,IAD,72.14504,73.0
1047,0.8966265,IAD,71.739296,71.0
1048,2.1432567,OAD,71.162735,72.0
1049,6.4633546,OAD,48.493683,40.0
1050,2.8724637,OAD,70.42106,45.0
1051,1.8371515,IAD,68.74854,72.0
1052,1.0914476,IAD,68.627716,82.0
1053,0.7943655,IAD,68.63947,78.0
1054,2.1679244,OAD,68.945816,72.0
1055,2.4988935,OAD,68.807495,78.0
1056,1.0914476,IAD,68.627716,71.0
1057,3.1395905,OAD,67.82026,77.0
1058,2.7448246,OAD,47.219597,59.0
1059,2.099766,OAD,65.297714,26.0
1060,2.7595417,OAD,66.61503,62.0
1061,8.459894,OAD,48.34392,35.0
1062,5.2581015,OAD,41.05953,0.0
1063,3.7292593,OAD,53.23352,35.0
1064,0.6033316,IAD,67.42185,37.0
1065,3.7292593,OAD,53.23352,72.0
1066,4.278017,OAD,53.108128,74.0
1067,1.1373397,IAD,68.25499,66.0
1068,1.0914476,IAD,68.627716,82.0
1069,2.048548,OAD,69.08648,69.0
1070,1.1373397,IAD,68.25499,80.0
1071,1.0914476,IAD,68.627716,82.0
1072,2.1997993,OAD,55.087757,55.0
1073,1.9057268,OAD,50.97221,52.0
1074,4.6809783,OAD,70.74307,73.0
1075,4.0890236,OAD,54.51146,55.0
1076,5.33357,OAD,54.6934,50.0
1077,2.4113948,OAD,45.646774,47.0
1078,0.56913453,IAD,44.494816,44.0
1079,1.8196343,IAD,73.1511,74.0
1080,2.3602235,OAD,48.39816,48.0
1081,0.31916234,IAD,70.29553,70.0
1082,1.606284,IAD,49.8348,49.0
1083,1.1248329,IAD,74.10742,78.0
1084,3.6523132,OAD,49.755196,49.0
1085,0.83327717,IAD,55.371025,56.0
1086,3.5719476,OAD,50.141335,57.0
1087,3.833841,OAD,77.564804,81.0
1088,7.392216,OAD,45.06477,43.0
1089,2.2197163,OAD,76.96859,78.0
1090,1.4541618,IAD,50.958065,50.0
1091,1.7880776,IAD,79.950966,82.0
1092,1.7505927,IAD,77.03545,78.0
1093,2.1705117,OAD,55.45354,57.0
1094,17.426882,OAD,7.066361,2.5
1095,2.4192166,OAD,54.776306,55.0
1096,2.454075,OAD,70.15461,82.0
1097,2.2512858,OAD,55.882225,52.0
1098,0.8017634,IAD,74.28542,74.0
1099,2.4724755,OAD,50.25784,48.0
1100,0.7031781,IAD,78.41296,78.0
1101,4.173295,OAD,50.630024,49.0
1102,0.79278755,IAD,57.371174,56.0
1103,5.1415296,OAD,62.699596,57.0
1104,4.0528016,OAD,49.317844,50.0
1105,5.790818,OAD,48.888153,76.0
1106,6.4670377,OAD,68.17532,35.0
1107,5.5427365,OAD,59.568264,53.0
1108,4.119157,OAD,60.34676,57.0
1109,5.651667,OAD,53.228275,42.0
1110,7.027637,OAD,75.5953,88.0
1111,3.7891068,OAD,71.24517,63.0
1112,4.150826,OAD,83.36446,84.0
1113,3.900978,OAD,65.35576,55.0
1114,6.5615153,OAD,77.62016,88.0
1115,5.0233364,OAD,56.48405,43.0
1116,5.074259,OAD,69.25804,92.0
1117,4.0312805,OAD,51.082584,45.0
1118,3.498883,OAD,69.930824,78.0
1119,2.4685946,OAD,50.117123,42.0
1120,5.077082,OAD,60.919132,73.0
1121,1.7862626,IAD,47.250435,29.0
1122,3.5858603,OAD,78.043915,84.0
1123,3.6587152,OAD,51.596535,38.0
1124,2.0899622,OAD,81.40687,79.0
1125,5.8760767,OAD,49.242363,40.0
1126,2.197168,OAD,81.08807,89.0
1127,2.5420942,OAD,54.674038,52.0
1128,2.0218375,OAD,73.44026,63.0
1129,1.6896508,IAD,43.192,33.0
1130,2.060703,OAD,82.75836,83.0
1131,2.4540102,OAD,76.103485,81.0
1132,2.37691,OAD,82.78879,91.0
1133,2.4208207,OAD,69.54611,61.0
1134,4.572137,OAD,43.569195,43.0
1135,2.857383,OAD,45.965336,39.0
1136,4.86288,OAD,46.445774,51.0
1137,3.6770215,OAD,48.97028,34.0
1138,4.6242123,OAD,80.038475,79.0
1139,2.6734254,OAD,82.01659,87.0
1140,4.5193586,OAD,87.63105,88.0
1141,3.47897,OAD,83.14922,90.0
1142,4.927074,OAD,89.460686,89.0
1143,1.4944129,IAD,83.927055,79.0
1144,3.3300984,OAD,76.74302,92.0
1145,2.5259144,OAD,69.28112,39.0
1146,8.459208,OAD,26.828157,63.3
1147,2.6937213,OAD,62.834496,9.73
1148,3.7129085,OAD,57.212296,86.0
1149,5.614251,OAD,62.0355,72.0
1150,3.7032073,OAD,58.729286,83.0
1151,1.83533,IAD,78.25978,34.0
1152,5.854178,OAD,56.192364,36.0
1153,6.5612125,OAD,50.660645,29.0
1154,4.514183,OAD,39.40941,27.0
1155,3.7129085,OAD,57.212296,86.0
1156,4.2005486,OAD,30.84657,50.0
1157,4.2812233,OAD,75.77779,79.0
1158,3.2055352,OAD,43.191833,32.0
1159,4.3379135,OAD,78.89707,81.0
1160,2.617704,OAD,39.54396,46.0
1161,4.2118473,OAD,69.59986,71.0
1162,2.2316275,OAD,41.309353,36.0
1163,5.797599,OAD,65.79467,78.0
1164,3.2549925,OAD,42.967323,42.0
1165,1.973356,OAD,83.50981,92.0
1166,3.4800456,OAD,61.65593,61.0
1167,2.58792,OAD,71.049965,81.0
1168,3.7164338,OAD,48.310474,39.0
1169,3.6431816,OAD,65.080666,83.0
1170,5.1068816,OAD,53.7909,37.0
1171,3.321125,OAD,73.99338,73.0
1172,2.373022,OAD,76.84573,71.0
1173,1.9478315,OAD,75.54896,67.0
1174,2.0008314,OAD,52.664474,58.0
1175,1.6389037,IAD,33.742733,41.0
1176,2.918667,OAD,41.121525,40.0
1177,2.338322,OAD,47.991383,36.0
1178,4.320494,OAD,39.92034,45.0
1179,5.6528335,OAD,81.13035,82.0
1180,5.689974,OAD,39.875423,42.0
1181,7.5880933,OAD,91.32854,94.0
1182,20.021084,OAD,90.07931,91.0
1183,9.830989,OAD,91.082504,92.0
1184,8.591113,OAD,90.60068,94.0
1185,9.233426,OAD,50.191025,49.0
1186,19.226984,OAD,10.19996,4.0
1187,11.466652,OAD,72.05281,83.0
1188,2.372878,OAD,79.536224,74.0
1189,4.8842053,OAD,72.11626,70.0
1190,19.352428,OAD,26.359964,24.0
1191,1.7719582,IAD,81.531906,87.0
1192,3.321266,OAD,72.65851,70.0
1193,3.0585434,OAD,53.135643,54.0
1194,5.580706,OAD,52.87798,44.0
1195,4.93041,OAD,75.93826,82.0
1196,0.6833026,IAD,91.153175,91.0
1197,0.63261807,IAD,91.758286,90.0
1198,2.653163,OAD,88.04049,89.0
1199,1.7685246,IAD,88.80279,90.0
1200,1.5329515,IAD,90.59189,89.0
1201,0.8368073,IAD,91.85452,92.0
1202,1.2567222,IAD,89.37439,90.0
1203,2.7015824,OAD,92.70495,91.0
1204,0.84903383,IAD,94.63534,92.0
1205,0.69897145,IAD,83.019455,80.0
1206,2.5449524,OAD,87.06901,91.0
1207,1.9388899,OAD,78.640114,76.0
1208,2.0688698,OAD,80.08467,87.0
1209,1.8697575,IAD,78.97321,78.0
1210,1.3786712,IAD,88.527306,90.0
1211,4.4053364,OAD,86.31364,90.0
1212,3.5327916,OAD,89.852066,91.0
1213,8.780861,OAD,31.987654,49.0
1214,4.0532875,OAD,48.039555,46.0
1215,2.5976212,OAD,85.33619,88.0
1216,3.081594,OAD,91.16809,90.0
1217,3.9017851,OAD,90.118195,92.0
1218,0.63579017,IAD,90.41242,91.0
1219,4.6592116,OAD,42.355835,88.0
1220,8.086031,OAD,38.688984,86.0
1221,8.086031,OAD,38.688984,0.0
1222,14.733888,OAD,24.066341,8.0
1223,12.594089,OAD,11.455277,25.0
1224,20.850452,OAD,13.641358,0.0
1225,18.029047,OAD,7.115049,11.0
1226,1.7673136,IAD,54.531494,33.0
1227,10.4425535,OAD,31.358734,56.0
1228,2.9640403,OAD,36.21422,0.0
1229,24.44611,OAD,5.5733776,38.0
1230,18.898296,OAD,86.20087,51.0
1231,6.0003443,OAD,49.345455,89.0
1232,6.029979,OAD,53.051685,87.0
1233,6.029979,OAD,53.051685,0.0
1234,23.364143,OAD,75.07631,24.0
1235,2.6469305,OAD,23.264986,76.0
1236,8.340519,OAD,61.137478,90.0
1237,8.323233,OAD,50.45316,50.0
1238,11.243067,OAD,71.17528,81.0
1239,3.8470469,OAD,50.707275,98.0
1240,3.0637956,OAD,69.57718,86.0
1241,4.0518227,OAD,80.80226,45.0
1242,10.764084,OAD,48.882427,82.0
1243,7.910657,OAD,79.217476,30.0
1244,6.626462,OAD,72.701744,80.0
1245,3.3826375,OAD,72.60623,83.0
1246,6.124677,OAD,72.44465,99.0
1247,3.0905378,OAD,72.56271,50.0
1248,4.7916737,OAD,84.553314,96.0
1249,8.573464,OAD,69.814064,98.0
1250,1.7184347,IAD,76.01176,20.0
1251,8.046057,OAD,41.4032,65.0
1252,5.235717,OAD,74.33081,85.0
1253,20.847723,OAD,18.680412,10.0
1254,13.887559,OAD,26.15511,13.0
1255,2.6891313,OAD,55.161747,60.0
1256,4.0066543,OAD,60.2152,61.0
1257,10.993225,OAD,53.660904,63.0
1258,6.5237365,OAD,37.405,66.0
1259,1.1487771,IAD,73.516106,76.0
1260,1.5359417,IAD,76.122345,76.0
1261,1.4274697,IAD,71.418304,75.0
1262,2.3358371,OAD,69.85911,62.0
1263,2.668379,OAD,75.96907,90.0
1264,3.0989397,OAD,83.62149,90.0
1265,19.377592,OAD,30.625093,11.0
1266,3.188451,OAD,-3.7897136,3.0
1267,0.7850778,IAD,89.674034,90.0
1268,2.5837116,OAD,91.75419,89.0
1269,5.2927623,OAD,90.55114,93.0
1270,4.7949576,OAD,87.90715,88.0
1271,1.2598066,IAD,89.177025,89.0
1272,2.085932,OAD,85.671364,85.0
1273,4.772258,OAD,85.245834,86.0
1274,4.2250257,OAD,92.506355,93.0
1275,0.62383574,IAD,82.940704,81.0
1276,0.96039367,IAD,78.12617,79.0
1277,3.024404,OAD,77.038925,75.0
1278,1.3926558,IAD,76.19185,76.0
1279,2.7689738,OAD,79.18223,80.0
1280,3.5046,OAD,90.46985,95.0
1281,5.4863744,OAD,94.36546,90.0
1282,1.7803813,IAD,89.311134,93.0
1283,4.540996,OAD,81.10734,94.0
1284,2.4058278,OAD,91.13353,95.0
1285,5.1544313,OAD,82.22646,93.0
1286,4.7000313,OAD,82.82796,91.0
1287,1.9339153,OAD,81.65789,90.0
1288,3.2870429,OAD,85.91745,87.0
1289,2.27845,OAD,84.4957,83.0
1290,2.904736,OAD,83.96017,90.0
1291,2.05652,OAD,76.07773,61.0
1292,1.9189094,OAD,84.78736,78.0
1293,1.8128074,IAD,79.41521,82.0
1294,1.9715406,OAD,86.09019,79.0
1295,2.9844372,OAD,84.545845,80.0
1296,4.256114,OAD,83.528946,92.0
1297,3.836257,OAD,57.557114,69.0
1298,6.2087107,OAD,67.00916,40.0
1299,9.0656805,OAD,45.17445,33.0
1300,4.789836,OAD,31.361343,0.0
1301,2.9867952,OAD,91.26592,94.0
1302,1.6247965,IAD,81.198166,90.0
1303,4.149166,OAD,85.41607,72.0
1304,1.4474387,IAD,65.95909,90.0
1305,3.7306633,OAD,74.654045,77.0
1306,1.0877268,IAD,71.10621,68.0
1307,11.577141,OAD,33.87731,33.0
1308,3.608761,OAD,90.55817,86.0
1309,1.6568524,IAD,74.86108,83.0
1310,2.7917051,OAD,75.72351,75.0
1311,2.25299,OAD,78.40637,91.0
1312,3.6370528,OAD,74.882545,91.0
1313,5.2952805,OAD,86.24066,91.0
1314,3.3757715,OAD,83.11455,82.0
1315,2.591963,OAD,79.41359,57.0
1316,1.555277,IAD,79.94367,95.0
1317,1.5774881,IAD,79.94367,91.0
1318,1.5590509,IAD,86.52538,78.0
1319,1.555277,IAD,79.94367,83.0
1320,0.8751768,IAD,82.822014,75.0
1321,7.6306767,OAD,69.09879,79.0
1322,3.2841115,OAD,76.91062,74.0
1323,1.9495826,OAD,71.93315,80.0
1324,1.9773642,OAD,70.8992,66.0
1325,2.748157,OAD,71.12082,75.0
1326,2.679814,OAD,58.65708,47.0
1327,3.2439196,OAD,57.524982,53.0
1328,3.2390287,OAD,74.66878,81.0
1329,5.62236,OAD,20.025885,0.0
1330,2.5392723,OAD,80.49583,81.0
1331,1.2149876,IAD,81.70293,77.0
1332,3.944581,OAD,80.436295,76.0
1333,2.615625,OAD,80.213585,78.0
1334,1.8951507,IAD,68.160446,67.0
1335,4.0825706,OAD,81.74557,80.0
