idx,metrics,predict,AD_type,y_pred,y_true
1236,5.077669,30.685297,IAD,60.32864,90.0
1237,3.9267132,45.277336,IAD,51.83642,50.0
1238,6.4089622,68.62859,IAD,64.98751,81.0
1239,5.1062646,49.253113,IAD,56.052723,98.0
1240,7.7766056,56.501644,IAD,63.29677,86.0
1241,10.361551,50.946243,IAD,60.771713,45.0
1242,10.361551,50.946243,IAD,60.771713,82.0
1243,4.4679985,32.0762,IAD,56.332,30.0
1244,4.758815,52.700607,IAD,56.056614,80.0
1245,7.571993,53.09067,IAD,59.98084,83.0
1246,5.007595,60.242928,IAD,59.437943,99.0
1247,6.6161942,35.558224,IAD,59.73641,50.0
1248,6.432691,58.69398,IAD,71.883896,96.0
1249,7.21522,38.99905,IAD,67.67388,98.0
1250,4.678053,51.380806,IAD,57.139423,20.0
1251,3.856568,26.663815,IAD,54.96658,65.0
1252,4.267377,80.119125,IAD,55.18763,85.0
1253,6.145806,26.973597,IAD,60.189518,10.0
1254,4.1197615,29.635347,IAD,48.762535,13.0
1255,2.672868,66.7731,OAD,57.066776,60.0
1256,3.895504,13.884923,IAD,42.69846,61.0
1257,1.9734185,1.1531786,OAD,19.28267,63.0
1258,0.0,0.0,OAD,19.03393,66.0
1259,4.6259427,28.094082,IAD,53.199474,76.0
1260,4.521764,27.777315,IAD,53.18728,76.0
1261,5.198731,35.754906,IAD,54.9192,75.0
1262,3.7819276,22.897076,IAD,52.56174,62.0
1263,4.1223083,38.549976,IAD,56.392628,90.0
1264,4.226948,38.364433,IAD,56.370792,90.0
1265,3.7120128,52.099968,IAD,56.81296,11.0
1266,3.9663062,42.275352,IAD,35.389805,3.0
1267,2.0495589,64.366325,OAD,64.738365,90.0
1268,2.8188772,55.84491,IAD,62.841805,89.0
1269,5.042709,41.89758,IAD,61.601406,93.0
1270,4.0767655,57.34384,IAD,58.658485,88.0
1271,2.723813,45.890358,IAD,63.465767,89.0
1272,3.4044936,59.0026,IAD,70.876854,85.0
1273,3.3396142,32.067165,IAD,60.771877,86.0
1274,3.5390918,38.840057,IAD,60.401108,93.0
1275,4.927324,32.673027,IAD,59.20178,81.0
1276,4.2404466,41.219402,IAD,57.708412,79.0
1277,4.1115656,27.203045,IAD,59.52689,75.0
1278,3.695404,51.985516,IAD,65.68407,76.0
1279,3.6636343,68.590454,IAD,63.981533,80.0
1280,1.9735856,79.65343,OAD,71.26742,95.0
1281,1.9683017,79.58237,OAD,70.722725,90.0
1282,2.3247159,79.1308,OAD,68.93125,93.0
1283,1.5896585,78.65755,OAD,65.04751,94.0
1284,1.7040054,72.195724,OAD,73.3193,95.0
1285,1.9214797,70.12694,OAD,65.573875,93.0
1286,5.7490754,68.14289,IAD,65.16247,91.0
1287,2.91172,74.17043,IAD,53.052776,90.0
1288,2.4625087,81.50133,OAD,66.79035,87.0
1289,2.3841364,77.71173,OAD,55.416218,83.0
1290,2.2605333,78.80325,OAD,64.48365,90.0
1291,1.5368245,74.7559,OAD,51.726616,61.0
1292,2.5842354,81.184235,OAD,56.245647,78.0
1293,2.5344193,75.493065,OAD,49.53598,82.0
1294,1.7851009,70.69946,OAD,57.211357,79.0
1295,1.1451343,71.62177,OAD,59.517555,80.0
1296,3.053898,64.50469,IAD,61.579178,92.0
1297,2.2567208,52.075336,OAD,64.86157,69.0
1298,4.190059,70.72276,IAD,66.09793,40.0
1299,5.274614,37.528748,IAD,59.361046,33.0
1300,4.67823,14.3357725,IAD,16.743853,0.0
1301,2.6865563,82.15488,OAD,77.95817,94.0
1302,2.1604753,74.37547,OAD,67.01984,90.0
1303,1.9481138,76.437614,OAD,66.607376,72.0
1304,2.953605,57.563675,IAD,54.415024,90.0
1305,2.261454,72.70546,OAD,49.870533,77.0
1306,1.451414,70.34817,OAD,47.716457,68.0
1307,3.8760254,37.931618,IAD,54.40616,33.0
1308,1.378301,72.7747,OAD,71.281265,86.0
1309,3.0441225,60.995453,IAD,56.855656,83.0
1310,1.2219656,71.34929,OAD,65.01062,75.0
1311,6.42486,32.2925,IAD,65.029854,91.0
1312,3.6039424,39.753693,IAD,47.15364,91.0
1313,4.0206623,52.061543,IAD,56.383442,91.0
1314,5.735728,65.454506,IAD,61.74901,82.0
1315,7.1095743,23.195705,IAD,51.99434,57.0
1316,3.7968593,62.343143,IAD,59.951004,95.0
1317,3.7817538,62.680107,IAD,59.773857,91.0
1318,3.7968593,62.343143,IAD,59.951004,78.0
1319,3.7968593,62.343143,IAD,59.951004,83.0
1320,4.3374853,67.291565,IAD,68.910095,75.0
1321,2.6223795,74.08571,OAD,63.393406,79.0
1322,2.2581553,71.69746,OAD,67.80857,74.0
1323,3.557855,48.56176,IAD,59.403915,80.0
1324,4.7291055,71.224884,IAD,69.61858,66.0
1325,3.82408,65.55865,IAD,65.72774,75.0
1326,7.3187733,42.46852,IAD,56.226517,47.0
1327,3.8113933,67.62126,IAD,58.705597,53.0
1328,2.2276504,82.46911,OAD,64.54631,81.0
1329,6.574324,22.803099,IAD,15.225281,0.0
1330,3.773456,77.573845,IAD,71.246994,81.0
1331,3.773456,77.573845,IAD,71.246994,77.0
1332,2.0857673,76.04392,OAD,72.00466,76.0
1333,2.1797729,83.38328,OAD,71.16506,78.0
1334,3.066191,77.86046,IAD,63.70733,67.0
1335,5.4960623,61.871532,IAD,68.63434,80.0
1336,3.3426673,83.533066,IAD,74.16182,85.0
1337,3.3730314,76.82068,IAD,66.9269,82.0
1338,8.217278,53.995327,IAD,54.958355,72.0
1339,4.876689,62.14193,IAD,58.01427,61.0
1340,2.14871,86.42641,OAD,76.596275,82.0
1341,6.5435715,26.48662,IAD,18.391962,0.0
1342,8.29856,57.584145,IAD,65.04175,73.0
1343,8.29856,57.584145,IAD,65.04175,80.0
1344,6.2925963,62.530624,IAD,65.573425,63.0
1345,6.2925963,62.530624,IAD,65.573425,76.0
1346,8.907249,41.233826,IAD,49.563698,54.0
1347,7.949264,33.736095,IAD,40.39364,62.0
1348,11.445487,70.24223,IAD,60.66894,0.0
1349,2.3224902,88.64435,OAD,67.82318,63.0
1350,2.9224083,79.564,IAD,61.055984,78.0
1351,3.0831997,82.45819,IAD,62.102123,54.0
1352,2.2035933,2.2000744,OAD,39.733025,0.0
1353,2.962805,4.214949,IAD,40.680927,42.0
1354,2.3786564,91.46939,OAD,55.88744,0.0
1355,3.1597238,5.031625,IAD,51.506706,92.0
1356,7.7899766,23.003063,IAD,48.40091,88.0
1357,2.853153,86.84835,IAD,68.977425,0.0
1358,3.1597238,5.031625,IAD,51.506706,92.0
1359,12.016934,56.112793,IAD,28.0853,92.0
1360,10.098205,57.254036,IAD,49.910374,91.0
1361,2.370458,1.9733583,OAD,33.77639,90.0
1362,11.506244,54.777794,IAD,49.508823,89.0
1363,5.336824,12.279917,IAD,39.113686,77.0
1364,4.5154877,84.64776,IAD,58.553097,70.0
1365,7.795943,23.129072,IAD,25.69994,74.0
1366,3.7279668,11.539293,IAD,40.442455,18.0
1367,5.122336,29.708393,IAD,55.449574,83.0
1368,3.9020858,20.430855,IAD,58.970367,83.0
1369,2.9664078,5.5212693,IAD,51.0842,81.0
1370,3.6013587,12.240994,IAD,57.015247,70.0
1371,3.34422,6.03365,IAD,51.4265,88.0
1372,3.1597238,5.031625,IAD,51.506706,85.0
1373,4.1258364,13.0815525,IAD,50.59477,65.0
1374,3.3578036,8.16183,IAD,51.431267,80.0
1375,7.8229713,29.345121,IAD,61.20403,88.0
1376,9.805608,66.67501,IAD,61.064358,95.0
1377,9.904453,66.680466,IAD,57.180614,85.0
1378,3.6867676,5.2008734,IAD,38.534653,78.0
1379,8.758056,42.088127,IAD,54.287853,90.0
1380,7.713612,81.59956,IAD,57.53941,76.0
1381,8.103878,79.66489,IAD,61.525288,91.0
1382,6.2867584,80.313034,IAD,72.910706,85.0
1383,6.249301,58.064804,IAD,69.68171,87.0
1384,11.066168,47.08979,IAD,59.517555,91.0
1385,5.9984384,24.382624,IAD,37.804188,85.0
1386,4.3523765,8.109942,IAD,28.332468,70.0
1387,6.4547033,80.284904,IAD,61.843197,70.0
1388,3.21825,55.205666,IAD,69.03115,68.0
1389,5.443261,29.121653,IAD,49.288273,65.0
1390,6.4247217,81.200325,IAD,64.72613,72.0
1391,3.5703833,58.44808,IAD,73.11202,73.0
1392,5.8358984,35.592052,IAD,50.057144,72.0
1393,4.753861,71.63373,IAD,58.930683,60.0
1394,5.7910023,15.239825,IAD,54.12389,94.0
1395,5.7910023,15.239825,IAD,54.12389,65.0
1396,3.8263857,16.950106,IAD,48.653122,95.0
1397,13.532855,72.32835,IAD,64.04623,81.0
1398,3.66616,10.801092,IAD,47.26808,92.0
1399,5.6751637,22.455551,IAD,54.38242,60.0
1400,8.780948,25.864882,IAD,54.500988,64.0
1401,3.5903182,75.228546,IAD,53.59843,92.0
1402,1.8924031,75.005585,OAD,77.44318,95.0
1403,2.532948,81.61138,OAD,65.50445,87.0
1404,1.6971885,67.543976,OAD,69.441536,93.0
1405,1.9815316,68.891716,OAD,61.68299,86.0
1406,1.4878792,70.934944,OAD,76.40215,44.0
1407,1.9598602,62.90803,OAD,59.309128,85.0
1408,2.6147141,70.50994,OAD,64.815636,97.0
1409,2.099875,65.993515,OAD,55.527588,80.18
1410,2.6248813,55.86152,OAD,63.94338,76.0
1411,2.0610106,72.44014,OAD,80.05061,76.0
1412,2.0811412,53.7167,OAD,44.806637,60.0
1413,1.947108,56.071247,OAD,74.5646,85.0
1414,2.044213,60.820698,OAD,72.99368,70.0
1415,1.6539656,61.650703,OAD,75.584274,79.0
1416,1.7817667,64.2965,OAD,72.619255,83.0
1417,4.099875,47.667625,IAD,42.429707,82.0
1418,3.861138,76.718605,IAD,64.77726,81.0
1419,7.044688,49.603302,IAD,36.011833,82.0
1420,2.837607,78.63351,IAD,68.38318,98.0
1421,1.8329672,59.87217,OAD,64.36569,71.0
1422,2.297751,60.03638,OAD,63.17148,78.0
1423,2.8816776,89.06513,IAD,66.836044,96.0
1424,3.3359897,72.60424,IAD,76.916084,88.0
1425,7.5440736,44.92471,IAD,40.2696,3.0
1426,2.3129387,64.526794,OAD,67.03339,15.0
1427,3.9583082,61.790028,IAD,71.39614,14.0
1428,7.940482,39.813717,IAD,60.120457,69.0
1429,2.5312066,72.804855,OAD,57.5931,78.87
1430,1.5997356,74.70876,OAD,71.86382,60.12
1431,7.2872734,50.55635,IAD,51.239223,12.0
1432,2.9466283,64.93565,IAD,60.598217,8.0
1433,1.9251533,69.44342,OAD,64.9016,59.4
1434,4.7147717,68.40299,IAD,56.915962,79.75
1435,2.0386274,80.47631,OAD,61.232735,95.0
1436,3.6952355,75.21591,IAD,77.48997,82.0
1437,5.0485272,20.331455,IAD,34.605206,9.0
1438,3.2134168,69.60875,IAD,51.53117,2.0
1439,4.479944,68.972885,IAD,58.20186,38.0
1440,7.0394044,57.082745,IAD,56.48858,49.0
1441,2.34506,65.358765,OAD,52.331924,83.0
1442,3.773014,73.26035,IAD,73.970345,66.0
1443,4.5839076,19.168928,IAD,36.362213,14.0
1444,9.045002,61.96769,IAD,46.20588,6.0
1445,7.690794,57.310448,IAD,51.02917,42.0
1446,2.823766,58.01051,IAD,57.4851,61.0
1447,2.5427127,93.92297,OAD,50.515717,1.0
1448,6.897488,82.51128,IAD,43.966434,5.0
1449,7.0558367,30.506899,IAD,40.414078,42.0
1450,3.8415706,76.787415,IAD,55.27619,60.0
1451,4.587539,73.852516,IAD,60.0021,98.0
1452,4.0369654,80.99618,IAD,63.621418,98.0
1453,3.7478044,84.65226,IAD,60.96745,60.0
1454,5.6401343,74.51812,IAD,52.855804,52.0
1455,4.0369654,80.99618,IAD,63.621418,59.0
1456,3.3881664,57.737293,IAD,69.00875,95.0
1457,2.9443097,81.7495,IAD,72.87796,96.0
1458,3.1594512,66.34237,IAD,71.98657,92.0
1459,2.2007844,86.234146,OAD,72.89415,98.0
1460,2.2147892,75.48739,OAD,74.52978,90.0
1461,5.6162024,47.104935,IAD,76.22218,96.0
1462,2.8290236,86.965645,IAD,72.108376,84.0
1463,5.479128,58.009262,IAD,78.856636,98.0
1464,3.2646384,53.067505,IAD,72.44584,75.0
1465,4.390684,25.254625,IAD,65.149925,89.0
1466,6.6859136,51.14108,IAD,68.503525,84.0
1467,2.3995204,83.40578,OAD,74.931915,93.0
1468,4.182054,65.52165,IAD,78.703094,94.0
1469,2.7892358,76.91886,IAD,55.82268,94.0
1470,4.202351,53.120426,IAD,76.47829,82.0
1471,2.700732,86.44668,IAD,70.617805,58.0
1472,2.6516397,78.474815,OAD,73.10762,59.0
1473,2.754796,76.46492,IAD,69.274605,88.0
1474,3.657473,57.892063,IAD,72.776146,95.0
1475,3.632866,85.6968,IAD,77.50746,92.0
1476,3.1477191,57.698986,IAD,78.55,94.0
1477,2.1210074,75.33437,OAD,85.682396,94.0
1478,0.7273901,72.940475,OAD,74.52885,88.0
1479,4.194459,52.402943,IAD,81.51333,92.0
1480,6.9080586,37.2378,IAD,69.56475,81.0
1481,3.3881307,80.92128,IAD,74.535194,92.0
1482,2.5718048,88.29058,OAD,89.681885,95.0
1483,2.4703112,90.069534,OAD,82.91079,96.0
1484,1.833201,92.23421,OAD,89.61808,91.0
1485,2.0242205,92.9137,OAD,91.5907,94.0
1486,4.220408,59.12411,IAD,70.87128,85.0
1487,2.0829966,92.67886,OAD,82.987434,81.0
1488,5.1280737,62.02321,IAD,84.92513,90.0
1489,3.9452014,83.42894,IAD,78.0867,91.0
1490,2.112507,90.032166,OAD,84.77825,93.0
1491,3.2810166,85.67689,IAD,77.22705,96.0
1492,3.8179135,79.442314,IAD,76.33754,96.0
1493,3.8158686,62.536648,IAD,75.67916,64.0
1494,3.5217462,83.743744,IAD,76.93426,95.0
1495,1.7184393,91.637985,OAD,92.14019,95.0
1496,2.8102298,72.27592,IAD,77.768166,63.0
1497,3.907934,66.66591,IAD,72.271774,76.0
1498,3.0861542,77.27878,IAD,77.882835,91.0
1499,4.7745233,71.174324,IAD,85.10696,88.0
1500,2.904316,89.06605,IAD,86.745285,93.0
1501,2.9871924,86.98094,IAD,76.61789,98.0
1502,4.817868,75.10232,IAD,79.68147,98.0
1503,4.964978,72.342064,IAD,80.16472,98.0
1504,2.1524456,92.751114,OAD,93.965416,95.0
1505,3.096425,64.48923,IAD,76.263695,64.0
1506,6.1323147,51.686516,IAD,78.507095,95.0
1507,2.27556,92.46461,OAD,87.42491,95.0
1508,7.204517,49.81061,IAD,71.88685,64.0
1509,3.630755,31.148552,IAD,68.040764,75.0
1510,3.26003,32.93287,IAD,73.3067,70.0
1511,2.5846748,54.985744,OAD,73.1577,82.0
1512,3.2881067,41.99578,IAD,74.85179,80.0
1513,3.0289001,51.259995,IAD,77.170654,79.0
1514,3.6475568,45.360527,IAD,70.598976,74.0
1515,6.2335916,59.86855,IAD,64.588,78.0
1516,2.3238168,73.70763,OAD,68.252464,76.0
1517,3.0666149,64.857574,IAD,69.58171,77.0
1518,1.9353118,70.178375,OAD,74.79257,80.0
1519,2.9104133,48.54948,IAD,74.02911,77.0
1520,4.416801,65.25092,IAD,70.63336,83.0
1521,2.7025177,78.45609,IAD,71.92935,74.0
1522,3.425084,36.312794,IAD,69.75142,65.0
1523,4.745751,38.894356,IAD,65.08092,35.0
1524,4.479757,15.955484,IAD,46.886414,56.0
1525,6.9331245,49.127926,IAD,50.81037,80.0
1526,7.9140935,54.8375,IAD,52.908047,63.0
1527,3.0583756,26.298712,IAD,37.725735,1.0
1528,2.9494598,44.580585,IAD,56.7447,80.0
1529,11.029247,53.128677,IAD,45.021088,82.0
1530,4.1690125,8.717728,IAD,45.57816,82.0
1531,6.3816137,54.75145,IAD,46.662983,53.0
1532,3.7558024,52.66472,IAD,59.124027,67.0
1533,2.9494598,44.580585,IAD,56.7447,90.0
1534,6.9331245,49.127926,IAD,50.81037,82.0
1535,11.029247,53.128677,IAD,45.021088,35.0
1536,4.1690125,8.717728,IAD,45.57816,41.0
1537,6.2926188,46.4265,IAD,54.62807,70.0
1538,3.657487,54.518158,IAD,49.641438,96.0
1539,3.657487,54.518158,IAD,49.641438,98.0
1540,3.657487,54.518158,IAD,49.641438,36.0
1541,3.675345,51.254776,IAD,50.638573,86.0
1542,3.657487,54.518158,IAD,49.641438,0.0
1543,2.2191908,63.435337,OAD,55.890972,94.0
1544,2.5758183,61.065174,OAD,45.709038,99.0
1545,4.3834515,66.04018,IAD,52.756702,95.0
1546,2.6970906,66.62355,OAD,59.612907,94.0
1547,2.873812,61.38768,IAD,44.60379,86.0
1548,2.7397435,62.816555,IAD,57.222393,86.0
1549,2.9384143,84.5042,IAD,61.606148,92.0
1550,2.7092495,62.122074,IAD,59.278294,87.0
1551,2.6992188,60.372322,OAD,58.649445,96.0
1552,3.1678257,63.55741,IAD,56.52593,85.0
1553,3.0981967,54.08111,IAD,56.442627,48.0
1554,2.6420126,69.103645,OAD,58.133205,94.0
1555,3.1787832,72.48665,IAD,58.280796,99.0
1556,3.1237493,70.02115,IAD,47.77079,99.0
1557,3.4815803,56.71371,IAD,43.593884,75.0
1558,2.9118369,55.968113,IAD,50.834724,86.0
1559,2.9376743,66.45096,IAD,51.33424,88.0
1560,3.5327384,46.217243,IAD,52.539253,88.0
1561,3.412812,50.61182,IAD,46.001484,99.0
1562,6.0480123,34.961815,IAD,12.62184,2.0
1563,3.091341,21.073704,IAD,9.410941,0.0
1564,4.236694,12.702266,IAD,32.71487,0.0
1565,5.0615096,21.554932,IAD,14.104023,14.0
1566,3.091648,19.95733,IAD,14.390149,75.0
1567,3.0696402,77.99443,IAD,32.263298,20.0
1568,4.642095,22.41176,IAD,11.707394,71.0
1569,2.7251637,16.003222,IAD,11.255113,79.0
1570,4.731634,19.550718,IAD,5.6473255,87.0
1571,3.7205431,11.224676,IAD,8.996885,82.0
1572,5.7091627,25.57,IAD,23.222927,44.0
1573,7.867292,40.519707,IAD,23.607382,26.0
1574,7.1168427,17.729822,IAD,28.330122,0.0
1575,7.877017,23.32861,IAD,30.738419,0.0
1576,7.3901677,67.12557,IAD,6.763636,14.0
1577,4.530222,14.965021,IAD,10.206609,0.0
1578,4.9750075,18.727715,IAD,16.641235,81.0
1579,6.7761383,31.059381,IAD,31.142187,80.0
1580,6.475428,26.472397,IAD,26.023085,77.0
1581,6.197107,23.861921,IAD,35.36194,90.0
1582,4.8090367,18.303541,IAD,36.67082,82.0
1583,5.5680556,24.314661,IAD,49.143147,90.0
1584,4.987887,17.784662,IAD,29.789333,87.0
1585,9.188306,44.933926,IAD,27.429789,96.0
1586,5.9976535,24.507614,IAD,44.10748,93.0
1587,6.922745,28.489546,IAD,48.375088,82.0
1588,5.6737795,21.664078,IAD,31.753809,82.0
1589,8.69645,32.100388,IAD,31.007137,88.0
1590,5.149289,17.348032,IAD,36.348557,82.0
1591,5.1451125,18.705687,IAD,30.496239,88.0
1592,5.0204306,18.71977,IAD,35.11498,77.0
1593,5.398436,24.066393,IAD,33.012184,66.0
1594,10.447898,42.825966,IAD,30.640434,91.0
1595,9.153417,40.55103,IAD,43.20051,80.0
1596,8.010694,42.820366,IAD,36.575203,79.0
1597,7.154173,34.431587,IAD,40.036922,80.0
1598,7.6278195,36.016525,IAD,44.28837,86.0
1599,7.65003,35.385323,IAD,33.326763,52.0
1600,7.77992,38.294113,IAD,42.20236,88.0
1601,7.0833926,34.471115,IAD,39.379005,78.0
1602,6.2485886,29.401817,IAD,43.032818,89.0
1603,7.866396,37.39321,IAD,36.378212,75.0
1604,6.6183085,29.466484,IAD,39.603466,89.0
1605,8.590183,37.093884,IAD,42.56811,65.0
1606,7.673828,43.634094,IAD,44.18821,75.0
1607,7.6292596,34.52777,IAD,46.30614,76.0
1608,6.805485,31.383532,IAD,29.457258,94.0
1609,6.6579714,28.530039,IAD,27.377876,81.0
1610,8.290701,39.437824,IAD,33.822937,91.0
1611,8.338291,36.804993,IAD,48.188114,89.0
1612,7.6450925,31.095863,IAD,47.902462,84.0
1613,9.348206,42.84851,IAD,45.734894,99.0
1614,9.451442,46.09625,IAD,30.256866,82.0
1615,8.364563,35.637497,IAD,35.819534,98.0
1616,8.566187,60.79424,IAD,37.516666,92.0
1617,7.2599916,31.113045,IAD,34.584274,99.0
1618,5.6402736,26.66308,IAD,34.308716,98.0
1619,7.7799864,36.538,IAD,34.09852,67.0
1620,8.921981,57.04284,IAD,37.677776,95.0
1621,8.932459,51.849186,IAD,37.849518,95.0
1622,9.224774,52.00693,IAD,41.474144,90.0
1623,8.927958,53.439346,IAD,40.598785,99.0
1624,8.649845,60.84377,IAD,39.225403,96.0
1625,8.200275,47.00572,IAD,35.800957,68.0
1626,7.251134,40.46966,IAD,46.802128,86.0
1627,8.664336,54.82237,IAD,35.80115,80.0
1628,8.531218,45.764866,IAD,36.55778,93.0
1629,8.681476,65.45468,IAD,31.314966,46.0
1630,7.7289643,71.02794,IAD,37.47902,91.0
1631,6.7479024,58.606667,IAD,37.800198,90.0
1632,9.231671,64.91951,IAD,64.068474,95.0
1633,7.4704523,73.35404,IAD,63.79797,86.0
1634,9.773457,54.398006,IAD,56.64796,82.0
1635,9.321041,68.625336,IAD,60.421566,83.0
1636,7.7991095,69.47367,IAD,67.167015,99.0
1637,7.2224255,76.69778,IAD,57.273075,89.0
1638,6.367687,78.612755,IAD,76.27483,81.0
1639,9.410094,67.33011,IAD,65.66823,90.0
1640,4.8900557,78.378456,IAD,66.44426,74.0
1641,10.25281,57.788395,IAD,52.944138,98.0
1642,6.679959,73.89736,IAD,60.03731,97.0
1643,8.896047,69.13671,IAD,60.69506,95.0
1644,6.4258356,76.420296,IAD,66.22668,99.0
1645,9.030284,58.940994,IAD,66.201515,99.0
1646,6.3539877,72.75299,IAD,63.57635,82.0
1647,8.914199,62.968254,IAD,63.313995,88.0
1648,3.3852038,83.015854,IAD,65.806915,82.0
1649,3.8809693,80.808174,IAD,70.50373,93.0
1650,4.601426,79.37443,IAD,69.326004,62.0
1651,9.513139,61.057476,IAD,44.72887,72.0
1652,7.615115,62.91448,IAD,68.13302,60.0
1653,8.223148,44.93717,IAD,50.064716,92.0
1654,5.1693497,77.06715,IAD,71.65921,47.0
1655,4.1850185,79.72454,IAD,71.63251,91.0
1656,4.407462,80.217384,IAD,56.948944,78.0
1657,6.291907,75.51472,IAD,60.097313,91.0
1658,4.0314,14.63254,IAD,23.01377,51.0
1659,5.1047134,20.754128,IAD,10.801799,11.0
1660,3.478457,19.583727,IAD,25.979183,1.0
1661,3.6902637,12.226378,IAD,17.629904,14.0
1662,4.4712415,50.38217,IAD,61.16796,35.0
1663,5.1993055,42.08728,IAD,68.94239,64.0
1664,4.3410487,32.8572,IAD,66.44611,99.0
1665,5.0977287,40.711227,IAD,61.097267,77.0
1666,3.7395403,28.891823,IAD,69.34708,82.0
1667,5.268698,61.73375,IAD,69.55457,84.0
1668,5.268698,61.73375,IAD,69.55457,79.0
1669,4.4686184,29.775078,IAD,67.927986,86.0
1670,3.517531,34.144737,IAD,54.782536,84.0
1671,4.0166764,39.798164,IAD,53.469555,88.0
1672,3.606521,34.84294,IAD,58.03289,75.0
1673,2.5404353,67.41933,OAD,62.058075,96.0
1674,2.380679,67.33359,OAD,72.08338,95.0
1675,5.6783943,61.641468,IAD,64.904274,69.0
1676,6.4716134,55.28689,IAD,63.684967,67.0
1677,2.580473,68.021675,OAD,61.288498,82.0
1678,2.4496353,67.550575,OAD,67.41954,92.0
1679,1.8196703,66.91416,OAD,65.291794,88.0
1680,2.5127487,68.150246,OAD,71.562065,68.0
1681,2.2444503,67.400154,OAD,65.36727,93.0
1682,2.3097794,67.646454,OAD,62.899677,93.0
1683,2.572153,66.01506,OAD,60.39854,89.0
1684,2.1892495,66.92037,OAD,60.1668,62.0
1685,2.5977302,68.39416,OAD,65.54511,75.0
1686,2.4416654,68.729675,OAD,73.26113,96.0
1687,3.86136,61.741516,IAD,78.807175,89.0
1688,4.040048,32.365948,IAD,56.82378,88.0
1689,2.6522925,67.20865,OAD,61.338264,85.0
1690,2.3986423,68.07967,OAD,73.485916,82.0
1691,2.4441636,67.98477,OAD,76.6372,98.0
1692,5.135961,42.76103,IAD,40.15834,75.0
1693,5.9065776,36.946354,IAD,39.78037,76.0
1694,6.247371,31.013937,IAD,40.801205,70.0
1695,5.9065776,36.946354,IAD,39.78037,61.0
1696,6.163935,35.602924,IAD,37.210026,75.0
1697,2.9865792,59.617188,IAD,40.276985,75.0
1698,2.8987434,50.335114,IAD,42.124825,59.0
1699,3.6759827,56.743004,IAD,39.279682,35.0
1700,2.5254207,44.32883,OAD,36.52478,46.0
1701,3.2140794,59.293358,IAD,38.35197,64.0
1702,4.4143205,40.447647,IAD,26.411434,59.0
1703,3.6045887,49.899464,IAD,36.99119,71.0
1704,3.3671417,53.383297,IAD,31.921162,71.0
1705,7.6315513,26.630323,IAD,33.300247,66.0
1706,6.3460255,34.466038,IAD,46.412678,85.0
1707,6.486239,33.142124,IAD,45.8147,84.0
1708,6.5016127,32.88821,IAD,45.515476,40.0
1709,6.3460255,34.466038,IAD,46.412678,78.0
1710,2.7631602,51.425385,IAD,46.173027,75.0
1711,5.8825693,34.14122,IAD,45.092216,70.0
1712,3.3992312,9.566284,IAD,42.81244,75.0
1713,2.3132827,46.85519,OAD,43.267456,45.0
1714,6.142476,20.729181,IAD,40.488888,58.0
1715,2.776717,39.8727,IAD,46.791386,66.0
1716,1.8075999,44.0967,OAD,39.909775,56.0
1717,6.779449,24.05417,IAD,54.429348,63.0
1718,2.7846897,3.3402479,IAD,43.8303,82.0
1719,2.9431531,3.6531298,IAD,46.794476,91.0
1720,3.3311157,5.719653,IAD,53.837303,85.0
1721,2.5543227,2.6513402,OAD,52.973328,80.0
1722,3.833829,11.813678,IAD,34.23707,65.0
1723,4.8490214,16.742378,IAD,41.216545,79.0
1724,3.01385,5.6265464,IAD,55.36845,86.0
1725,4.2645993,16.647102,IAD,56.607796,84.0
1726,4.6313457,16.903301,IAD,44.841248,63.0
1727,4.1418533,10.48087,IAD,61.664402,86.0
1728,7.703923,30.60021,IAD,53.44963,86.0
1729,0.89158386,0.24338421,OAD,9.664639,0.0
1730,0.68518203,0.1399282,OAD,38.781322,0.0
1731,3.0414872,3.564941,IAD,31.972301,0.0
1732,4.564789,31.84845,IAD,49.68823,76.0
1733,4.6888328,22.371204,IAD,38.44335,74.0
1734,3.5578957,29.952566,IAD,32.258286,60.0
1735,3.7813733,28.030651,IAD,42.743614,50.0
1736,2.8144863,3.4155872,IAD,30.393478,70.0
1737,3.0581124,4.767454,IAD,30.760466,82.0
1738,3.302202,6.452298,IAD,30.760466,74.0
1739,5.835675,17.765253,IAD,33.47052,78.0
1740,4.351825,12.362224,IAD,27.120739,78.0
1741,7.066968,28.695148,IAD,36.318897,89.0
1742,7.066968,28.695148,IAD,36.318897,80.0
1743,6.2155313,21.46493,IAD,36.289803,77.0
1744,7.066968,28.695148,IAD,36.318897,89.0
1745,4.606555,51.30251,IAD,35.529903,70.0
1746,4.8142424,45.151527,IAD,45.170063,52.0
1747,6.538557,24.92619,IAD,36.655155,76.0
1748,5.299566,22.011318,IAD,27.595755,83.0
1749,6.0662303,32.69766,IAD,25.294207,67.0
1750,5.227687,25.331934,IAD,42.287216,77.0
1751,5.7947435,48.46447,IAD,48.568905,77.0
1752,4.032221,39.8226,IAD,34.614807,88.0
1753,6.10148,41.11625,IAD,49.870544,84.0
1754,2.524614,2.5732381,OAD,45.6995,88.0
1755,6.595966,27.08819,IAD,39.345737,69.0
1756,5.150132,44.438084,IAD,47.416626,75.0
1757,2.868155,4.0163445,IAD,53.130894,85.0
1758,5.7083464,27.20508,IAD,40.88933,70.0
1759,2.545162,2.7079601,OAD,52.223213,75.0
1760,3.1681514,7.8730273,IAD,38.768604,70.0
