idx,density,log_density,AD_type,y_pred,y_true
1460,1.646742421561994e-84,-192.91834876502915,OAD,94.63061,90.0
1461,2.3384699139319835e-83,-190.26506588594592,OAD,82.56766,96.0
1462,1.7083796762674795e-100,-229.72296393584494,OAD,83.87336,84.0
1463,1.5293996303787682e-83,-190.6896874585551,OAD,79.78367,98.0
1464,5.328963085784176e-85,-194.04657622824692,OAD,83.3105,75.0
1465,1.2296137812007638e-84,-193.2104476904473,OAD,86.3714,89.0
1466,5.379859244002607e-88,-200.94482597246937,OAD,80.37299,84.0
1467,1.0931398970851024e-78,-179.51258305885818,OAD,93.64752,93.0
1468,4.612221314301787e-90,-205.70394878158638,OAD,87.424866,94.0
1469,1.0555962720411856e-93,-214.0863078544072,OAD,81.28194,94.0
1470,9.468541297192138e-84,-191.16917295025374,OAD,90.85831,82.0
1471,6.082475462781823e-88,-200.82207642187655,OAD,89.581604,58.0
1472,8.913277064028144e-90,-205.0451163994146,OAD,79.585526,59.0
1473,3.7977779854262124e-86,-196.6879018424604,OAD,77.30735,88.0
1474,1.0221265840865159e-81,-186.48750718922165,OAD,86.63652,95.0
1475,7.415050582937044e-90,-205.22914657219323,OAD,88.75258,92.0
1476,3.724519223685631e-85,-194.40479512845923,OAD,88.637566,94.0
1477,4.878068763963539e-82,-187.22722822906388,OAD,92.96417,94.0
1478,1.969104500443053e-85,-195.0421540333945,OAD,86.92275,88.0
1479,1.9520875204131387e-88,-201.958588860213,OAD,82.163925,92.0
1480,5.617158583189543e-94,-214.7171727955683,OAD,89.02686,81.0
1481,1.8970172332852298e-81,-185.86910975711203,OAD,82.62049,92.0
1482,1.560707003775176e-78,-179.15649832739345,OAD,97.24603,95.0
1483,7.635441244955545e-79,-179.87142161713135,OAD,88.49157,96.0
1484,4.754075286667698e-89,-203.37107107116867,OAD,90.84772,91.0
1485,5.108324291343906e-95,-217.1147124113286,OAD,94.099,94.0
1486,1.2270551360176186e-77,-177.09443506019264,OAD,79.004135,85.0
1487,5.937308700643528e-81,-184.72813658251496,OAD,94.29634,81.0
1488,1.8245435161613967e-82,-188.2106477978953,OAD,93.42511,90.0
1489,2.1405171629054922e-89,-204.16902581172346,OAD,84.25642,91.0
1490,5.275286377242921e-82,-187.14894465809851,OAD,88.37542,93.0
1491,9.38708495359952e-81,-184.2700577290707,OAD,91.87359,96.0
1492,4.912906367469666e-90,-205.64079267457652,OAD,86.97719,96.0
1493,3.6438694330880833e-79,-180.61117619843023,IAD,83.14272,64.0
1494,1.3026748220459239e-79,-181.63980264051023,OAD,82.58681,95.0
1495,1.3574099258267848e-81,-186.2038141148753,OAD,99.753365,95.0
1496,6.686993306947318e-84,-191.51698346933364,OAD,89.20312,63.0
1497,2.9314867131185625e-80,-183.13129773456325,OAD,79.33267,76.0
1498,6.250479802663613e-92,-210.00517032622426,OAD,75.523476,91.0
1499,6.022873166308701e-80,-182.41124302390915,OAD,87.40089,88.0
1500,1.431535658724457e-81,-186.15064477723038,OAD,90.76455,93.0
1501,1.0796423658382622e-77,-177.2224223169876,OAD,80.372154,98.0
1502,1.672198854183291e-76,-174.482327628029,IAD,91.426025,98.0
1503,2.452636084458614e-77,-176.40188876156702,IAD,91.76871,98.0
1504,1.2237517323761371e-80,-184.00488610903295,OAD,97.80841,95.0
1505,2.2660773221714393e-79,-181.08617206174716,OAD,90.522224,64.0
1506,2.703242306400105e-79,-180.90977043974578,OAD,89.3831,95.0
1507,1.8520323087751246e-77,-176.68276857912676,OAD,89.23049,95.0
1508,1.1410379763888998e-78,-179.46969889978365,OAD,89.05772,64.0
1509,8.46370950722238e-85,-193.58394535094726,OAD,76.16942,75.0
1510,7.898225560224748e-83,-189.0479245968918,OAD,70.1856,70.0
1511,8.28055582861392e-88,-200.51357808827225,OAD,78.58524,82.0
1512,9.060614308002309e-88,-200.42355126130448,OAD,73.46564,80.0
1513,1.6242957624876204e-86,-197.53724365257185,OAD,78.328224,79.0
1514,3.7936780470952813e-91,-208.20190745298163,OAD,77.191444,74.0
1515,1.4928637099819167e-84,-193.01645158312306,OAD,79.9112,78.0
1516,4.4770664983221835e-92,-210.33886052298178,OAD,78.43326,76.0
1517,4.3867999512183557e-103,-235.6876645576029,OAD,77.83764,77.0
1518,1.299463008324734e-92,-211.57587744684128,OAD,77.41938,80.0
1519,3.0603420259171154e-88,-201.50896150058236,OAD,80.62393,77.0
1520,3.800484962427055e-83,-189.77943403822508,OAD,75.796906,83.0
1521,1.1505535961992027e-90,-207.09241515491968,OAD,69.29966,74.0
1522,7.353762050469537e-88,-200.63227615759723,OAD,70.46749,65.0
1523,5.420104953798286e-81,-184.8192773530842,OAD,84.626114,35.0
1524,4.223374278885352e-86,-196.58168359679058,OAD,68.78876,56.0
1525,2.092601290477605e-75,-171.95547404590258,IAD,71.90896,80.0
1526,5.762737123613769e-76,-173.24505451063726,IAD,45.947308,63.0
1527,2.428777055078105e-82,-187.92458976435708,OAD,60.801815,1.0
1528,6.144451894961911e-77,-175.48350261678857,IAD,81.72056,80.0
1529,3.1224161552386505e-77,-176.1604450496895,IAD,40.359974,82.0
1530,1.6282701461092422e-75,-172.20636378332563,IAD,49.25775,82.0
1531,3.0190363708440816e-78,-178.4966995555684,IAD,70.65674,53.0
1532,6.988089109451456e-75,-170.74967483058109,IAD,82.975624,67.0
1533,3.8511639183726985e-75,-171.3455065554817,IAD,73.22108,90.0
1534,2.0131691601654925e-75,-171.99417179756378,IAD,67.15272,82.0
1535,1.6356679411216122e-75,-172.20183072694863,IAD,74.82171,35.0
1536,1.9540414382719342e-75,-172.02398221426316,IAD,78.15672,41.0
1537,7.724393582971799e-123,-281.1735831191513,OAD,74.88575,70.0
1538,5.849319802480077e-75,-170.92755659315023,IAD,30.734838,96.0
1539,5.849319802480077e-75,-170.92755659315023,IAD,30.734838,98.0
1540,9.343649530418674e-77,-175.0643552426057,IAD,91.57369,36.0
1541,1.4252490501471815e-74,-170.0369503110765,IAD,56.108505,86.0
1542,9.343649530418674e-77,-175.0643552426057,IAD,91.57369,0.0
1543,1.1242137183179055e-76,-174.87938319329822,IAD,70.85728,94.0
1544,3.9541744115987975e-77,-175.9242803265993,IAD,80.1318,99.0
1545,4.2479337509155093e-85,-194.27330021603473,OAD,85.36633,95.0
1546,1.934896653543783e-85,-195.05967898845975,OAD,92.242325,94.0
1547,1.08616543156801e-83,-191.03190917750132,OAD,76.15302,86.0
1548,1.5361251767663318e-89,-204.50081014977457,OAD,94.0037,86.0
1549,2.7702687300788792e-81,-185.49044820255514,OAD,93.489555,92.0
1550,2.3490984300775427e-76,-174.14243545977817,IAD,92.03373,87.0
1551,1.7764127758943917e-76,-174.42187103112312,IAD,83.25187,96.0
1552,7.639592074511385e-78,-177.56829304517117,OAD,89.757904,85.0
1553,1.911307122986639e-83,-190.4667753529285,OAD,88.89623,48.0
1554,4.056707008896926e-76,-173.59609550459092,IAD,89.78292,94.0
1555,5.469575913030507e-78,-177.90243616971776,IAD,93.827354,99.0
1556,9.096883495019986e-77,-175.09112027875074,IAD,97.69855,99.0
1557,2.6641370183528082e-77,-176.3191719758704,IAD,84.89783,75.0
1558,7.285319491724227e-77,-175.3131908657511,IAD,75.85043,86.0
1559,2.733152883605787e-81,-185.5039366872879,OAD,69.62437,88.0
1560,1.6884914098382787e-91,-209.01140798907903,OAD,82.54209,88.0
1561,2.1596346935931376e-77,-176.52911307648492,IAD,86.14247,99.0
1562,1.448797707817325e-77,-176.92831811508069,OAD,25.224094,2.0
1563,3.6561152491970354e-77,-176.00265098414312,IAD,11.082054,0.0
1564,1.00661465702539e-88,-202.6208953072986,OAD,39.08661,0.0
1565,3.3824613275896955e-79,-180.68561869861725,OAD,22.46067,14.0
1566,9.098944577634083e-78,-177.3934788272188,OAD,73.92787,75.0
1567,4.164927038096133e-78,-178.17493849593427,OAD,48.304928,20.0
1568,9.206123311631597e-81,-184.28952369250982,OAD,62.46611,71.0
1569,2.784601883687214e-77,-176.2749472475827,OAD,70.52684,79.0
1570,3.631163617594541e-78,-178.31208410081467,IAD,58.647312,87.0
1571,1.9136207216222576e-79,-181.2552252332071,OAD,63.790344,82.0
1572,6.06409934731959e-78,-177.79925122219652,IAD,54.05951,44.0
1573,2.7426952193262167e-80,-183.1978663459085,OAD,50.17314,26.0
1574,6.111951061717732e-88,-200.81724213856177,OAD,24.51956,0.0
1575,1.9732327707142064e-82,-188.1323044273692,OAD,9.934584,0.0
1576,8.108092237286503e-106,-241.9811572527601,OAD,25.334375,14.0
1577,6.910670584408541e-94,-214.5099320628688,OAD,17.264114,0.0
1578,2.491238728207725e-79,-180.99144227854782,OAD,72.05549,81.0
1579,1.6203920509025937e-80,-183.72413931282827,OAD,82.12219,80.0
1580,2.7399601184625955e-81,-185.50144916752927,OAD,79.60919,77.0
1581,2.2299261267117142e-79,-181.1022538886414,OAD,87.83554,90.0
1582,4.583977699079567e-83,-189.59199560405293,OAD,81.01438,82.0
1583,4.399582953915295e-77,-175.81754240731058,IAD,82.10681,90.0
1584,1.2180935832699901e-83,-190.91727571861463,OAD,84.7875,87.0
1585,3.3275441153078513e-87,-199.12266856148923,OAD,81.638176,96.0
1586,5.488253094937636e-77,-175.5964421532991,IAD,80.91545,93.0
1587,5.8413722370236025e-78,-177.83667151220396,IAD,84.46265,82.0
1588,2.058163771196545e-83,-190.3927485064192,OAD,89.48758,82.0
1589,4.820043733799452e-78,-178.02885425211184,OAD,83.88254,88.0
1590,9.016769541652869e-79,-179.70513622054486,OAD,91.92049,82.0
1591,6.801339650478647e-78,-177.6845176533336,OAD,88.23956,88.0
1592,2.258153525693731e-81,-185.69484507720887,OAD,80.55225,77.0
1593,6.586240149572496e-77,-175.41406951360614,IAD,73.918526,66.0
1594,3.4014459573681863e-79,-180.6800217237352,OAD,80.5669,91.0
1595,2.0736323348117638e-82,-188.08267580489473,OAD,85.88066,80.0
1596,7.945173924045675e-77,-175.22648746978606,IAD,84.55019,79.0
1597,1.7423989002398062e-78,-179.0463744115147,IAD,83.02804,80.0
1598,1.7514083970215406e-76,-174.43604680499053,IAD,84.07613,86.0
1599,2.59515953749922e-84,-192.46349981796664,OAD,80.02477,52.0
1600,7.95140949825657e-77,-175.22570295221206,IAD,87.67128,88.0
1601,7.962790464036585e-78,-177.52685775430274,IAD,69.80453,78.0
1602,4.214209427427608e-79,-180.46576033436932,OAD,81.15264,89.0
1603,7.437020041038835e-79,-179.89775211003746,IAD,76.86443,75.0
1604,9.562738901808042e-82,-186.55410344347555,OAD,81.27928,89.0
1605,8.705816078794824e-85,-193.55574158738582,OAD,64.62091,65.0
1606,7.971954368389138e-103,-235.09033490003785,OAD,78.392365,75.0
1607,8.7836662909599e-84,-191.2442539180099,OAD,79.518684,76.0
1608,2.8220009536057478e-77,-176.26160596919254,IAD,87.474365,94.0
1609,3.262641779365032e-78,-178.41910002455435,OAD,89.03925,81.0
1610,1.262334788780321e-77,-177.06608914730913,OAD,98.13191,91.0
1611,5.062715355610075e-77,-175.67714918963387,IAD,95.10043,89.0
1612,1.9318387490263798e-77,-176.6405798914713,IAD,93.207466,84.0
1613,4.757539858324563e-78,-178.04190655538468,IAD,82.67674,99.0
1614,2.7549117600043386e-80,-183.19342202646826,OAD,91.8823,82.0
1615,4.61028465818929e-80,-182.6785178364411,OAD,83.40049,98.0
1616,8.147468195360756e-92,-209.7401213273374,OAD,77.95758,92.0
1617,2.421429310324567e-77,-176.41469417062163,OAD,93.19199,99.0
1618,9.713137074246114e-80,-181.93332813275106,OAD,88.2033,98.0
1619,8.53530139881239e-79,-179.7600116776305,IAD,82.68839,67.0
1620,2.6747684558457483e-77,-176.3151893425023,OAD,81.79288,95.0
1621,7.692105247779013e-78,-177.56144274314406,IAD,87.027824,95.0
1622,1.0166161119763721e-76,-174.97998749275752,IAD,91.43566,90.0
1623,1.466290211031925e-76,-174.61373152253427,IAD,94.35648,99.0
1624,6.573546915023374e-76,-173.11341351542544,IAD,89.66633,96.0
1625,5.991428144344663e-78,-177.8113074483996,IAD,80.16416,68.0
1626,1.1148825991129935e-76,-174.88771796045435,IAD,91.76998,86.0
1627,8.326964546467123e-77,-175.17955317095667,IAD,75.60444,80.0
1628,1.2394969451448021e-79,-181.68951673862622,OAD,94.75817,93.0
1629,3.459050810587032e-75,-171.45288775532003,IAD,88.46894,46.0
1630,1.8815059393341588e-75,-172.0618094868054,IAD,50.1721,91.0
1631,1.3245081273153787e-89,-204.64903211062045,OAD,72.026596,90.0
1632,1.7359424385868327e-75,-172.14233151636105,IAD,88.333046,95.0
1633,5.313229336342082e-77,-175.6288523488731,IAD,91.543495,86.0
1634,1.582420325038478e-75,-172.23492644831174,IAD,86.3375,82.0
1635,2.148481091433369e-80,-183.44204631615173,OAD,83.50655,83.0
1636,7.772434574471834e-85,-193.66914945914408,OAD,89.34953,99.0
1637,2.648324314270586e-83,-190.1406356127528,OAD,80.66119,89.0
1638,1.4255265650015957e-85,-195.36519163972935,OAD,86.226685,81.0
1639,1.9853969926440054e-84,-192.73132892106307,OAD,85.389244,90.0
1640,1.9313892198043277e-81,-185.85115298552742,OAD,86.826164,74.0
1641,4.397198381423641e-80,-182.72583983289366,OAD,79.67329,98.0
1642,1.643814969421002e-76,-174.4994473262616,IAD,90.77033,97.0
1643,3.762393855697591e-82,-187.48692220694497,OAD,89.172745,95.0
1644,1.1302777804854806e-80,-184.08434401357056,OAD,78.4595,99.0
1645,1.3711579818184316e-84,-193.1014921864726,OAD,90.28583,99.0
1646,1.1504921044426012e-94,-216.30280897368885,OAD,69.73274,82.0
1647,1.0878084460779242e-80,-184.12264236718053,OAD,87.458336,88.0
1648,2.1824514802714563e-83,-190.33411394128294,OAD,82.64573,82.0
1649,9.184137256399193e-78,-177.3841594689046,IAD,85.961494,93.0
1650,2.1480973491367725e-76,-174.23188457110064,IAD,70.101845,62.0
1651,2.534957465132189e-77,-176.3688753026797,IAD,69.957054,72.0
1652,9.587757530648848e-81,-184.24890550510045,OAD,86.72742,60.0
1653,9.929755844514644e-78,-177.30610136344293,IAD,77.97218,92.0
1654,3.49239105066491e-75,-171.4432953581194,IAD,87.35038,47.0
1655,1.5822150621618656e-75,-172.2350561712351,IAD,50.99127,91.0
1656,4.685508267495214e-80,-182.6623330414583,OAD,80.96225,78.0
1657,3.31833438956143e-75,-171.49441900740464,IAD,94.6879,91.0
1658,2.7199324920075925e-75,-171.69327491366838,IAD,45.611107,51.0
1659,3.3016558910917865e-76,-173.8020429397478,IAD,11.471222,11.0
1660,3.300733368098156e-76,-173.80232239100806,IAD,3.2290168,1.0
1661,1.6373990465429197e-75,-172.2007729388928,IAD,16.913902,14.0
1662,9.271984065157091e-77,-175.0720547731038,IAD,60.31858,35.0
1663,9.362097612148712e-77,-175.0623827912975,IAD,55.488297,64.0
1664,1.0108117106696076e-79,-181.8934686645191,OAD,76.20074,99.0
1665,1.956192506790895e-75,-172.02288198917884,IAD,79.06739,77.0
1666,1.9561265412597467e-75,-172.02291571113778,IAD,81.858376,82.0
1667,4.884819361087764e-75,-171.10774966802535,IAD,81.64831,84.0
1668,9.360395155977616e-77,-175.06256465342418,IAD,84.045456,79.0
1669,3.594753226261061e-75,-171.41440662933564,IAD,83.8082,86.0
1670,1.954041428136618e-75,-172.02398221945,IAD,82.144966,84.0
1671,1.7764201257135752e-76,-174.4218668936816,IAD,88.887184,88.0
1672,4.0837620094741004e-78,-178.19461862881113,OAD,77.43288,75.0
1673,3.120552854507163e-77,-176.16104197746023,IAD,92.66171,96.0
1674,1.1934155400148376e-78,-179.42481785588316,OAD,80.67988,95.0
1675,2.8632351852824357e-78,-178.5496850843448,OAD,84.50033,69.0
1676,1.7777471691689345e-76,-174.4211201401346,IAD,67.522575,67.0
1677,1.631125318189874e-75,-172.2046118186793,IAD,78.853,82.0
1678,9.526346664255964e-78,-177.34757596044219,IAD,85.22894,92.0
1679,3.120118018058947e-77,-176.16118133313458,IAD,87.57408,88.0
1680,3.1201180189193117e-77,-176.16118133285883,IAD,70.620186,68.0
1681,2.838121133153024e-76,-173.95332480714367,IAD,90.46642,93.0
1682,3.120118112155619e-77,-176.16118130297653,IAD,91.80404,93.0
1683,1.7759248006539176e-76,-174.4221457658481,IAD,89.16596,89.0
1684,6.319310518017674e-75,-170.85027186759635,IAD,66.709984,62.0
1685,3.1201180180557546e-77,-176.1611813331356,IAD,75.16656,75.0
1686,3.120118026428213e-77,-176.16118133045222,IAD,95.96722,96.0
1687,3.1201180180557546e-77,-176.1611813331356,IAD,88.95617,89.0
1688,5.6406037791923276e-92,-210.10783744262372,OAD,67.82747,88.0
1689,1.7722082738387065e-76,-174.42424068624504,IAD,84.11758,85.0
1690,3.618880674255633e-86,-196.736153225471,OAD,88.61548,82.0
1691,3.584743321103206e-75,-171.41719510108373,IAD,94.34411,98.0
1692,2.914115044200416e-75,-171.62431578773803,IAD,73.84968,75.0
1693,5.065063243419632e-76,-173.37410044356355,IAD,71.74371,76.0
1694,6.751039334647002e-74,-168.4816004130247,IAD,70.838066,70.0
1695,2.1889031255059884e-74,-169.60789631913454,IAD,72.79658,61.0
1696,5.4237894343503075e-76,-173.30567233876354,IAD,65.29875,75.0
1697,1.9563675601250374e-75,-172.0227925064201,IAD,64.85581,75.0
1698,1.789188904325118e-76,-174.4147046764628,IAD,64.81612,59.0
1699,3.584621603424601e-75,-171.41722905602393,IAD,43.60117,35.0
1700,7.52190708500091e-78,-177.58381754599645,OAD,58.326637,46.0
1701,1.6282701457369802e-75,-172.20636378355425,IAD,60.958702,64.0
1702,1.9540414591044927e-75,-172.0239822036019,IAD,50.450935,59.0
1703,3.5927984474319303e-75,-171.4149505638953,IAD,70.247475,71.0
1704,1.6319454260404476e-75,-172.20410915849683,IAD,64.04672,71.0
1705,1.9593080325693488e-75,-172.0212906082534,IAD,69.91948,66.0
1706,2.2762368323606797e-74,-169.5687733143113,IAD,74.952126,85.0
1707,4.3554518569226245e-76,-173.5250387067303,IAD,59.686214,84.0
1708,2.0342209253635574e-74,-169.68118397362505,IAD,64.27724,40.0
1709,2.2762368323606797e-74,-169.5687733143113,IAD,74.952126,78.0
1710,2.1604706175937586e-78,-178.83131117705594,OAD,75.84737,75.0
1711,1.4736503109988542e-75,-172.30613944706002,IAD,69.952545,70.0
1712,1.5020562408476516e-75,-172.28704697793935,IAD,71.12238,75.0
1713,7.656385573268641e-86,-195.98677798237074,OAD,56.37034,45.0
1714,3.2384341020192094e-75,-171.5187920634231,IAD,61.530003,58.0
1715,1.0183207509030592e-79,-181.88606739855584,OAD,66.96617,66.0
1716,3.9075213126562856e-77,-175.93614892294826,IAD,60.156662,56.0
1717,3.477821360186944e-77,-176.052646108727,IAD,82.64906,63.0
1718,1.6807961295139403e-77,-176.7797845927597,OAD,76.739426,82.0
1719,2.98573837603597e-77,-176.20520508212982,IAD,81.326996,91.0
1720,1.889903845169793e-75,-172.05735602234762,IAD,86.42069,85.0
1721,1.7925311219706116e-75,-172.1102533188858,IAD,77.7547,80.0
1722,1.1049758245955263e-78,-179.50181379699927,IAD,59.559483,65.0
1723,6.629889607147325e-77,-175.40746400698805,IAD,37.92414,79.0
1724,6.490487947677062e-83,-189.2442250060741,OAD,72.83873,86.0
1725,6.597641732685463e-86,-196.1356057255366,OAD,81.983955,84.0
1726,4.0631898386669575e-83,-189.71259437882432,OAD,57.145943,63.0
1727,1.6217930860589985e-76,-174.51293468715625,IAD,89.51191,86.0
1728,1.4088756522123296e-76,-174.65367509103618,IAD,90.641945,86.0
1729,5.199813467362933e-77,-175.6504294072585,IAD,11.983703,0.0
1730,2.046513137504316e-76,-174.28032963111895,IAD,34.733643,0.0
1731,3.895092622027229e-78,-178.241919794771,IAD,41.077545,0.0
1732,5.774010072152413e-87,-198.57153626484504,OAD,75.00467,76.0
1733,1.5737966842228743e-83,-190.6610717482498,OAD,72.123985,74.0
1734,1.2988049387937007e-87,-200.0634585266605,OAD,55.081932,60.0
1735,6.7765452842244e-79,-179.99075491953917,OAD,61.630157,50.0
1736,7.064968104509742e-75,-170.73873347300466,IAD,76.39853,70.0
1737,3.2368142841349124e-75,-171.51929237408964,IAD,71.82707,82.0
1738,3.835952544491768e-75,-171.34946418870058,IAD,77.680176,74.0
1739,1.585638883765578e-77,-176.83806475318758,OAD,79.99684,78.0
1740,3.0390230856032244e-78,-178.4901011431825,OAD,79.07204,78.0
1741,1.3768951366889672e-74,-170.07146581817022,IAD,83.50179,89.0
1742,6.240537802014179e-75,-170.8628156096657,IAD,85.583755,80.0
1743,5.546323318180481e-75,-170.9807467315148,IAD,84.23079,77.0
1744,5.465860037522612e-75,-170.99536049339028,IAD,84.54337,89.0
1745,3.4875213816551167e-78,-178.35244597546634,OAD,75.84299,70.0
1746,4.879834053599155e-84,-191.832036597623,OAD,70.19868,52.0
1747,7.877001208347077e-78,-177.53768997941245,OAD,74.371414,76.0
1748,2.870665826536508e-77,-176.24450816236785,IAD,77.78598,83.0
1749,2.644875753071242e-79,-180.93159825658685,OAD,67.04975,67.0
1750,3.1173261629098525e-77,-176.16207652522112,IAD,67.58404,77.0
1751,2.0421816133984785e-76,-174.2824484127792,IAD,90.74159,77.0
1752,4.467345942272738e-77,-175.80225767718701,IAD,77.899086,88.0
1753,7.628751411738187e-79,-179.87229815659808,IAD,85.60811,84.0
1754,1.6681576058054436e-76,-174.48474728018167,IAD,75.12097,88.0
1755,2.8728384555411997e-74,-169.33599633163556,IAD,76.267456,69.0
1756,3.1725535867997034e-74,-169.2367600700634,IAD,78.40317,75.0
1757,2.8052472882029557e-77,-176.26756046566555,IAD,83.97814,85.0
1758,1.6207092453000725e-76,-174.51360320837136,IAD,68.28546,70.0
1759,2.947756238758115e-77,-176.2180078766216,IAD,84.87314,75.0
1760,3.345358236336207e-75,-171.48630819064297,IAD,68.03655,70.0
1761,4.029014863761865e-83,-189.72104082310958,OAD,73.72756,69.0
1762,1.4659944509686687e-75,-172.3113481562471,IAD,57.632412,59.0
1763,1.5042206148628578e-75,-172.2856070743689,IAD,83.604385,90.0
1764,5.78004164387832e-76,-173.2420561800659,IAD,61.669662,87.0
1765,3.979659286003227e-75,-171.31268576545338,IAD,59.74193,86.0
1766,3.841028655413807e-76,-173.650726857807,IAD,55.122444,74.0
1767,6.508116019124792e-75,-170.82083195820053,IAD,79.80476,33.0
1768,5.781476568105892e-79,-180.14956323486007,OAD,52.24085,83.0
1769,3.58489854495032e-75,-171.41715180077668,IAD,17.220509,81.0
1770,1.9571426485396078e-75,-172.02239639736027,IAD,81.39994,0.0
1771,5.006735088492243e-78,-177.99085322981747,OAD,27.816822,42.0
1772,1.8675787746869604e-77,-176.67440934151236,IAD,57.5269,77.0
1773,3.283753218509205e-77,-176.11006511839216,IAD,78.182755,76.0
1774,1.2826379280629566e-77,-177.0501333220135,OAD,63.711666,66.0
1775,5.572272713360053e-78,-177.88383425528374,IAD,40.76101,64.0
1776,2.4481733409090074e-77,-176.40370998920343,IAD,63.071686,92.0
1777,4.769511327919241e-78,-178.03939340086046,OAD,67.284996,0.0
1778,2.0350912761638412e-91,-208.8247027914177,OAD,25.512419,16.0
1779,1.1012565283862855e-79,-181.80777052011885,OAD,41.46641,68.0
1780,8.774361426106945e-80,-182.03497344477336,OAD,26.216028,78.0
1781,1.7840704708897055e-76,-174.41756953255003,IAD,61.047718,19.0
1782,2.4843634994551937e-75,-171.7838654848537,IAD,16.008135,51.0
1783,1.9331583140696835e-76,-174.33731196996638,IAD,50.32149,11.0
1784,2.743312167473803e-75,-171.68471596394247,IAD,28.660332,75.0
1785,1.0944907050567237e-75,-172.6035928290192,IAD,5.4220223,13.0
1786,4.9827011860777207e-79,-180.29825019569955,OAD,11.453999,0.0
1787,1.2168840215160696e-93,-213.94412013765415,OAD,61.101196,18.0
1788,2.933533353396012e-77,-176.22284454139248,IAD,1.3271517,11.0
1789,6.158648362437986e-98,-223.83548178162965,OAD,4.145555,11.0
1790,1.1446561034580911e-79,-181.7691181009612,OAD,21.658993,0.0
1791,1.034575729611901e-79,-181.870230926934,OAD,41.074852,0.0
1792,2.1255042643101453e-77,-176.5450430854647,IAD,27.21486,0.0
1793,6.540425931265522e-74,-168.51329459110613,IAD,70.33417,80.0
1794,2.145850407617971e-81,-185.74585659827943,OAD,29.856966,9.0
1795,1.791137978038733e-95,-218.16273267465888,OAD,53.805164,1.0
1796,2.152490088114718e-74,-169.624671529075,IAD,73.29097,80.0
1797,2.152490088114718e-74,-169.624671529075,IAD,73.29097,75.0
1798,2.983601699679324e-75,-171.60075077978072,IAD,69.80822,76.0
1799,2.195487737378329e-74,-169.60489265589885,IAD,72.11472,70.0
1800,2.983601699679324e-75,-171.60075077978072,IAD,69.80822,72.0
1801,2.1889031255059884e-74,-169.60789631913454,IAD,72.79658,61.0
1802,5.065063243419632e-76,-173.37410044356355,IAD,71.74371,50.0
1803,3.4321510299188587e-74,-169.1581096945153,IAD,69.69651,81.0
1804,2.4505174957606864e-74,-169.49499765654767,IAD,66.29356,75.0
1805,3.5137026766821826e-75,-171.43721159944332,IAD,70.90206,60.0
1806,3.1236809201048827e-77,-176.16004007203122,IAD,65.41301,75.0
1807,1.974728501262322e-75,-172.01345105336517,IAD,64.02405,59.0
1808,1.9540415557222818e-75,-172.02398215415678,IAD,44.142372,35.0
1809,7.52190708500091e-78,-177.58381754599645,OAD,58.326637,46.0
1810,3.1201180180557546e-77,-176.1611813331356,IAD,60.10105,64.0
1811,1.772184841041096e-76,-174.42425390870477,IAD,46.54489,59.0
1812,1.7756480781682804e-76,-174.42230159679715,IAD,70.17739,71.0
1813,1.956860471273832e-75,-172.0225405859353,IAD,66.63258,71.0
1814,1.77793790801182e-76,-174.4210128534436,IAD,68.11228,66.0
1815,3.611883335593378e-74,-169.10706754564217,IAD,71.887505,54.0
1816,4.901149581193937e-76,-173.4069972815402,IAD,72.17755,85.0
1817,2.2760791179468504e-74,-169.5688426040599,IAD,74.394775,74.0
1818,3.290336317023494e-74,-169.20030709798732,IAD,77.222565,78.0
1819,4.3554518569226245e-76,-173.5250387067303,IAD,59.686214,84.0
1820,6.287789793708656e-74,-168.55268725674497,IAD,66.59045,40.0
1821,5.672975608949241e-86,-196.2866042186505,OAD,91.02215,92.0
1822,9.861438347190702e-93,-211.8517816134737,OAD,94.90793,95.0
1823,1.8640440747159583e-96,-220.42542056621065,OAD,81.65174,87.0
1824,5.576308710165472e-87,-198.60637605446635,OAD,90.96004,97.0
1825,2.8537534655152173e-84,-192.3685126782663,OAD,89.55858,97.0
1826,3.5271697851808476e-92,-210.5773327666609,OAD,77.94498,97.0
1827,2.5485914456561336e-79,-180.96868151422663,OAD,62.990677,17.0
1828,4.804689695800091e-79,-180.33462988563076,IAD,70.82749,94.0
1829,3.675552764127928e-76,-173.69476353418582,IAD,74.445114,99.0
1830,8.026640532943602e-79,-179.8214562706249,OAD,54.308605,49.0
1831,3.5531993304388236e-76,-173.728618650073,IAD,91.45231,98.0
1832,1.18220396038896e-78,-179.434256794117,OAD,82.09109,96.0
1833,7.834065153934308e-77,-175.24057060851675,IAD,81.581696,95.0
1834,9.086590373172971e-78,-177.39483751217307,IAD,88.664536,95.0
1835,5.018325680058348e-76,-173.38337071934615,IAD,76.33646,93.0
1836,3.987320801408246e-80,-182.82368791250823,OAD,70.9107,49.5
1837,3.030895866881444e-77,-176.19019391908327,IAD,63.736862,76.0
1838,8.2179820699062e-80,-182.1004827508723,OAD,73.48762,32.8
1839,1.035695282156095e-77,-177.26397918916166,OAD,57.36973,45.0
1840,3.4970871805731345e-78,-178.34970686566123,OAD,45.941017,0.0
1841,2.8402108208160372e-80,-183.16292915742395,OAD,49.264816,12.0
1842,1.1265024286821583e-77,-177.1799345236997,OAD,53.233425,20.0
