idx,metrics,predict,AD_type,y_pred,y_true
1229,7.2418857,76.65715,IAD,53.390972,38.0
1230,9.480365,61.35634,IAD,53.87307,51.0
1231,9.480365,61.35634,IAD,53.87307,89.0
1232,2.6043408,59.85364,IAD,57.571007,87.0
1233,2.6043408,59.85364,IAD,57.571007,0.0
1234,13.232989,37.70547,IAD,41.315834,24.0
1235,13.232989,37.70547,IAD,41.315834,76.0
1236,7.493475,23.750332,IAD,30.9935,90.0
1237,4.347426,33.489906,IAD,40.324543,50.0
1238,8.617824,48.9755,IAD,42.691994,81.0
1239,4.353265,13.245887,IAD,36.54108,98.0
1240,6.717028,16.366304,IAD,36.02619,86.0
1241,15.064031,53.594513,IAD,32.426952,45.0
1242,15.064031,53.594513,IAD,32.426952,82.0
1243,5.7777715,30.36858,IAD,46.333874,30.0
1244,8.2806635,42.402004,IAD,22.069534,80.0
1245,10.663543,51.589977,IAD,30.033464,83.0
1246,6.7105083,36.948032,IAD,32.739014,99.0
1247,7.247437,23.44209,IAD,19.434092,50.0
1248,5.4175763,39.855644,IAD,38.264687,96.0
1249,7.158859,40.38744,IAD,21.419836,98.0
1250,4.209094,7.2029185,IAD,22.37905,20.0
1251,5.8555355,28.129377,IAD,18.58063,65.0
1252,4.0216465,46.391376,IAD,19.893747,85.0
1253,2.9323194,14.56266,IAD,16.90513,10.0
1254,4.064836,19.064003,IAD,24.28281,13.0
1255,3.731965,61.575775,IAD,57.338917,60.0
1256,2.3172116,62.791508,IAD,58.154858,61.0
1257,2.4347196,61.737034,IAD,59.209248,63.0
1258,2.2509484,66.11519,IAD,66.086174,66.0
1259,2.9561715,72.52138,IAD,71.157326,76.0
1260,2.7290113,74.15321,IAD,73.329506,76.0
1261,2.6268983,74.85661,IAD,72.63059,75.0
1262,3.437743,65.2104,IAD,68.75213,62.0
1263,2.4695332,86.472916,IAD,83.544266,90.0
1264,2.3209004,87.15253,IAD,85.07571,90.0
1265,3.6970112,16.677969,IAD,25.490498,11.0
1266,3.316972,6.248721,IAD,-2.952834,3.0
1267,2.9476087,88.19409,IAD,89.95759,90.0
1268,2.7280147,85.91887,IAD,88.68683,89.0
1269,1.5772675,91.93999,IAD,90.57798,93.0
1270,1.8697162,87.48155,IAD,87.455414,88.0
1271,2.3311253,86.99231,IAD,89.886154,89.0
1272,2.4193306,86.38046,IAD,86.526184,85.0
1273,2.9206293,84.87564,IAD,85.946594,86.0
1274,1.7564976,90.3055,IAD,92.55904,93.0
1275,3.1013255,82.71175,IAD,81.89687,81.0
1276,2.8466415,77.6528,IAD,78.706635,79.0
1277,2.622399,73.02747,IAD,76.97818,75.0
1278,1.4448733,75.135826,IAD,76.4445,76.0
1279,3.3107038,78.86063,IAD,81.46469,80.0
1280,6.4675045,62.767773,IAD,66.47404,95.0
1281,6.5573697,61.203,IAD,65.82842,90.0
1282,3.9412997,72.78674,IAD,57.037983,93.0
1283,2.9709785,60.651478,IAD,63.841614,94.0
1284,3.44396,62.235405,IAD,67.33326,95.0
1285,5.618894,38.835773,IAD,60.527622,93.0
1286,5.2011323,23.53136,IAD,61.59891,91.0
1287,5.628782,32.452568,IAD,50.538536,90.0
1288,3.043484,54.120693,IAD,53.745632,87.0
1289,7.0419245,46.50745,IAD,48.75552,83.0
1290,3.966181,60.014538,IAD,53.08402,90.0
1291,2.6481705,53.8973,IAD,48.12772,61.0
1292,6.374304,73.84733,IAD,56.728878,78.0
1293,6.0379605,58.153313,IAD,52.4708,82.0
1294,3.7967224,64.37145,IAD,56.371277,79.0
1295,5.6334844,84.59113,IAD,57.55927,80.0
1296,4.0621514,33.910667,IAD,57.855816,92.0
1297,2.7212696,57.663662,IAD,48.443592,69.0
1298,4.7835298,37.976784,IAD,51.91051,40.0
1299,4.687361,20.157568,IAD,49.995792,33.0
1300,5.7309813,18.922325,IAD,8.104237,0.0
1301,3.6691875,72.44844,IAD,72.075455,94.0
1302,2.657482,67.48246,IAD,54.729168,90.0
1303,2.3077345,60.553936,IAD,65.51011,72.0
1304,6.892576,32.56133,IAD,48.54634,90.0
1305,5.7295446,49.568436,IAD,52.47193,77.0
1306,4.6323476,51.960484,IAD,46.686172,68.0
1307,5.323318,21.077065,IAD,46.798023,33.0
1308,2.5862923,61.648636,IAD,66.31342,86.0
1309,9.066665,66.48438,IAD,56.34672,83.0
1310,4.5340066,38.48828,IAD,54.400906,75.0
1311,2.5548804,83.07161,IAD,53.163963,91.0
1312,1.3203962,74.74985,OAD,42.18912,91.0
1313,1.7743374,72.03213,IAD,41.433296,91.0
1314,2.0031788,88.723305,IAD,49.98644,82.0
1315,2.9782004,70.51792,IAD,37.575253,57.0
1316,4.2567353,76.978516,IAD,47.724903,95.0
1317,4.464935,75.94947,IAD,49.080433,91.0
1318,4.2567353,76.978516,IAD,47.724903,78.0
1319,4.2567353,76.978516,IAD,47.724903,83.0
1320,2.3928983,86.383514,IAD,53.26945,75.0
1321,1.9407742,88.92851,IAD,46.489285,79.0
1322,2.3218398,88.25896,IAD,46.390854,74.0
1323,2.7414162,80.86736,IAD,48.990868,80.0
1324,5.8473687,77.47599,IAD,50.825855,66.0
1325,1.8530633,91.941086,IAD,58.9849,75.0
1326,3.7093499,69.51525,IAD,49.577404,47.0
1327,2.967206,80.87652,IAD,44.626453,53.0
1328,1.8257507,93.15858,IAD,54.101467,81.0
1329,5.087175,64.17756,IAD,7.5059977,0.0
1330,3.8213117,82.02354,IAD,60.89966,81.0
1331,3.8213117,82.02354,IAD,60.89966,77.0
1332,1.8869787,90.244095,IAD,59.948826,76.0
1333,2.3064523,87.58341,IAD,58.6879,78.0
1334,1.9764764,89.539246,IAD,46.48915,67.0
1335,2.018422,80.49544,IAD,57.977383,80.0
1336,1.8884385,89.91849,IAD,61.56128,85.0
1337,2.119286,89.57224,IAD,66.136795,82.0
1338,3.403977,82.47293,IAD,47.934135,72.0
1339,2.5196445,83.141464,IAD,47.8073,61.0
1340,1.9795834,91.43696,IAD,68.48635,82.0
1341,5.2686844,65.70427,IAD,24.197847,0.0
1342,6.467425,65.56934,IAD,46.903282,73.0
1343,6.467425,65.56934,IAD,46.903282,80.0
1344,3.1945536,81.659584,IAD,49.859352,63.0
1345,3.1945536,81.659584,IAD,49.859352,76.0
1346,3.5780764,40.371204,IAD,34.566257,54.0
1347,6.6887274,44.076958,IAD,31.17825,62.0
1348,3.2928827,82.59024,IAD,51.73817,0.0
1349,2.0249085,93.3688,IAD,61.292797,63.0
1350,2.6277232,85.43454,IAD,58.987858,78.0
1351,2.0634644,95.65944,IAD,44.615322,54.0
1352,16.036005,54.498894,IAD,41.8701,0.0
1353,9.893134,77.94089,IAD,46.19044,42.0
1354,4.0151825,85.833755,IAD,50.528988,0.0
1355,14.257982,61.378166,IAD,58.334145,92.0
1356,3.1211832,90.05455,IAD,56.658585,88.0
1357,11.725172,71.09287,IAD,54.484062,0.0
1358,14.257982,61.378166,IAD,58.334145,92.0
1359,7.7496305,22.870234,IAD,50.953457,92.0
1360,5.421756,29.69882,IAD,71.05143,91.0
1361,6.7632103,18.589039,IAD,45.928326,90.0
1362,10.09967,66.0377,IAD,63.932426,89.0
1363,7.5893364,21.698841,IAD,58.625675,77.0
1364,6.717421,73.54179,IAD,72.19613,70.0
1365,6.330154,23.069426,IAD,42.698505,74.0
1366,6.415649,59.444485,IAD,60.777615,18.0
1367,7.333283,61.07866,IAD,67.766785,83.0
1368,10.733157,60.31542,IAD,72.92778,83.0
1369,8.190234,58.75172,IAD,54.02084,81.0
1370,3.40197,54.6824,IAD,63.850433,70.0
1371,10.203949,77.804245,IAD,61.98956,88.0
1372,14.257982,61.378166,IAD,58.334145,85.0
1373,12.084464,71.04232,IAD,57.134514,65.0
1374,10.670797,25.554775,IAD,52.231228,80.0
1375,3.7038846,85.78504,IAD,57.708252,88.0
1376,3.169464,83.80968,IAD,51.284073,95.0
1377,3.4611819,82.73813,IAD,50.169476,85.0
1378,6.5730667,18.652084,IAD,41.573055,78.0
1379,11.167492,66.90761,IAD,57.436268,90.0
1380,2.2594945,88.25552,IAD,61.7717,76.0
1381,2.5466392,89.17081,IAD,64.99184,91.0
1382,4.1690617,83.157974,IAD,67.73288,85.0
1383,2.2568388,95.18871,IAD,66.36943,87.0
1384,7.9533434,54.936195,IAD,53.961704,91.0
1385,5.6648564,13.254466,IAD,34.13554,85.0
1386,3.7088299,3.9548607,IAD,35.75064,70.0
1387,2.533097,85.97982,IAD,54.817062,70.0
1388,2.5950313,88.56642,IAD,59.646355,68.0
1389,7.1826434,20.264408,IAD,42.24671,65.0
1390,2.1265059,87.103424,IAD,54.694134,72.0
1391,2.299142,90.14833,IAD,62.89333,73.0
1392,3.9975054,7.506433,IAD,43.550632,72.0
1393,6.5403023,46.059364,IAD,45.459503,60.0
1394,12.092603,54.728092,IAD,48.741104,94.0
1395,12.092603,54.728092,IAD,48.741104,65.0
1396,10.064303,40.16346,IAD,53.318413,95.0
1397,4.383428,81.32069,IAD,65.4586,81.0
1398,8.998131,35.08338,IAD,34.79509,92.0
1399,8.035498,55.70114,IAD,52.87529,60.0
1400,6.9627266,82.68439,IAD,60.491405,64.0
1401,2.0736475,92.12739,IAD,86.156494,92.0
1402,3.7635648,91.429054,IAD,91.090385,95.0
1403,1.8798313,87.1495,IAD,80.54284,87.0
1404,2.4225125,93.19412,IAD,93.07006,93.0
1405,3.358155,90.58652,IAD,77.837234,86.0
1406,2.9858592,90.45631,IAD,82.8132,44.0
1407,2.7627907,91.30133,IAD,88.47337,85.0
1408,1.9222612,89.20128,IAD,88.3327,97.0
1409,2.6705408,88.0009,IAD,81.028496,80.18
1410,4.2780476,75.68053,IAD,73.589905,76.0
1411,2.8048186,85.34029,IAD,92.0321,76.0
1412,8.327003,64.90482,IAD,67.47554,60.0
1413,2.904431,68.945145,IAD,83.35023,85.0
1414,3.2553256,84.35491,IAD,80.97513,70.0
1415,3.4840395,83.7734,IAD,87.13723,79.0
1416,2.2820055,89.01707,IAD,80.43089,83.0
1417,3.3875868,67.275604,IAD,65.53258,82.0
1418,4.2188773,77.805626,IAD,82.99321,81.0
1419,4.01851,65.96144,IAD,63.421223,82.0
1420,2.4840226,87.189804,IAD,85.62881,98.0
1421,3.75707,69.19109,IAD,74.79477,71.0
1422,3.8434854,78.405785,IAD,76.98809,78.0
1423,3.077463,89.434105,IAD,83.55415,96.0
1424,3.8334947,80.874825,IAD,66.71338,88.0
1425,2.8740094,77.124084,IAD,54.606304,3.0
1426,4.788345,65.493034,IAD,66.8638,15.0
1427,1.9610032,75.928116,IAD,78.01739,14.0
1428,3.1719956,81.536194,IAD,66.95439,69.0
1429,3.0881433,90.27577,IAD,81.51079,78.87
1430,4.002049,80.22694,IAD,59.634304,60.12
1431,3.66108,66.896255,IAD,47.656677,12.0
1432,3.8691366,54.728405,IAD,63.7872,8.0
1433,3.3892825,67.40475,IAD,73.9239,59.4
1434,2.354937,74.49335,IAD,60.85009,79.75
1435,2.9793668,91.702835,IAD,91.82523,95.0
1436,3.6497188,79.291855,IAD,70.08441,82.0
1437,3.3785813,73.33992,IAD,51.177307,9.0
1438,7.636323,41.58077,IAD,66.61304,2.0
1439,3.1818254,70.28768,IAD,73.951454,38.0
1440,2.5970302,74.430214,IAD,61.302666,49.0
1441,2.7260303,90.91205,IAD,91.62539,83.0
1442,3.8318965,75.72126,IAD,65.568054,66.0
1443,5.3549004,66.36903,IAD,47.654133,14.0
1444,8.189016,26.38567,IAD,58.954094,6.0
1445,7.39177,55.89994,IAD,66.98491,42.0
1446,2.1817083,70.32186,IAD,60.94911,61.0
1447,10.109712,50.76888,IAD,46.87619,1.0
1448,8.06251,39.976383,IAD,40.018463,5.0
1449,7.5387697,61.937515,IAD,49.479168,42.0
1450,6.5968027,66.07719,IAD,49.51359,60.0
1451,6.598863,65.48837,IAD,49.963547,98.0
1452,2.7641244,80.51992,IAD,54.69696,98.0
1453,7.2865157,51.929104,IAD,45.124084,60.0
1454,6.4668064,71.306206,IAD,50.88782,52.0
1455,2.7641244,80.51992,IAD,54.69696,59.0
1456,4.6861734,71.977135,IAD,53.42527,95.0
1457,1.6668046,85.90385,IAD,63.40129,96.0
1458,2.2947,82.36948,IAD,62.842464,92.0
1459,1.9759743,81.77077,IAD,56.524345,98.0
1460,2.4318037,83.53352,IAD,56.449173,90.0
1461,3.8346324,80.250175,IAD,50.735695,96.0
1462,1.7887602,83.389595,IAD,64.2989,84.0
1463,2.2621698,82.12837,IAD,51.80792,98.0
1464,2.7703705,73.04167,IAD,51.42691,75.0
1465,3.5170894,76.12443,IAD,45.651863,89.0
1466,10.665152,52.907112,IAD,49.527,84.0
1467,1.7962136,85.8275,IAD,64.27136,93.0
1468,8.96381,54.458298,IAD,54.848156,94.0
1469,2.9114141,79.38861,IAD,49.07091,94.0
1470,4.477632,82.13361,IAD,64.74502,82.0
1471,4.5068226,73.56251,IAD,50.11592,58.0
1472,13.184813,39.95753,IAD,56.43112,59.0
1473,1.8617183,86.4505,IAD,54.179585,88.0
1474,1.7604212,85.90045,IAD,58.710823,95.0
1475,1.5749162,86.57412,IAD,71.72944,92.0
1476,1.8815894,85.89085,IAD,59.187847,94.0
1477,1.6738601,90.25077,IAD,67.45877,94.0
1478,2.1508546,86.28997,IAD,59.42989,88.0
1479,3.3439617,77.48069,IAD,56.519733,92.0
1480,3.7408133,62.830948,IAD,44.08829,81.0
1481,4.192429,66.8543,IAD,37.461422,92.0
1482,4.3407044,79.62635,IAD,57.600365,95.0
1483,1.8907249,88.21,IAD,58.035305,96.0
1484,1.5058843,85.91086,IAD,63.257874,91.0
1485,1.55099,85.527245,IAD,60.595837,94.0
1486,8.216101,69.3168,IAD,51.746407,85.0
1487,2.329914,86.08158,IAD,65.69113,81.0
1488,9.346605,47.746643,IAD,61.319725,90.0
1489,5.078288,78.10007,IAD,51.72264,91.0
1490,1.7620887,85.936356,IAD,68.74075,93.0
1491,2.520075,83.1304,IAD,68.7277,96.0
1492,2.076621,81.47163,IAD,64.19898,96.0
1493,6.606871,70.7603,IAD,53.411633,64.0
1494,9.848172,73.14126,IAD,51.983936,95.0
1495,2.3831933,84.1254,IAD,65.21952,95.0
1496,2.8706894,84.031815,IAD,53.723938,63.0
1497,3.0754292,71.467064,IAD,48.322327,76.0
1498,2.2738366,86.45146,IAD,56.673126,91.0
1499,6.121809,68.48528,IAD,59.521545,88.0
1500,6.7147446,75.800606,IAD,69.08902,93.0
1501,4.6344743,77.514175,IAD,50.656223,98.0
1502,6.656987,58.928005,IAD,53.961105,98.0
1503,5.5056887,68.99739,IAD,55.14223,98.0
1504,1.8348093,86.09444,IAD,67.30175,95.0
1505,5.332253,78.07214,IAD,55.685783,64.0
1506,5.475743,42.081707,IAD,56.408535,95.0
1507,8.14147,69.18221,IAD,60.55403,95.0
1508,4.017046,67.45927,IAD,43.65984,64.0
1509,5.260258,68.28913,IAD,39.566017,75.0
1510,5.104449,61.429832,IAD,41.700836,70.0
1511,6.1643662,38.635002,IAD,47.262478,82.0
1512,3.6825447,52.293594,IAD,48.22839,80.0
1513,3.7794986,80.234985,IAD,50.679413,79.0
1514,2.8520381,73.54362,IAD,49.093777,74.0
1515,8.930457,44.687828,IAD,40.217567,78.0
1516,5.4150295,67.44507,IAD,45.325985,76.0
1517,5.658328,75.457596,IAD,48.453487,77.0
1518,3.943587,69.45278,IAD,46.340393,80.0
1519,5.7510834,74.64163,IAD,50.570904,77.0
1520,3.823674,54.52149,IAD,49.86214,83.0
1521,3.5671613,68.69646,IAD,51.08448,74.0
1522,2.5033712,50.53952,IAD,38.28335,65.0
1523,8.324429,55.38954,IAD,48.984264,35.0
1524,2.7107537,81.339,IAD,45.327984,56.0
1525,2.7019825,70.52979,IAD,52.684475,80.0
1526,3.838504,66.025604,IAD,56.973606,63.0
1527,7.4524565,28.98559,IAD,35.10573,1.0
1528,2.5159657,76.044464,IAD,50.03516,80.0
1529,3.5160053,76.76426,IAD,48.598873,82.0
1530,6.0307546,54.82332,IAD,46.106216,82.0
1531,1.8814305,73.83181,IAD,55.35753,53.0
1532,2.3887079,76.41808,IAD,51.45978,67.0
1533,2.5159657,76.044464,IAD,50.03516,90.0
1534,2.7019825,70.52979,IAD,52.684475,82.0
1535,3.5160053,76.76426,IAD,48.598873,35.0
1536,6.0307546,54.82332,IAD,46.106216,41.0
1537,6.165958,49.86932,IAD,44.84888,70.0
1538,5.519404,13.8339405,IAD,31.31302,96.0
1539,5.519404,13.8339405,IAD,31.31302,98.0
1540,5.519404,13.8339405,IAD,31.31302,36.0
1541,5.1863394,12.637975,IAD,31.70054,86.0
1542,5.519404,13.8339405,IAD,31.31302,0.0
1543,7.154308,37.95388,IAD,36.091885,94.0
1544,7.451441,35.77618,IAD,35.53787,99.0
1545,8.273657,33.66857,IAD,45.856827,95.0
1546,4.2720475,56.58178,IAD,42.600693,94.0
1547,5.6220202,24.42386,IAD,37.17773,86.0
1548,4.0498953,60.58689,IAD,48.516373,86.0
1549,12.900515,52.504578,IAD,36.06552,92.0
1550,3.4490476,45.805424,IAD,35.138668,87.0
1551,5.347043,40.72489,IAD,33.683083,96.0
1552,3.2625086,46.784966,IAD,38.69038,85.0
1553,5.4335675,37.386196,IAD,30.95372,48.0
1554,5.9776707,13.927897,IAD,32.74211,94.0
1555,7.5081935,19.80151,IAD,43.07041,99.0
1556,5.6830993,37.106678,IAD,53.611847,99.0
1557,5.324405,31.84649,IAD,28.1139,75.0
1558,5.0202165,32.372524,IAD,29.514904,86.0
1559,5.4932427,20.213213,IAD,33.88707,88.0
1560,4.5623984,48.706657,IAD,52.481663,88.0
1561,5.4769473,28.42181,IAD,46.58568,99.0
1562,4.254705,61.1759,IAD,59.811607,2.0
1563,6.3732386,46.94926,IAD,62.169662,0.0
1564,4.0595746,11.282227,IAD,64.94801,0.0
1565,5.4200735,54.11877,IAD,60.692947,14.0
1566,3.9218416,60.787647,IAD,75.5072,75.0
1567,3.2671592,62.10667,IAD,69.14027,20.0
1568,7.8322663,71.97642,IAD,73.02965,71.0
1569,4.1474147,53.08474,IAD,73.33504,79.0
1570,2.9468973,71.08979,IAD,65.95155,87.0
1571,6.4414873,45.216347,IAD,70.48734,82.0
1572,3.6624413,67.83553,IAD,58.311214,44.0
1573,4.3836637,64.616844,IAD,52.96863,26.0
1574,6.8187957,59.17065,IAD,44.176872,0.0
1575,5.191933,64.07711,IAD,19.487879,0.0
1576,4.4676466,63.199734,IAD,18.63743,14.0
1577,5.814771,58.146145,IAD,30.59711,0.0
1578,4.3286586,64.98105,IAD,61.515236,81.0
1579,2.7518067,73.23498,IAD,62.222466,80.0
1580,4.0450416,68.261604,IAD,69.743774,77.0
1581,3.5413465,67.560905,IAD,66.01805,90.0
1582,3.958998,66.24932,IAD,60.587234,82.0
1583,3.396818,70.3883,IAD,68.819725,90.0
1584,4.348537,63.46471,IAD,66.55609,87.0
1585,2.5866878,74.24249,IAD,73.779175,96.0
1586,2.842924,71.3173,IAD,62.699528,93.0
1587,3.4145262,71.962776,IAD,68.83691,82.0
1588,2.8944674,72.37183,IAD,66.19221,82.0
1589,3.1961627,71.4682,IAD,61.537373,88.0
1590,3.5446177,68.46848,IAD,62.057674,82.0
1591,4.198543,65.7851,IAD,63.459454,88.0
1592,5.085072,61.43324,IAD,59.174747,77.0
1593,3.456685,70.560104,IAD,67.980606,66.0
1594,3.286322,73.77199,IAD,69.26053,91.0
1595,2.7810824,72.68866,IAD,73.37428,80.0
1596,3.340257,69.5139,IAD,66.53421,79.0
1597,3.657192,68.52162,IAD,66.06414,80.0
1598,2.9805527,71.29934,IAD,66.7228,86.0
1599,4.696961,65.67848,IAD,74.46245,52.0
1600,2.8487387,71.500854,IAD,63.652264,88.0
1601,3.307512,69.40619,IAD,65.308975,78.0
1602,3.9225764,66.42885,IAD,64.55352,89.0
1603,3.480072,67.8051,IAD,60.58549,75.0
1604,3.9881294,67.411255,IAD,66.275345,89.0
1605,2.8469272,73.16908,IAD,65.54868,65.0
1606,5.6870437,63.093544,IAD,62.96966,75.0
1607,3.1707313,70.074585,IAD,65.27256,76.0
1608,2.6451778,73.86747,IAD,56.40958,94.0
1609,2.9781234,71.01814,IAD,54.263683,81.0
1610,2.9126146,71.46246,IAD,59.55616,91.0
1611,2.79255,73.171974,IAD,61.699047,89.0
1612,2.7405095,74.27633,IAD,58.101685,84.0
1613,2.9989064,73.7211,IAD,59.931873,99.0
1614,2.7204216,73.71975,IAD,58.065994,82.0
1615,2.89911,72.75713,IAD,57.09105,98.0
1616,3.024054,76.29284,IAD,56.517445,92.0
1617,3.5614927,70.09767,IAD,56.42631,99.0
1618,3.1851256,69.29617,IAD,56.578777,98.0
1619,2.9973526,73.91064,IAD,59.25155,67.0
1620,2.810546,72.84433,IAD,56.30981,95.0
1621,2.88816,73.231834,IAD,58.147972,95.0
1622,2.827676,75.09087,IAD,61.357212,90.0
1623,2.7150614,75.157265,IAD,60.981396,99.0
1624,2.6300545,73.71427,IAD,63.00257,96.0
1625,2.7249043,72.64241,IAD,60.193207,68.0
1626,2.9251733,70.10643,IAD,62.299923,86.0
1627,3.032684,71.54985,IAD,52.793064,80.0
1628,2.8911529,72.85087,IAD,53.886887,93.0
1629,3.020451,74.774605,IAD,53.62003,46.0
1630,3.0973454,75.69571,IAD,62.990463,91.0
1631,2.6779444,75.724724,IAD,62.833855,90.0
1632,3.8288367,69.379166,IAD,58.3754,95.0
1633,3.7007623,70.4527,IAD,57.138332,86.0
1634,3.8439808,68.3981,IAD,58.334995,82.0
1635,4.37555,65.58144,IAD,48.484077,83.0
1636,3.9581022,68.640816,IAD,56.075226,99.0
1637,3.6059105,69.48155,IAD,46.0394,89.0
1638,2.877901,73.35538,IAD,58.65744,81.0
1639,3.4478552,71.13471,IAD,56.792088,90.0
1640,4.5023136,69.65113,IAD,52.309456,74.0
1641,3.3480837,74.273186,IAD,56.217255,98.0
1642,4.04606,66.14689,IAD,50.04509,97.0
1643,4.3900857,64.90333,IAD,49.546284,95.0
1644,4.2139134,68.95884,IAD,51.41243,99.0
1645,5.7094746,62.754723,IAD,53.961895,99.0
1646,3.571961,72.04005,IAD,47.853302,82.0
1647,4.126204,65.66923,IAD,51.451225,88.0
1648,3.8955107,71.36071,IAD,50.712166,82.0
1649,3.4381351,72.55977,IAD,56.18245,93.0
1650,3.927113,69.447014,IAD,48.477467,62.0
1651,2.8828554,74.22945,IAD,55.404255,72.0
1652,3.8064625,66.99263,IAD,54.4373,60.0
1653,2.721772,72.13125,IAD,59.864334,92.0
1654,3.4081945,73.87424,IAD,59.982162,47.0
1655,3.5106401,74.688286,IAD,61.056087,91.0
1656,3.7411747,76.974655,IAD,63.74065,78.0
1657,3.9139311,66.22539,IAD,49.691483,91.0
1658,5.1104155,44.578564,IAD,47.299892,51.0
1659,5.705601,17.234499,IAD,9.718523,11.0
1660,4.527294,11.731769,IAD,3.9074383,1.0
1661,4.5303955,14.498593,IAD,16.150684,14.0
1662,4.780116,40.614723,IAD,34.851936,35.0
1663,2.8954654,54.676254,IAD,56.509815,64.0
1664,2.1737714,86.99603,IAD,94.74008,99.0
1665,2.495289,78.99401,IAD,80.56349,77.0
1666,2.3816435,79.347626,IAD,83.6418,82.0
1667,2.289052,82.455765,IAD,82.64853,84.0
1668,2.289052,82.455765,IAD,82.64853,79.0
1669,2.7601151,81.02864,IAD,81.83665,86.0
1670,3.0094082,81.69107,IAD,78.482605,84.0
1671,2.4782662,84.01667,IAD,88.826645,88.0
1672,4.1694975,78.36208,IAD,74.74539,75.0
1673,2.5910964,80.93639,IAD,94.27545,96.0
1674,2.3731148,82.98712,IAD,93.13957,95.0
1675,3.2592592,75.036606,IAD,73.68691,69.0
1676,3.2829921,68.907074,IAD,69.59601,67.0
1677,2.8035014,77.000984,IAD,77.337074,82.0
1678,2.4458454,81.83088,IAD,90.696304,92.0
1679,2.1935802,87.083145,IAD,87.73703,88.0
1680,3.799859,67.55689,IAD,69.99588,68.0
1681,2.2372746,83.261116,IAD,88.9854,93.0
1682,1.8018073,88.22573,IAD,91.288925,93.0
1683,2.4969475,86.26687,IAD,88.72224,89.0
1684,2.4706984,81.106895,IAD,66.90689,62.0
1685,5.016027,74.41028,IAD,76.14359,75.0
1686,2.3538291,88.35657,IAD,96.0451,96.0
1687,2.219516,85.90942,IAD,89.49541,89.0
1688,2.3277202,86.42552,IAD,86.813095,88.0
1689,2.5268347,82.98401,IAD,85.45064,85.0
1690,4.717442,79.98616,IAD,83.52174,82.0
1691,2.0006597,87.926025,IAD,95.72212,98.0
1692,4.0473013,33.61988,IAD,20.00787,75.0
1693,3.9628642,33.086334,IAD,18.968113,76.0
1694,3.882448,32.564693,IAD,17.733076,70.0
1695,3.9628642,33.086334,IAD,18.968113,61.0
1696,5.0903573,28.797361,IAD,18.621511,75.0
1697,2.7254834,12.706324,IAD,4.5461626,75.0
1698,2.9337559,8.830254,IAD,13.937926,59.0
1699,2.331986,40.98991,IAD,3.4759922,35.0
1700,3.1649501,9.635008,IAD,15.538586,46.0
1701,3.8628795,20.028734,IAD,3.0119333,64.0
1702,2.9487667,25.827879,IAD,1.4954647,59.0
1703,2.5915089,9.176527,IAD,34.648148,71.0
1704,2.7411394,12.665365,IAD,18.617407,71.0
1705,2.660437,3.8891463,IAD,23.820257,66.0
1706,4.7201304,21.456018,IAD,18.204182,85.0
1707,3.788225,15.327718,IAD,15.781356,84.0
1708,3.6550055,14.418683,IAD,15.427606,40.0
1709,4.7201304,21.456018,IAD,18.204182,78.0
1710,3.9013755,16.426369,IAD,23.731272,75.0
1711,3.6808736,21.15083,IAD,18.55746,70.0
1712,3.982292,22.47969,IAD,22.757126,75.0
1713,3.3465953,28.914137,IAD,25.680336,45.0
1714,3.2602634,14.125008,IAD,24.267342,58.0
1715,2.9401298,12.50426,IAD,36.092888,66.0
1716,3.4555402,69.91585,IAD,25.017252,56.0
1717,3.0073483,15.041194,IAD,36.123203,63.0
1718,5.9052696,26.914684,IAD,35.981697,82.0
1719,3.7825594,6.924056,IAD,35.111214,91.0
1720,3.882808,6.888452,IAD,36.668533,85.0
1721,4.0313573,9.140811,IAD,39.080204,80.0
1722,4.263277,10.320194,IAD,25.686657,65.0
1723,7.693405,19.9586,IAD,42.665356,79.0
1724,4.2960496,5.5918036,IAD,42.340652,86.0
1725,5.395801,11.832228,IAD,44.768833,84.0
1726,10.030015,26.532427,IAD,28.550892,63.0
1727,4.7485924,4.297842,IAD,47.670147,86.0
1728,5.3474407,5.6643934,IAD,43.653454,86.0
1729,3.8473415,6.80489,IAD,15.469577,0.0
1730,3.611286,5.549031,IAD,17.24824,0.0
1731,4.0944314,11.589031,IAD,20.872116,0.0
1732,2.052896,1.2021712,IAD,24.841965,76.0
1733,3.3928554,4.6297693,IAD,26.178072,74.0
1734,2.6602805,11.936867,IAD,17.342033,60.0
1735,2.5308833,2.5489721,IAD,11.547517,50.0
1736,2.045603,1.5347085,IAD,25.631813,70.0
1737,2.0274792,1.4990429,IAD,18.912176,82.0
1738,2.009106,1.4629354,IAD,18.912176,74.0
1739,3.099307,4.3326244,IAD,24.147667,78.0
1740,1.6415346,0.90226823,IAD,27.954185,78.0
1741,2.2653806,1.5955839,IAD,20.716124,89.0
1742,2.2653806,1.5955839,IAD,20.716124,80.0
1743,2.3253179,1.620511,IAD,27.63215,77.0
1744,2.2653806,1.5955839,IAD,20.716124,89.0
1745,3.070473,2.8943062,IAD,17.153767,70.0
1746,4.469005,8.656234,IAD,17.240273,52.0
1747,3.6614125,6.8243012,IAD,14.355035,76.0
1748,1.1452434,0.3907177,OAD,14.699198,83.0
1749,1.1802726,0.4547777,OAD,13.082458,67.0
1750,3.711643,24.619974,IAD,18.73563,77.0
1751,4.261059,8.631354,IAD,29.478271,77.0
